application,multiplier,attempts,full_first_answer_seconds,full_seconds_min,full_seconds_max,full_first_cpu_seconds,full_first_peak_rss_mib,full_internal_pipeline_seconds,full_build_seconds,full_projection_seconds,full_first_query_seconds,full_read_seconds,full_save_seconds,projected_first_answer_seconds,projected_seconds_min,projected_seconds_max,projected_first_cpu_seconds,projected_first_peak_rss_mib,projected_internal_pipeline_seconds,projected_build_seconds,projected_projection_seconds,projected_first_query_seconds,projected_read_seconds,projected_save_seconds,direct_first_answer_seconds,direct_seconds_min,direct_seconds_max,direct_first_cpu_seconds,direct_first_peak_rss_mib,direct_internal_pipeline_seconds,direct_build_seconds,direct_projection_seconds,direct_first_query_seconds,direct_read_seconds,direct_save_seconds,full_over_direct,full_over_direct_min,full_over_direct_max,projected_over_direct,projected_over_direct_min,projected_over_direct_max,full_time_growth,full_memory_growth,projected_time_growth,projected_memory_growth,direct_time_growth,direct_memory_growth
deathstarbench_social_network,1,3600,1.609446484,1.6029262,1.621683784,2.173869,206.34375,0.9309149469999909,0.7379156849999902,0,0.00015690799997969407,0.19228086300000768,0.0005516360000115128,1.588221355,1.587686962,1.609113684,2.165834,206.36328125,0.9212113869999996,0.7301619610000216,0.0001469530000690611,0.00010175000005574475,0.19107714900002293,0.0003377889999853778,1.508174267,1.506039525,1.527931854,2.0917399999999997,206.28515625,0.8416122170000335,0.6500150690000339,0,0.00010263399991572442,0.1912747420000187,0.00033315000001721273,1.062825586587203,1.053349650239048,1.0767870013238863,1.0531318394779667,1.0527211587810497,1.0545681760908632,1.0,1.0,1.0,1.0,1.0,1.0
deathstarbench_social_network,2,7200,2.628986424,2.614132768,2.657959641,3.2161829999999996,310.46875,1.9620681170000012,1.5758878050000362,0,0.00017582099999913225,0.38847525299999575,0.0006205579999800648,2.635150163,2.603697645,2.674007843,3.186933,310.47265625,1.9563473540000018,1.570673786000043,0.00015571000000136337,0.00010807200001750061,0.3876826319999793,0.0003787849999810078,2.477996167,2.47449417,2.484489809,3.05793,310.4375,1.8063166240000044,1.4204843380000227,0,0.00010755299996390022,0.38533502799998587,0.0003614560000073652,1.058159471806471,1.0549381806206806,1.0741426159836134,1.0606403590202853,1.052214095537756,1.079100879416332,1.6334724081450103,1.50461911252461,1.6591831829386277,1.504495636866115,1.643043659622393,1.5048949989585108
deathstarbench_social_network,4,14400,4.869496564,4.824020485,4.875907551,5.452661,519.16796875,4.2042661899999985,3.4174510499999826,0,0.0001864230000023781,0.786813077000005,0.0006812429999740743,4.911142081,4.830356513,4.963783863,5.495844,519.140625,4.241676978999976,3.4377957000000094,0.00025874899998257206,0.00011566800000650801,0.8030215319999741,0.00038724099999853934,4.377915068,4.367898183,4.407929388,4.958019999999999,519.04296875,3.706104553999978,2.905339693000002,0,0.00013519500001279994,0.7916176640000003,0.00036048899997354056,1.1137510607823422,1.0943960441228375,1.1148374710180373,1.1141607881401026,1.1058766277565495,1.1338237005286735,3.0255722152983373,2.516034378312888,3.092227708397738,2.515663745291412,2.902791251509929,2.5161430816716845
opentelemetry_demo,1,3600,4.027817289,4.021613976,4.040390766,4.616584,446.58984375,3.194285303999976,2.4068294239999943,0,0.00020105700002659432,0.7864083849999872,0.0008194999999773245,4.036858358,3.966968725,4.046466648,4.611027,446.38671875,3.211816624999983,2.4176877200000035,0.00018616500000234737,0.00011070400006474301,0.793340201999996,0.00045602300002656193,3.887894027,3.859380459,3.968133405,4.466072,446.40625,3.0561816039999883,2.2870632890000024,0,0.00011184499999217223,0.7801766669999779,0.0004467690000069524,1.039223481386315,1.0150407957365535,1.0420361554719682,1.027877082123144,1.0197405769930257,1.0383149154697884,1.0,1.0,1.0,1.0,1.0,1.0
opentelemetry_demo,2,7200,7.30467411,7.233256065,7.31536515,7.900058,789.26171875,6.480029209999998,4.869849588999955,0,0.00021369600000298306,1.6014561319999814,0.0009141790000057881,7.256753494,7.22480516,7.306631938,7.8403849999999995,789.3203125,6.424127510999995,4.832398828000066,0.0008467790000281639,0.00011826299999029288,1.5789516839999749,0.0004453980000107549,7.018138961,6.999456328,7.043435547,7.6052029999999995,789.07421875,6.191349588999998,4.617351560000003,0,0.00012215999998943516,1.578062176000003,0.00045691500000089036,1.0386075234429912,1.0334025567192595,1.0408277964560524,1.0367595930230653,1.0257501629410453,1.041106763289123,1.8135564713794545,1.7673078100536181,1.7976240062074529,1.7682432728068256,1.8051260945544285,1.7676146307315366
opentelemetry_demo,4,14400,14.517958916,14.459151787,14.645175987,15.109639,1474.9375,13.685187783000003,10.514768224999983,0,0.00025903199997401316,3.1692205589999958,0.0009082500000090477,14.530900996,14.511381614,14.552411189,15.127808,1475.13671875,13.690704001,10.53133095800004,0.00105614799997511,0.00012936199993873743,3.1579206590000126,0.00046271300004718796,14.160639823,14.070147023,14.178350203,14.73864,1475.125,13.329768879999989,10.128261898999938,0,0.00012461299996857633,3.184699598000009,0.0004575960000465784,1.0239526255267797,1.0210804008668557,1.0408687246167379,1.0276662192455228,1.0248654313056398,1.0313596290272395,3.604423407101573,3.3026669115781924,3.5995568106083153,3.3046160577554144,3.6422391466072743,3.304445222261113
spring_petclinic_microservices,1,3600,1.997299802,1.992568366,2.0087167,2.614893,238.61328125,1.1485111009999969,0.857988368000008,0,0.0001598759999694721,0.28845266300001526,0.0007753840000077616,2.000652601,1.995209774,2.005386163,2.6264659999999997,238.421875,1.1561525750000072,0.8704984839999952,0.00013958900001398433,0.0001160850000019309,0.28492898200001093,0.00044347800002242366,1.893378141,1.865900744,1.90159748,2.5089069999999998,238.6796875,1.0458501720000015,0.7594700809999892,0,0.0001134509999758393,0.28215040000000613,0.00047191800000234707,1.0609168113344138,1.050327328999195,1.0678855091340271,1.054579733141001,1.0537830403736557,1.0722181270538151,1.0,1.0,1.0,1.0,1.0,1.0
spring_petclinic_microservices,2,7200,3.30570118,3.266273536,3.330591183,3.9109369999999997,373.28125,2.450713110999999,1.8715682959999782,0,0.000176069000005441,0.578163449999991,0.0007966219999957502,3.330947194,3.276858969,3.345833988,3.958741,373.3671875,2.481419285000001,1.8853946129999883,0.00015622000000803382,0.00011802999999588337,0.5832146869999946,0.0004579120000016701,3.103857297,3.101139384,3.108911003,3.720466,373.34375,2.260135078999994,1.6799298069999793,0,0.00012318799997501628,0.5828487210000048,0.0004882989999970277,1.0659634317165538,1.052327224952314,1.0713047687071409,1.0714192817953754,1.0566629110276715,1.0779599923082417,1.6550851187637579,1.5643775067528853,1.6649303294010513,1.56599383970116,1.6393224521757062,1.5642041177048214
spring_petclinic_microservices,4,14400,6.050161432,6.016952352,6.053626556,6.638084,643.2578125,5.210459852,4.047439956000005,0,0.00019212499999810007,1.1556666070000006,0.0007940459999957739,5.98244586,5.98157375,6.005860968,6.604595000000001,643.109375,5.137160393999977,3.989942883999987,0.00019403100000658924,0.00012300999998160478,1.1439068709999987,0.00044264299998530987,5.398195321,5.372283819,5.442992237,6.015414,643.078125,4.550677688999997,3.3976330070000245,0,0.0001403120000134095,1.15244545500002,0.00043908700001793477,1.1146229423364726,1.1121872478246564,1.1261805287729905,1.1082307149441508,1.1034116358229888,1.1134135781965098,3.029170395922365,2.69581730375706,2.9902472108399794,2.697358935710073,2.8510920265240354,2.694314425059736
