bound_scope,change_error_pp,method,observed_change,observed_target,operation,predicted_change,predicted_change_lower,predicted_change_upper,probability,reason,source_campaign_id,source_current_probability,status,target_campaign_id,target_error_pp,target_inputs_used_for_forecast,target_lower,target_upper
unrestricted target business-event law; not a confidence interval,,G0,-0.0033333333333332993,0.9283333333333333,compose_post,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,B0,-0.0033333333333332993,0.9283333333333333,compose_post,,-0.94,0.06000000000000005,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,0.94,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,PMX,-0.0033333333333332993,0.9283333333333333,compose_post,,-0.94,0.06000000000000005,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,0.94,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,PMX_inclusive,-0.0033333333333332993,0.9283333333333333,compose_post,,-0.9392166666666666,0.06078333333333341,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,0.9392166666666666,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,Gstar,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,GID,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,Gselected,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,G_without_deadline,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,G_without_selection,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
unrestricted target business-event law; not a confidence interval,,G_without_completion,0.0,1.0,read_home_timeline,,-1.0,0.0,,changed_placement_joint_law_not_identified_from_source_calibration,v3-main-771601/deathstarbench_social_network/colocated/N/2,1.0,unsupported,v3-main-771601/deathstarbench_social_network/split/N/2,,False,0,1
