application,data_role,law,namespace,placement,protocol_sha256,repetition,aggregate_contains_b0,aggregate_deficit_below_lower_count,aggregate_excess_above_upper_count,ambiguous_attempts,attempts,b0_exact,checked_witness_endpoints,completion_evidence_counts,estimates,failure_excluded,fully_observed_attempts,fully_observed_mismatches,incompatible_attempts,incompatible_despite_aggregate_containment,incompatible_fraction,lower_count,lower_exact,mechanism_counts,operation,primary_label_mismatches,primary_verified_attempts,signed_b0_minus_lower_pp,signed_b0_minus_upper_pp,status,success_excluded,successes,upper_count,upper_exact,reason
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,0,True,0,0,0,1200,1139/1200,36,"{""completed:[\""compose-post-service\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""compose-post-service\"",\""media-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""post-storage-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""text-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""unique-id-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""home-timeline-service\"",\""social-graph-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""nginx-web-server\"",\""compose-post-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""url-shorten-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""user-mention-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}}","{""execution"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": 0.9491666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9491666666666667, ""upper_exact"": ""1139/1200""}, ""reachability"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.050833333333333335, ""upper_exact"": ""61/1200""}, ""selected"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.050833333333333335, ""upper_exact"": ""61/1200""}, ""without_completion"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.95, ""upper_exact"": ""19/20""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.0008333333333333334, ""upper_exact"": ""1/1200""}, ""without_deadline"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.9991666666666666, ""upper_exact"": ""1199/1200""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.05, ""upper_exact"": ""1/20""}, ""without_selection"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": 0.9491666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9491666666666667, ""upper_exact"": ""1139/1200""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,0,0,0,False,0.0,1139,1139/1200,{},compose_post,0,1200,0.0,0.0,bounded,0,1139,1139,1139/1200,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,0,True,0,0,0,1200,1,0,"{""completed:[\""home-timeline-service\"",\""post-storage-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}, ""completed:[\""nginx-web-server\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}}","{""execution"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""selected"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_completion"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_deadline"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_selection"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,1200,0,0,False,0.0,1200,1,{},read_home_timeline,0,1200,0.0,0.0,bounded,0,1200,1200,1,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,0,True,0,0,0,1200,1123/1200,24,"{""completed:[\""nginx-web-server\"",\""user-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}, ""completed:[\""user-timeline-service\"",\""post-storage-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}}","{""execution"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": 0.9358333333333333, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9358333333333333, ""upper_exact"": ""1123/1200""}, ""reachability"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06416666666666666, ""upper_exact"": ""77/1200""}, ""selected"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06416666666666666, ""upper_exact"": ""77/1200""}, ""without_completion"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": 0.9358333333333333, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9358333333333333, ""upper_exact"": ""1123/1200""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_deadline"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06416666666666666, ""upper_exact"": ""77/1200""}, ""without_selection"": {""lower"": 0.9358333333333333, ""lower_exact"": ""1123/1200"", ""prediction"": 0.9358333333333333, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9358333333333333, ""upper_exact"": ""1123/1200""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,0,0,0,False,0.0,1123,1123/1200,{},read_user_timeline,0,1200,0.0,0.0,bounded,0,1123,1123,1123/1200,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,1,True,0,0,0,1200,1139/1200,36,"{""completed:[\""compose-post-service\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""compose-post-service\"",\""media-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""post-storage-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""text-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""unique-id-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""home-timeline-service\"",\""social-graph-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""nginx-web-server\"",\""compose-post-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""url-shorten-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""user-mention-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}}","{""execution"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": 0.9491666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9491666666666667, ""upper_exact"": ""1139/1200""}, ""reachability"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.050833333333333335, ""upper_exact"": ""61/1200""}, ""selected"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.050833333333333335, ""upper_exact"": ""61/1200""}, ""without_completion"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.95, ""upper_exact"": ""19/20""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.0008333333333333334, ""upper_exact"": ""1/1200""}, ""without_deadline"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.9991666666666666, ""upper_exact"": ""1199/1200""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.05, ""upper_exact"": ""1/20""}, ""without_selection"": {""lower"": 0.9491666666666667, ""lower_exact"": ""1139/1200"", ""prediction"": 0.9491666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9491666666666667, ""upper_exact"": ""1139/1200""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,0,0,0,False,0.0,1139,1139/1200,{},compose_post,0,1200,0.0,0.0,bounded,0,1139,1139,1139/1200,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,1,True,0,0,0,1200,1,0,"{""completed:[\""home-timeline-service\"",\""post-storage-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}, ""completed:[\""nginx-web-server\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}}","{""execution"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""selected"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_completion"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_deadline"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_selection"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,1200,0,0,False,0.0,1200,1,{},read_home_timeline,0,1200,0.0,0.0,bounded,0,1200,1200,1,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,1,True,0,0,0,1200,1121/1200,24,"{""completed:[\""nginx-web-server\"",\""user-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}, ""completed:[\""user-timeline-service\"",\""post-storage-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}}","{""execution"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": 0.9341666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9341666666666667, ""upper_exact"": ""1121/1200""}, ""reachability"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06583333333333333, ""upper_exact"": ""79/1200""}, ""selected"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06583333333333333, ""upper_exact"": ""79/1200""}, ""without_completion"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": 0.9341666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9341666666666667, ""upper_exact"": ""1121/1200""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_deadline"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.06583333333333333, ""upper_exact"": ""79/1200""}, ""without_selection"": {""lower"": 0.9341666666666667, ""lower_exact"": ""1121/1200"", ""prediction"": 0.9341666666666667, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9341666666666667, ""upper_exact"": ""1121/1200""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,0,0,0,False,0.0,1121,1121/1200,{},read_user_timeline,0,1200,0.0,0.0,bounded,0,1121,1121,1121/1200,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,2,True,0,0,0,1200,1141/1200,36,"{""completed:[\""compose-post-service\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""compose-post-service\"",\""media-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""post-storage-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""text-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""unique-id-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""compose-post-service\"",\""user-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""home-timeline-service\"",\""social-graph-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1199, ""required_group_not_fully_observed"": 1}, ""completed:[\""nginx-web-server\"",\""compose-post-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""url-shorten-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}, ""completed:[\""text-service\"",\""user-mention-service\""]"": {""no_explicit_completion_certificate"": 1, ""observed_required_group_and_source_propagation_certificate"": 1199}}","{""execution"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": 0.9508333333333333, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9508333333333333, ""upper_exact"": ""1141/1200""}, ""reachability"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.049166666666666664, ""upper_exact"": ""59/1200""}, ""selected"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.049166666666666664, ""upper_exact"": ""59/1200""}, ""without_completion"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.9516666666666667, ""upper_exact"": ""571/600""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.0008333333333333334, ""upper_exact"": ""1/1200""}, ""without_deadline"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.9991666666666666, ""upper_exact"": ""1199/1200""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": null, ""status"": ""ambiguous"", ""upper"": 0.04833333333333333, ""upper_exact"": ""29/600""}, ""without_selection"": {""lower"": 0.9508333333333333, ""lower_exact"": ""1141/1200"", ""prediction"": 0.9508333333333333, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.9508333333333333, ""upper_exact"": ""1141/1200""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,0,0,0,False,0.0,1141,1141/1200,{},compose_post,0,1200,0.0,0.0,bounded,0,1141,1141,1141/1200,
deathstarbench_social_network,prospective_main,N,v4-confirmation-771621,split,4de2d4e3858020f56af48f1469d414e3adc6962bd6acee9da4c62442a70a44fb,2,True,0,0,0,1200,1,0,"{""completed:[\""home-timeline-service\"",\""post-storage-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}, ""completed:[\""nginx-web-server\"",\""home-timeline-service\""]"": {""observed_required_group_and_source_propagation_certificate"": 1200}}","{""execution"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""reachability_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""selected"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""selected_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_completion"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_completion_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_deadline"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_deadline_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}, ""without_selection"": {""lower"": 1.0, ""lower_exact"": ""1"", ""prediction"": 1.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 1.0, ""upper_exact"": ""1""}, ""without_selection_minus_execution"": {""lower"": 0.0, ""lower_exact"": ""0"", ""prediction"": 0.0, ""status"": ""singleton_given_empirical_observation_law"", ""upper"": 0.0, ""upper_exact"": ""0""}}",0,1200,0,0,False,0.0,1200,1,{},read_home_timeline,0,1200,0.0,0.0,bounded,0,1200,1200,1,
