level,profile,scope,mode,view,comparator,operation,expected_operation_cells,common_operation_cells,expected_campaigns,paired_campaigns,proposed_issued_cells,comparator_issued_cells,absolute_error_pp_difference,absolute_error_pp_difference_lower95,absolute_error_pp_difference_upper95,brier_score_difference,brier_score_difference_lower95,brier_score_difference_upper95,signed_error_pp_difference,signed_error_pp_difference_lower95,signed_error_pp_difference_upper95,represented_strata,minimum_pairs_per_stratum
operation,deathstarbench_social_network,current,trace_only,stable,B2,compose_post,80,17,80,17,65,17,-1.688336769707911,-3.396346132188097,0.030666357860238472,-0.0012092670179818961,-0.002303742001240239,-0.00011849359200069054,4.8327495925117345,4.594324503781848,5.063916990310081,2,7
operation,deathstarbench_social_network,current,trace_only,stable,B2,read_home_timeline,80,80,80,80,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10
operation,deathstarbench_social_network,current,trace_only,stable,B2,read_user_timeline,80,17,80,17,65,17,1.6807960088428073,0.48512030961853736,2.7475294235069785,0.0008762328669340078,0.00024791527704644647,0.0014453998002401088,4.8327495925117345,4.591494135835102,5.064754515126533,2,7
operation,deathstarbench_social_network,current,trace_only,stable,B3,compose_post,80,65,80,65,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3
operation,deathstarbench_social_network,current,trace_only,stable,B3,read_home_timeline,80,80,80,80,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10
operation,deathstarbench_social_network,current,trace_only,stable,B3,read_user_timeline,80,65,80,65,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3
operation,deathstarbench_social_network,current,trace_only,stable,B4,compose_post,80,0,80,0,65,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,current,trace_only,stable,B4,read_home_timeline,80,80,80,80,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10
operation,deathstarbench_social_network,current,trace_only,stable,B4,read_user_timeline,80,0,80,0,65,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,full,all_sequence,B0,compose_post,40,35,40,35,35,40,1.048727985388294,-0.0789944978351217,2.1814917617404395,0.0004664041469114305,-0.0004644910552474231,0.0013842534791726035,5.543515687105116,5.091188934630431,5.979146696084167,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,full,all_sequence,B0,read_user_timeline,40,35,40,35,35,40,5.0315783382688295,3.829522901082393,6.194339385281807,0.0050325865499317,0.0036782457536636603,0.006377187799143194,8.181867655702716,7.795835703597533,8.576119067104095,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B1,compose_post,40,35,40,35,35,35,0.8164603190051514,0.5101136216113243,1.057971581999537,0.0006524617450136619,0.0004527000815416773,0.000839254898457276,1.0772700657083734,0.882764704359838,1.3080497957383894,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,all_sequence,B1,read_user_timeline,40,35,40,35,35,35,1.040363763311308,0.8816825691422293,1.2126788241084507,0.0013952263887069508,0.0011624092789732873,0.0016469734904783592,1.0772700657083736,0.8853877956465287,1.3092795006319031,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B2,compose_post,40,35,40,35,35,35,0.8164603190051514,0.5021954070333187,1.057849080523718,0.0006524617450136619,0.00045272039615132885,0.00084174711537488,1.0772700657083734,0.8831734912353703,1.3060359962934984,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,all_sequence,B2,read_user_timeline,40,35,40,35,35,35,1.040363763311308,0.8805857867825458,1.2115730970624694,0.0013952263887069508,0.0011608305040267755,0.0016409543390365953,1.0772700657083736,0.8818505135558555,1.3112191892552647,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,all_sequence,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,full,all_sequence,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,full,all_sequence,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,all_sequence,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,full,stable,B0,compose_post,40,35,40,35,35,40,-3.7916239712270414,-4.727237546071446,-2.823397256414604,-0.0038636490041310603,-0.005108989227509513,-0.002647017721255266,5.543515687105116,5.0906218789963615,5.977731486004226,4,7
operation,deathstarbench_social_network,transfer,full,stable,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,full,stable,B0,read_user_timeline,40,35,40,35,35,40,-0.6919598063573119,-1.8668548165962784,0.48612112424194837,-0.0009505283042491391,-0.0020010065405075316,0.00013648346237333573,8.181867655702716,7.790125289198984,8.574548332357253,4,7
operation,deathstarbench_social_network,transfer,full,stable,B1,compose_post,40,35,40,35,35,35,-0.20352475251631158,-0.6339641038568675,0.21028093733917877,-0.00021652000610992698,-0.0005345367225496774,5.312427104989175e-05,1.0772700657083734,0.8848984472384263,1.3057550320916782,4,7
operation,deathstarbench_social_network,transfer,full,stable,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,stable,B1,read_user_timeline,40,35,40,35,35,35,0.8287340583136538,0.6432523446952085,1.0079056466906637,0.0005953041551105662,0.0004309185692257654,0.0007763260735536203,1.0772700657083736,0.886619103925203,1.3139403792300814,4,7
operation,deathstarbench_social_network,transfer,full,stable,B2,compose_post,40,35,40,35,35,35,-0.20352475251631158,-0.6375184784190325,0.21807181711152,-0.00021652000610992698,-0.0005429020328506376,5.1450296484186374e-05,1.0772700657083734,0.8849330164175644,1.3129392204636845,4,7
operation,deathstarbench_social_network,transfer,full,stable,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,stable,B2,read_user_timeline,40,35,40,35,35,35,0.8287340583136538,0.6445529473985265,1.0075426607427798,0.0005953041551105662,0.00042948877449314925,0.0007733045492582216,1.0772700657083736,0.8807708712844282,1.309726043610628,4,7
operation,deathstarbench_social_network,transfer,full,stable,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,full,stable,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,stable,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,full,stable,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,full,stable,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,full,stable,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,compose_post,40,35,40,35,35,40,0.4697130353109131,-0.6195534065935826,1.5246456590966697,3.630623748575987e-05,-0.0008368683593219629,0.0008760518482045491,4.805555288171333,4.491476340275638,5.118878268945786,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,read_user_timeline,40,35,40,35,35,40,4.293617939335046,2.9908694584938504,5.533160997919762,0.0040787036680766265,0.002766030236229442,0.005394145428833967,7.443907256768932,7.140696475028943,7.755904637913059,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,compose_post,40,35,40,35,35,35,0.27038071978259437,0.09123481907373478,0.4197962451387243,0.00023857989532913626,0.00011384757607079578,0.00036772908563738956,0.37847880584419014,0.2628276000307075,0.4950992241920492,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,read_user_timeline,40,35,40,35,35,35,0.3486218193145883,0.2511405102116872,0.44783688034259256,0.0004797646158626721,0.00031164752519935505,0.0006608588075695703,0.37847880584419025,0.26182283673488194,0.49685135219367604,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,compose_post,40,35,40,35,35,35,0.27038071978259437,0.09051624484070582,0.4200275238032319,0.00023857989532913626,0.00010951915085056937,0.0003684794506123344,0.37847880584419014,0.26287626226184024,0.5002144403801606,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,read_user_timeline,40,35,40,35,35,35,0.3486218193145883,0.24883246094066439,0.44765890351238763,0.0004797646158626721,0.00031375970990374076,0.000660703290562613,0.37847880584419025,0.26154095596819515,0.49943514331887034,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B0,compose_post,40,35,40,35,35,40,-3.641574318938165,-4.415874899913494,-2.8049863530607353,-0.0036884746540558626,-0.004725896913310039,-0.002631182255816423,4.805555288171333,4.4866516558838105,5.112815944238418,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B0,read_user_timeline,40,35,40,35,35,40,-1.2788661490393023,-2.501592350595378,-0.03562458196072422,-0.0013564840561124025,-0.002386202098587439,-0.00034610794374232974,7.443907256768933,7.136713392782434,7.750608020898084,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B1,compose_post,40,35,40,35,35,35,-0.07111009443544218,-0.24198051830488695,0.10036174873008274,-5.767104366807584e-05,-0.00020567366068320137,6.541250476965053e-05,0.37847880584419014,0.2606541571470904,0.49895765320075397,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B1,read_user_timeline,40,35,40,35,35,35,0.2431524809471683,0.07230461913115399,0.3820350288572537,0.00019350066539320927,9.270799106674112e-05,0.0003011765864194472,0.3784788058441902,0.26683787773337986,0.4948471050452044,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B2,compose_post,40,35,40,35,35,35,-0.07111009443544218,-0.2412416454607442,0.10479200923625001,-5.767104366807584e-05,-0.00020455647995168842,6.506170013675629e-05,0.37847880584419014,0.26494148147442076,0.4955475496278251,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B2,read_user_timeline,40,35,40,35,35,35,0.2431524809471683,0.07776579567607285,0.3806790796651848,0.00019350066539320927,9.366495645730091e-05,0.00030172436616261055,0.3784788058441902,0.26301734093453455,0.49706101683848297,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,no_joint_health,stable,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B0,compose_post,40,35,40,35,35,40,0.8078562862388927,-0.40117880495252856,1.9975967360047886,0.00035399665066430155,-0.0006795296565878595,0.0013362448352239448,5.302643987955714,4.9572080102440665,5.657125080735723,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B0,read_user_timeline,40,35,40,35,35,40,4.790706639119428,3.5351399728968604,5.994769361757066,0.004770466314992003,0.0032829593589195805,0.006262494392691423,7.940995956553313,7.57991774670623,8.293092224041674,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B1,compose_post,40,35,40,35,35,35,0.5032589797985474,0.1226666185146828,0.8218773061263941,0.0004690159955666614,0.0002113946864389296,0.0007271728631430632,0.9510243187758197,0.7128728329309993,1.2010943933302192,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B1,read_user_timeline,40,35,40,35,35,35,0.8673715626742917,0.6848641971889585,1.030683270276342,0.001133557920966235,0.0008196562414871694,0.001485334050836481,0.9510243187758198,0.7138489038205833,1.1937466213518093,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B2,compose_post,40,35,40,35,35,35,0.5032589797985474,0.12873109169444585,0.8195296649547511,0.0004690159955666614,0.00021320444604785272,0.0007286450566796973,0.9510243187758197,0.712595055570769,1.1972288230789745,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B2,read_user_timeline,40,35,40,35,35,35,0.8673715626742917,0.6855949467509312,1.0284509759947604,0.001133557920966235,0.0008189697237381332,0.0014856262804161199,0.9510243187758198,0.7150431523833162,1.1973943234685975,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,all_sequence,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B0,compose_post,40,35,40,35,35,40,-3.60881168161696,-4.487823005904303,-2.629179384202455,-0.003770812731065524,-0.004965512006344669,-0.0025899579262656323,5.302643987955714,4.945285750929173,5.658758064108455,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B0,read_user_timeline,40,35,40,35,35,40,-0.9227065071086212,-2.198906101519721,0.3805292879597833,-0.0010415547107491736,-0.002165195115034112,5.165667369052346e-05,7.940995956553314,7.58005582832595,8.290649685645075,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B1,compose_post,40,35,40,35,35,35,-0.2295152978291653,-0.6500785870192106,0.19201921742675523,-0.0002815749508845907,-0.0006393779552817983,3.679511244056058e-05,0.9510243187758197,0.710167392256881,1.2007072634341571,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B1,read_user_timeline,40,35,40,35,35,35,0.4465839282192678,0.14267378758004365,0.7493911884070451,0.00044663076734491184,0.00023212321600327902,0.0006934131701257601,0.9510243187758197,0.7090693702731748,1.1967686079103386,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B2,compose_post,40,35,40,35,35,35,-0.2295152978291653,-0.6475707411975301,0.19455271458149462,-0.0002815749508845907,-0.0006523288149656065,4.174520013367566e-05,0.9510243187758197,0.7162675750928666,1.2006875667255485,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B2,read_user_timeline,40,35,40,35,35,35,0.4465839282192678,0.14433934397392972,0.7451863611505075,0.00044663076734491184,0.00023338088706194833,0.0006870431516297654,0.9510243187758197,0.7133136368929053,1.2058452711207819,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B3,compose_post,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B3,read_user_timeline,40,35,40,35,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B4,compose_post,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,sampled_mixed,stable,B4,read_user_timeline,40,0,40,0,35,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B0,compose_post,40,18,40,18,18,40,2.2188993566611206,1.750727394801452,2.6889404157836596,0.0014570939064471025,0.0008352057717268927,0.002174094444480286,2.7350577663197377,2.2967169899416975,3.1465683759464715,2,8
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B0,read_user_timeline,40,18,40,18,18,40,4.709237269511524,3.802370060866014,5.480215278003008,0.004098458808070226,0.0030036874041356842,0.0053023494753043346,5.956331704704418,5.647783310167418,6.28915284869786,2,8
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B1,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B1,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B2,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B2,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B3,compose_post,40,18,40,18,18,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B3,read_user_timeline,40,18,40,18,18,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B4,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,all_sequence,B4,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B0,compose_post,40,18,40,18,18,40,-1.3754344955825246,-2.47115526935616,-0.14922103419943344,-0.0006329650619344008,-0.0013042806400038883,7.296742984786129e-05,2.7350577663197377,2.3122023902414286,3.1338237964614573,2,8
operation,deathstarbench_social_network,transfer,trace_only,stable,B0,read_home_timeline,40,40,40,40,40,40,0.5756519772617485,0.5756519772617485,0.5756519772617485,3.793062544842086e-05,3.793062544842086e-05,3.793062544842086e-05,-0.5756519772617485,-0.5756519772617485,-0.5756519772617485,4,10
operation,deathstarbench_social_network,transfer,trace_only,stable,B0,read_user_timeline,40,18,40,18,18,40,0.1743985334526556,-1.5067340824864832,1.8768815071834535,0.00014674754506541226,-0.00090727459717393,0.0012534645117756409,5.956331704704418,5.638884604210712,6.2968462553116735,2,8
operation,deathstarbench_social_network,transfer,trace_only,stable,B1,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B1,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,stable,B1,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B2,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B2,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,stable,B2,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B3,compose_post,40,18,40,18,18,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
operation,deathstarbench_social_network,transfer,trace_only,stable,B3,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,stable,B3,read_user_timeline,40,18,40,18,18,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
operation,deathstarbench_social_network,transfer,trace_only,stable,B4,compose_post,40,0,40,0,18,0,,,,,,,,,,0,0
operation,deathstarbench_social_network,transfer,trace_only,stable,B4,read_home_timeline,40,40,40,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
operation,deathstarbench_social_network,transfer,trace_only,stable,B4,read_user_timeline,40,0,40,0,18,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,full,all_sequence,B0,add_to_cart,80,51,80,51,51,80,5.443489656042599,4.452485139750683,6.443836142961645,0.005997576488198283,0.005028975326023472,0.0069491587071381245,7.120497400781643,6.866685306407557,7.388352022512661,8,2
operation,opentelemetry_demo,current,full,all_sequence,B0,browse_product,80,54,80,54,54,80,6.902093033664651,5.148138384768158,9.498028553258484,0.01188398272305074,0.005658793275421,0.023333427751491265,8.204581779750521,6.838432251867257,10.529145353116652,8,2
operation,opentelemetry_demo,current,full,all_sequence,B0,checkout,80,55,80,55,55,80,19.009943564571405,16.810958077905127,21.353630097596028,0.06224195315626986,0.04953126029857075,0.07661774122424968,21.765256266949052,20.238123664888292,23.364045673342506,8,2
