profile,scope,mode,view,method,operation,expected_campaigns,issued_campaigns,coverage,all_test_requests,issued_test_requests,observed_all,observed_issued,prediction,signed_error_pp,signed_error_pp_lower95,signed_error_pp_upper95,absolute_error_pp,absolute_error_pp_lower95,absolute_error_pp_upper95,brier_score,brier_score_lower95,brier_score_upper95,represented_strata,minimum_issued_campaigns_per_stratum,absolute_error_median_pp,absolute_error_p90_pp,absence_reasons
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_home_timeline,80,80,1.0,96000,96000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,80,65,0.8125,96000,78000,0.8610729166666666,0.8603313492063491,0.9278979478747865,6.756659866843728,6.197986627435633,7.327730594958215,6.756659866843728,6.203482988574893,7.31269578595882,0.12356015719144682,0.12016856595146722,0.12715151200566954,8,3,6.386956130499599,9.85576201072358,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,80,0,0.0,96000,0,0.8916145833333333,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,80,80,1.0,96000,96000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,80,0,0.0,96000,0,0.8610729166666666,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,80,65,0.8125,96000,78000,0.8916145833333333,0.8918664434523809,0.9278979478747865,3.603150442240553,3.08048212341142,4.137054571675129,3.676663422923181,3.1615611353149755,4.183508579790035,0.09641542556708815,0.09344839535934218,0.09945967864730546,8,3,3.5861015283384923,6.255361086199838,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,80,80,1.0,96000,96000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,80,65,0.8125,96000,78000,0.8610729166666666,0.8603313492063491,0.9278979478747865,6.756659866843728,6.200778212926553,7.33522615687985,6.756659866843728,6.1958633439951925,7.3190789132205145,0.12356015719144682,0.12012206527332206,0.12708769052935134,8,3,6.386956130499599,9.85576201072358,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,80,80,1.0,72396,72396,0.926931573077119,0.926931573077119,0.8928393005828477,-3.4092272494271403,-3.934057337553738,-2.8809194356988694,3.4809332296390183,2.9862907045113425,3.968106592959651,0.06786844091551784,0.06528310378320479,0.0705734579829814,8,10,3.000756904570978,7.302038149005086,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.7332212054762383e-07,8,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_user_timeline,80,80,1.0,72553,72553,0.8953835020141986,0.8953835020141986,0.8603767693588676,-3.5006732655330977,-3.9371135873983167,-3.0612435520451773,3.5335716581431926,3.1028853186536667,3.953320117829793,0.0938169073290147,0.09147649916569978,0.09611737533106933,8,10,3.152399860031041,6.65273894358289,{}
deathstarbench_social_network,current,trace_only,stable,B1,compose_post,80,0,0.0,72396,0,0.926931573077119,,,,,,,,,,,,0,0,,,"{""insufficient_path_marginals"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B1,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.810394756896849e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,stable,B1,read_user_timeline,80,0,0.0,72553,0,0.8953835020141986,,,,,,,,,,,,0,0,,,"{""insufficient_path_marginals"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B2,compose_post,80,17,0.2125,72396,15446,0.926931573077119,0.8735189444106924,0.8360357154911875,-3.748322891950505,-4.845494252506365,-2.681958587174946,3.748322891950505,2.6962037525536164,4.825794500068544,0.11132431475407623,0.10404676691787564,0.11882165483881509,2,7,3.3848810104630145,6.714501751242355,"{""insufficient_path_marginals"": 48, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B2,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.810394756896849e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,stable,B2,read_user_timeline,80,17,0.2125,72553,15532,0.8953835020141986,0.8517545880312138,0.8360357154911875,-1.5718872540026514,-2.283490978762732,-0.9088019861222904,1.6876130531808502,1.111937027771392,2.3284037795796038,0.1259765381424962,0.12102711652983028,0.13116159438409314,2,7,1.1572579917819903,3.573772181193211,"{""insufficient_path_marginals"": 48, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B3,compose_post,80,65,0.8125,72396,59636,0.926931573077119,0.9268292477706316,0.9278979478747865,0.1068700104154933,-0.4953320524319739,0.7137839963243525,2.000487328712163,1.67634163514734,2.3410271056936547,0.06668605170173635,0.06328936328386331,0.07010423667777789,8,3,1.3295797042198743,4.7204050403504585,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B3,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.810394756896849e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,stable,B3,read_user_timeline,80,65,0.8125,72553,59844,0.8953835020141986,0.8942592234534172,0.9278979478747865,3.363872442136923,2.8206005650782964,3.910229462925505,3.580951391609503,3.1057883226447163,4.057299995067811,0.09468576294362627,0.0914287629974424,0.09813542501895478,8,3,3.4807587121004624,5.950438292037369,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B4,compose_post,80,0,0.0,72396,0,0.926931573077119,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,B4,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.810394756896849e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,stable,B4,read_user_timeline,80,0,0.0,72553,0,0.8953835020141986,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 65, ""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,proposed,compose_post,80,65,0.8125,72396,59636,0.926931573077119,0.9268292477706316,0.9278979478747865,0.1068700104154933,-0.48760032472044784,0.7249591175906681,2.000487328712163,1.6670175855142206,2.331035052838392,0.06668605170173635,0.06325559612342617,0.07016424893704669,8,3,1.3295797042198743,4.7204050403504585,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,current,trace_only,stable,proposed,read_home_timeline,80,80,1.0,72399,72399,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.810394756896849e-05,8,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,stable,proposed,read_user_timeline,80,65,0.8125,72553,59844,0.8953835020141986,0.8942592234534172,0.9278979478747865,3.363872442136923,2.8068403524522316,3.9054027806324467,3.580951391609503,3.103336493702133,4.064843640260413,0.09468576294362627,0.09149545114858572,0.09809374209887187,8,3,3.4807587121004624,5.950438292037369,"{""topology_ambiguous_target_fraction"": 15}"
deathstarbench_social_network,transfer,full,all_sequence,B0,compose_post,40,40,1.0,48000,48000,0.8990416666666666,0.8990416666666666,0.8826810990840965,-1.6360567582570076,-2.3982644671107405,-0.8198024649597563,3.022332084374132,2.3965726477935045,3.645196537607549,0.09125881888947665,0.08818390081451,0.09447266228540123,4,10,2.293262558978626,7.386310019428253,{}
deathstarbench_social_network,transfer,full,all_sequence,B0,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.733221205476238e-07,4,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,transfer,full,all_sequence,B0,read_user_timeline,40,40,1.0,48000,48000,0.8649583333333333,0.8649583333333333,0.8561407160699417,-0.8817617263391617,-1.702182903136276,-0.04655577817096729,2.3858139050791007,1.8802218637246737,2.9163358659450465,0.11635148709223948,0.1126916130487465,0.12017215386734802,4,10,2.19542742159311,4.752671384956986,{}
deathstarbench_social_network,transfer,full,all_sequence,B1,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.9284824871405762,2.895123714057621,2.22197460190305,3.557225165417121,3.155933460760843,2.639409800569518,3.6941896294997907,0.0907410852321757,0.08743401014749776,0.09408561830748634,4,7,3.280975495560612,4.778722914532916,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B1,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,all_sequence,B1,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.9284824871405762,6.270570142629051,5.432844876378088,7.066569725575005,6.307476445026116,5.517465478252716,7.095619843909596,0.11957865713510965,0.11484968216558936,0.12427998052953453,4,7,6.26019509570559,9.19001358220719,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B2,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.9284824871405762,2.895123714057621,2.229842495805722,3.5472869816722508,3.155933460760843,2.658112816406976,3.6874194666172793,0.0907410852321757,0.08747532425316917,0.09405040633041756,4,7,3.280975495560612,4.778722914532916,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B2,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,all_sequence,B2,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.9284824871405762,6.270570142629051,5.457875846809737,7.059074033446123,6.307476445026116,5.5244806195863845,7.09021245842937,0.11957865713510965,0.11488111330884797,0.12415937022717839,4,7,6.26019509570559,9.19001358220719,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B3,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.93925518779766,3.9723937797659943,3.4460161811758057,4.500521742961938,3.9723937797659943,3.43930791022131,4.520837238738281,0.09139354697718936,0.08811521018911335,0.09488890662567155,4,7,3.677591499529176,6.060902775159686,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B3,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,all_sequence,B3,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.93925518779766,7.3478402083374235,6.6550527618981405,8.04449713488117,7.3478402083374235,6.638313074384914,8.040438651764921,0.1209738835238166,0.11609073326345626,0.12559027263022202,4,7,6.940217283489558,10.00716552753369,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B4,compose_post,40,0,0.0,48000,0,0.8990416666666666,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,B4,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,all_sequence,B4,read_user_timeline,40,0,0.0,48000,0,0.8649583333333333,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,proposed,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.93925518779766,3.9723937797659943,3.4410096175786835,4.529097588311941,3.9723937797659943,3.4416882034622933,4.5059042202944,0.09139354697718936,0.0880180282964803,0.09483619594772187,4,7,3.677591499529176,6.060902775159686,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,all_sequence,proposed,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,all_sequence,proposed,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.93925518779766,7.3478402083374235,6.652059146335265,8.072723887927568,7.3478402083374235,6.645759236446679,8.070196667758438,0.1209738835238166,0.11618357912352718,0.12577815597730935,4,7,6.940217283489558,10.00716552753369,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B0,compose_post,40,40,1.0,35789,35789,0.9371695939729766,0.9371695939729766,0.8826810990840965,-5.448849488888,-6.290257654829334,-4.548396930446085,5.523180880714247,4.689963897505837,6.357941248484521,0.06262814649006584,0.05913882991100369,0.066303883545678,4,10,4.211243766609362,11.744665721852233,{}
deathstarbench_social_network,transfer,full,stable,B0,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.7332212054762377e-07,1.7332212054762383e-07,4,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,transfer,full,stable,B0,read_user_timeline,40,40,1.0,35824,35824,0.9011015287362572,0.9011015287362572,0.8561407160699417,-4.496081266631546,-5.214835328121304,-3.764405035086835,4.513123574754651,3.780345239802463,5.2387608864120745,0.0909452540406894,0.08754872455769298,0.09434914252416172,4,10,4.775341885697326,7.968874109410232,{}
deathstarbench_social_network,transfer,full,stable,B1,compose_post,40,35,0.875,35789,31499,0.9371695939729766,0.9368381290169154,0.9284824871405762,-0.8355641876339137,-1.5744104841520412,-0.10678655653706438,1.80415374992322,1.3072720657350443,2.3242351286329144,0.05911012941582792,0.055172649548508076,0.06323224693742757,4,7,1.1998898824321702,3.6009641256309743,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B1,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.810394756896848e-05,3.810394756896848e-05,3.810394756896849e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,stable,B1,read_user_timeline,40,35,0.875,35824,31548,0.9011015287362572,0.9017108578016333,0.9284824871405762,2.6771629338942926,2.0497322751110145,3.3125593142693934,2.925698941289012,2.3800888224472394,3.4599730464177294,0.0890558775630154,0.08567749966558948,0.09251641460485299,4,7,3.2344243252289573,5.094241743943781,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B2,compose_post,40,35,0.875,35789,31499,0.9371695939729766,0.9368381290169154,0.9284824871405762,-0.8355641876339137,-1.5571633892164565,-0.10061422869433513,1.80415374992322,1.307438645896348,2.3100449775162297,0.05911012941582792,0.055234845243077875,0.0632935101720975,4,7,1.1998898824321702,3.6009641256309743,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B2,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.810394756896848e-05,3.810394756896848e-05,3.810394756896849e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,stable,B2,read_user_timeline,40,35,0.875,35824,31548,0.9011015287362572,0.9017108578016333,0.9284824871405762,2.6771629338942926,2.0427127908970046,3.320168410324142,2.925698941289012,2.3845568698658677,3.4699975262227465,0.0890558775630154,0.08553467650786388,0.09247995874334917,4,7,3.2344243252289573,5.094241743943781,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B3,compose_post,40,35,0.875,35789,31499,0.9371695939729766,0.9368381290169154,0.93925518779766,0.24170587807445976,-0.3661379005353456,0.8923232349058212,1.6006289974069086,1.271727544635156,1.943725195175779,0.058893609409717995,0.054870288364368934,0.0632003409379207,4,7,1.218470123179849,3.1663015872502647,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B3,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.810394756896848e-05,3.810394756896848e-05,3.810394756896849e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,stable,B3,read_user_timeline,40,35,0.875,35824,31548,0.9011015287362572,0.9017108578016333,0.93925518779766,3.754432999602666,3.2037803488619825,4.308712392538793,3.754432999602666,3.2065195179419175,4.3247814850838635,0.08965118171812597,0.08608488896868487,0.0932983261898807,4,7,3.768829409544605,6.183950363366071,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B4,compose_post,40,0,0.0,35789,0,0.9371695939729766,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,B4,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.810394756896848e-05,3.810394756896848e-05,3.810394756896849e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,stable,B4,read_user_timeline,40,0,0.0,35824,0,0.9011015287362572,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,proposed,compose_post,40,35,0.875,35789,31499,0.9371695939729766,0.9368381290169154,0.93925518779766,0.24170587807445976,-0.3650878426912313,0.8891225466609034,1.6006289974069086,1.2683810473538686,1.9454965164869717,0.058893609409717995,0.0548113530754575,0.06309674789913862,4,7,1.218470123179849,3.1663015872502647,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,full,stable,proposed,read_home_timeline,40,40,1.0,35722,35722,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.810394756896848e-05,3.810394756896848e-05,3.810394756896849e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,full,stable,proposed,read_user_timeline,40,35,0.875,35824,31548,0.9011015287362572,0.9017108578016333,0.93925518779766,3.754432999602666,3.2096371510135553,4.322703200758111,3.754432999602666,3.1897322083422104,4.328125472984784,0.08965118171812597,0.08608664933495556,0.09327586596303218,4,7,3.768829409544605,6.183950363366071,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,compose_post,40,40,1.0,48000,48000,0.8990416666666666,0.8990416666666666,0.8826810990840965,-1.6360567582570076,-2.429391912989175,-0.8280647637385511,3.022332084374132,2.4054635026366915,3.6464611955315007,0.09125881888947665,0.08825758228164358,0.09440608012698964,4,10,2.293262558978626,7.386310019428253,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.733221205476238e-07,4,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B0,read_user_timeline,40,40,1.0,48000,48000,0.8649583333333333,0.8649583333333333,0.8561407160699417,-0.8817617263391617,-1.706462106230919,-0.06124444907021849,2.3858139050791007,1.875846646891479,2.9235500364279776,0.11635148709223948,0.11259996844093055,0.12015221924965155,4,10,2.19542742159311,4.752671384956986,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.9280907957498803,2.8559545749880213,2.1926937175771433,3.524898140247241,3.1229981099060193,2.6035231998311033,3.658875886224584,0.09072486917243455,0.0874538133746525,0.0942078937696674,4,7,3.2316336014711733,4.823615079887503,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B1,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.9280907957498803,6.2314010035594505,5.409311680219244,7.053569161255736,6.261257990089053,5.469304407990294,7.036041512037378,0.11954023602609887,0.11490653857261594,0.12416320561570188,4,7,6.136208572605561,9.148828610830847,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.9280907957498803,2.8559545749880213,2.1844738230086667,3.5201897021388566,3.1229981099060193,2.6198806959096026,3.66278121447536,0.09072486917243455,0.08738761685990318,0.09408206235346368,4,7,3.2316336014711733,4.823615079887503,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B2,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.9280907957498803,6.2314010035594505,5.404931373369261,7.027905652716308,6.261257990089053,5.448077274961653,7.035510985523132,0.11954023602609887,0.11502137348513523,0.12417349228860952,4,7,6.136208572605561,9.148828610830847,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,compose_post,40,35,0.875,48000,42000,0.8990416666666666,0.89953125,0.9318755838083221,3.2344333808322117,2.571384524556359,3.8816215069160873,3.3933788296886136,2.8466733537223075,3.96347597607544,0.09096344906776369,0.08763964064866764,0.09439741206843481,4,7,3.47276364721395,5.14191874944404,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B3,read_user_timeline,40,35,0.875,48000,42000,0.8649583333333333,0.8657767857142857,0.9318755838083221,6.60987980940364,5.782041162870484,7.400731029295608,6.60987980940364,5.806390090908138,7.438033321791853,0.12002000064196156,0.11520396711901075,0.12481559991313149,4,7,6.306096980547283,9.786083181715965,"{""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,compose_post,40,0,0.0,48000,0,0.8990416666666666,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,read_home_timeline,40,40,1.0,48000,48000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,4,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,transfer,no_joint_health,all_sequence,B4,read_user_timeline,40,0,0.0,48000,0,0.8649583333333333,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 35, ""topology_ambiguous_target_fraction"": 5}"
