profile,placement,failure_law,repetition,method,actual_shared_learner_request_file_bytes,actual_health_input_bytes,minimal_endpoint_request_projection_bytes,learner_request_rows,health_ticks,trace_input_bytes_for_model,shared_parse_seconds_measured,shared_stability_episode_age_construction_seconds,method_fit_or_estimation_seconds,deployment_routing_knowledge_required,shared_acquisition_cost_recorded_separately,isolated_endpoint_io_time_measured
opentelemetry_demo,colocated,N,8,temporal_logit_upper,937013,165288,,3840,900,0,0.07294870600000536,0.19645846999999605,0.2523599109999992,True,True,False
opentelemetry_demo,colocated,N,8,source_500ms_failover,937013,165288,,3840,900,0,0.07294870600000536,0.19645846999999605,0.00016582000000653352,True,True,False
opentelemetry_demo,colocated,N,8,matched_stable_endpoint,937013,165288,,3840,900,0,0.07294870600000536,0.19645846999999605,3.336099999273756e-05,False,True,False
opentelemetry_demo,colocated,N,8,all_calibration_endpoint,937013,0,31521,1200,0,0,0.07294870600000536,0,0.0006156700000019555,False,True,False
opentelemetry_demo,colocated,N,9,learner_state_only,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,0.06560537699999713,True,True,False
opentelemetry_demo,colocated,N,9,temporal_logit_lower,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,0.23316544499999736,True,True,False
opentelemetry_demo,colocated,N,9,temporal_logit_midpoint,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,0.21309427300001005,True,True,False
opentelemetry_demo,colocated,N,9,temporal_logit_upper,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,0.19465011900000206,True,True,False
opentelemetry_demo,colocated,N,9,source_500ms_failover,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,0.00016918600000792594,True,True,False
opentelemetry_demo,colocated,N,9,matched_stable_endpoint,937013,165031,,3840,900,0,0.06973061700000471,0.20903590400000382,3.423200000440829e-05,False,True,False
opentelemetry_demo,colocated,N,9,all_calibration_endpoint,937013,0,31474,1200,0,0,0.06973061700000471,0,0.0006289100000032022,False,True,False
opentelemetry_demo,colocated,N,10,learner_state_only,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,0.050821018999997136,True,True,False
opentelemetry_demo,colocated,N,10,temporal_logit_lower,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,0.2091569269999951,True,True,False
opentelemetry_demo,colocated,N,10,temporal_logit_midpoint,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,0.23962405799998976,True,True,False
opentelemetry_demo,colocated,N,10,temporal_logit_upper,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,0.23119653099999482,True,True,False
opentelemetry_demo,colocated,N,10,source_500ms_failover,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,0.00016413800000236733,True,True,False
opentelemetry_demo,colocated,N,10,matched_stable_endpoint,944693,165759,,3840,900,0,0.07080226499999753,0.18959983799999236,3.429199999516186e-05,False,True,False
opentelemetry_demo,colocated,N,10,all_calibration_endpoint,944693,0,31511,1200,0,0,0.07080226499999753,0,0.0005986639999946419,False,True,False
opentelemetry_demo,colocated,N,11,learner_state_only,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,0.05189414999999542,True,True,False
opentelemetry_demo,colocated,N,11,temporal_logit_lower,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,0.20961273500000743,True,True,False
opentelemetry_demo,colocated,N,11,temporal_logit_midpoint,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,0.16740380100000607,True,True,False
opentelemetry_demo,colocated,N,11,temporal_logit_upper,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,0.22704112600000315,True,True,False
opentelemetry_demo,colocated,N,11,source_500ms_failover,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,0.00018390799999679075,True,True,False
opentelemetry_demo,colocated,N,11,matched_stable_endpoint,944693,165751,,3840,900,0,0.06982331599999725,0.19610688800000275,3.563399999961803e-05,False,True,False
opentelemetry_demo,colocated,N,11,all_calibration_endpoint,944693,0,31477,1200,0,0,0.06982331599999725,0,0.0006012989999959473,False,True,False
opentelemetry_demo,colocated,N,12,learner_state_only,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,0.057953881000003094,True,True,False
opentelemetry_demo,colocated,N,12,temporal_logit_lower,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,0.30053889200000583,True,True,False
opentelemetry_demo,colocated,N,12,temporal_logit_midpoint,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,0.24691003099999875,True,True,False
opentelemetry_demo,colocated,N,12,temporal_logit_upper,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,0.2338165580000009,True,True,False
opentelemetry_demo,colocated,N,12,source_500ms_failover,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,0.00016844400001048143,True,True,False
