application,placement,law,repetition,operation,status,attempts,successes,lower_exact,upper_exact,b0_exact,success_excluded,failure_excluded,incompatible_attempts,incompatible_fraction,fully_observed_attempts,fully_observed_mismatches,ambiguous_attempts,aggregate_excess_above_upper_count,aggregate_deficit_below_lower_count,aggregate_contains_b0,incompatible_despite_aggregate_containment,ablation_without_selection_incompatible_attempts
deathstarbench_social_network,split,NCD,0,read_user_timeline,audited,1200,1011,991/1200,991/1200,337/400,20,0,20,0.016666666666666666,1151,20,0,20,0,False,False,0
deathstarbench_social_network,split,NCD,1,compose_post,audited,1200,1005,13/24,163/200,67/80,27,0,27,0.0225,775,26,328,27,0,False,False,1
deathstarbench_social_network,split,NCD,1,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,1,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,2,compose_post,audited,1200,999,121/600,479/600,333/400,41,0,41,0.034166666666666665,332,41,716,41,0,False,False,0
deathstarbench_social_network,split,NCD,2,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,2,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,3,compose_post,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,3,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,3,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,4,compose_post,audited,1200,1047,523/600,523/600,349/400,1,0,1,0.0008333333333333334,1167,1,0,1,0,False,False,1
deathstarbench_social_network,split,NCD,4,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,4,read_user_timeline,audited,1200,977,97/120,97/120,977/1200,7,0,7,0.005833333333333334,1169,7,0,7,0,False,False,1
deathstarbench_social_network,split,NCD,5,compose_post,audited,1200,1046,13/15,13/15,523/600,6,0,6,0.005,1160,6,0,6,0,False,False,4
deathstarbench_social_network,split,NCD,5,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,5,read_user_timeline,audited,1200,986,487/600,487/600,493/600,12,0,12,0.01,1158,12,0,12,0,False,False,2
deathstarbench_social_network,split,NCD,6,compose_post,audited,1200,1047,73/120,349/400,349/400,0,0,0,0.0,797,0,317,0,0,True,False,0
deathstarbench_social_network,split,NCD,6,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,6,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,7,compose_post,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,7,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,7,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,8,compose_post,audited,1200,1081,43/48,43/48,1081/1200,6,0,6,0.005,1176,6,0,6,0,False,False,0
deathstarbench_social_network,split,NCD,8,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,8,read_user_timeline,audited,1200,1009,499/600,499/600,1009/1200,11,0,11,0.009166666666666667,1157,11,0,11,0,False,False,0
deathstarbench_social_network,split,NCD,9,compose_post,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,NCD,9,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,NCD,9,read_user_timeline,unsupported,1200,,,,,,,,,,,,,,,,
deathstarbench_social_network,split,ND,0,compose_post,audited,1200,1096,137/150,137/150,137/150,0,0,0,0.0,1189,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,0,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,0,read_user_timeline,audited,1200,1055,211/240,211/240,211/240,0,0,0,0.0,1194,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,1,compose_post,audited,1200,1079,1079/1200,1079/1200,1079/1200,0,0,0,0.0,1192,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,1,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,1,read_user_timeline,audited,1200,1037,1037/1200,1037/1200,1037/1200,0,0,0,0.0,1190,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,2,compose_post,audited,1200,1115,223/240,223/240,223/240,0,0,0,0.0,1194,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,2,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,2,read_user_timeline,audited,1200,1057,1057/1200,1057/1200,1057/1200,0,0,0,0.0,1198,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,3,compose_post,audited,1200,1084,271/300,271/300,271/300,0,0,0,0.0,1195,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,3,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,3,read_user_timeline,audited,1200,1021,1021/1200,1021/1200,1021/1200,0,0,0,0.0,1193,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,4,compose_post,audited,1200,1103,1103/1200,1103/1200,1103/1200,0,0,0,0.0,1198,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,4,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,4,read_user_timeline,audited,1200,1043,1043/1200,1043/1200,1043/1200,0,0,0,0.0,1198,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,5,compose_post,audited,1200,1098,183/200,183/200,183/200,0,0,0,0.0,1198,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,5,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,5,read_user_timeline,audited,1200,1050,7/8,7/8,7/8,0,0,0,0.0,1195,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,6,compose_post,audited,1200,1124,281/300,281/300,281/300,0,0,0,0.0,1194,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,6,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,6,read_user_timeline,audited,1200,1065,71/80,71/80,71/80,0,0,0,0.0,1197,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,7,compose_post,audited,1200,1067,1067/1200,1067/1200,1067/1200,0,0,0,0.0,1190,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,7,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,7,read_user_timeline,audited,1200,1018,509/600,509/600,509/600,0,0,0,0.0,1195,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,8,compose_post,audited,1200,1088,68/75,68/75,68/75,0,0,0,0.0,1196,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,8,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,8,read_user_timeline,audited,1200,1047,349/400,349/400,349/400,0,0,0,0.0,1198,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,9,compose_post,audited,1200,1107,369/400,369/400,369/400,0,0,0,0.0,1193,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,9,read_home_timeline,audited,1200,1200,1,1,1,0,0,0,0.0,1200,0,0,0,0,True,False,0
deathstarbench_social_network,split,ND,9,read_user_timeline,audited,1200,1048,131/150,131/150,131/150,0,0,0,0.0,1184,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,0,add_to_cart,audited,1200,1101,367/400,367/400,367/400,0,0,0,0.0,1101,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,0,browse_product,audited,1200,1087,1087/1200,1087/1200,1087/1200,0,0,0,0.0,1088,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,0,checkout,audited,1200,906,151/200,151/200,151/200,0,0,0,0.0,907,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,1,add_to_cart,audited,1200,1075,43/48,43/48,43/48,0,0,0,0.0,1075,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,1,browse_product,audited,1200,1078,539/600,539/600,539/600,0,0,0,0.0,1078,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,1,checkout,audited,1200,920,23/30,23/30,23/30,0,0,0,0.0,920,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,2,add_to_cart,audited,1200,1110,37/40,37/40,37/40,0,0,0,0.0,1110,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,2,browse_product,audited,1200,1089,363/400,363/400,363/400,0,0,0,0.0,1089,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,2,checkout,audited,1200,972,81/100,81/100,81/100,0,0,0,0.0,972,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,3,add_to_cart,audited,1200,1086,181/200,181/200,181/200,0,0,0,0.0,1086,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,3,browse_product,audited,1200,1094,547/600,547/600,547/600,0,0,0,0.0,1094,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,3,checkout,audited,1200,944,59/75,59/75,59/75,0,0,0,0.0,944,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,4,add_to_cart,audited,1200,1059,353/400,353/400,353/400,0,0,0,0.0,1060,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,4,browse_product,audited,1200,1070,107/120,107/120,107/120,0,0,0,0.0,1070,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,4,checkout,audited,1200,882,147/200,147/200,147/200,0,0,0,0.0,882,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,5,add_to_cart,audited,1200,1096,137/150,137/150,137/150,0,0,0,0.0,1096,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,5,browse_product,audited,1200,1088,68/75,68/75,68/75,0,0,0,0.0,1088,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,5,checkout,audited,1200,932,233/300,233/300,233/300,0,0,0,0.0,933,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,6,add_to_cart,audited,1200,1119,373/400,373/400,373/400,0,0,0,0.0,1119,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,6,browse_product,audited,1200,1116,93/100,93/100,93/100,0,0,0,0.0,1117,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,6,checkout,audited,1200,981,327/400,327/400,327/400,0,0,0,0.0,981,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,7,add_to_cart,audited,1200,1091,1091/1200,1091/1200,1091/1200,0,0,0,0.0,1091,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,7,browse_product,audited,1200,1053,351/400,351/400,351/400,0,0,0,0.0,1053,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,7,checkout,audited,1200,912,19/25,19/25,19/25,0,0,0,0.0,912,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,8,add_to_cart,audited,1200,1044,87/100,87/100,87/100,0,0,0,0.0,1044,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,8,browse_product,audited,1200,1060,53/60,53/60,53/60,0,0,0,0.0,1060,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,8,checkout,audited,1200,956,239/300,239/300,239/300,0,0,0,0.0,957,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,9,add_to_cart,audited,1200,1079,1079/1200,1079/1200,1079/1200,0,0,0,0.0,1079,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,9,browse_product,audited,1200,1077,359/400,359/400,359/400,0,0,0,0.0,1077,0,0,0,0,True,False,0
opentelemetry_demo,colocated,N,9,checkout,audited,1200,959,959/1200,959/1200,959/1200,0,0,0,0.0,959,0,0,0,0,True,False,0
opentelemetry_demo,colocated,NC,0,add_to_cart,audited,1200,1045,29/40,13/15,209/240,5,0,5,0.004166666666666667,875,5,170,5,0,False,False,2
opentelemetry_demo,colocated,NC,0,browse_product,audited,1200,1053,431/600,7/8,351/400,3,0,3,0.0025,865,3,188,3,0,False,False,1
opentelemetry_demo,colocated,NC,0,checkout,audited,1200,406,329/1200,67/200,203/600,4,0,4,0.0033333333333333335,333,4,73,4,0,False,False,0
opentelemetry_demo,colocated,NC,1,add_to_cart,audited,1200,1062,351/400,53/60,177/200,2,0,2,0.0016666666666666668,1055,2,7,2,0,False,False,0
opentelemetry_demo,colocated,NC,1,browse_product,audited,1200,1074,1049/1200,1067/1200,179/200,7,0,7,0.005833333333333334,1056,7,18,7,0,False,False,1
opentelemetry_demo,colocated,NC,1,checkout,audited,1200,932,91/120,37/48,233/300,7,0,7,0.005833333333333334,917,7,15,7,0,False,False,1
opentelemetry_demo,colocated,NC,2,add_to_cart,audited,1200,1032,949/1200,1027/1200,43/50,5,0,5,0.004166666666666667,955,5,78,5,0,False,False,0
opentelemetry_demo,colocated,NC,2,browse_product,audited,1200,1031,58/75,1031/1200,1031/1200,0,0,0,0.0,928,0,103,0,0,True,False,0
opentelemetry_demo,colocated,NC,2,checkout,audited,1200,866,31/48,107/150,433/600,10,0,10,0.008333333333333333,785,9,81,10,0,False,False,1
opentelemetry_demo,colocated,NC,3,add_to_cart,audited,1200,1032,209/600,17/20,43/50,12,0,12,0.01,428,10,602,12,0,False,False,2
opentelemetry_demo,colocated,NC,3,browse_product,audited,1200,1054,431/1200,87/100,527/600,10,0,10,0.008333333333333333,441,10,613,10,0,False,False,1
opentelemetry_demo,colocated,NC,3,checkout,audited,1200,876,29/100,18/25,73/100,12,0,12,0.01,359,11,516,12,0,False,False,3
opentelemetry_demo,colocated,NC,4,add_to_cart,audited,1200,1010,67/80,21/25,101/120,2,0,2,0.0016666666666666668,1007,2,3,2,0,False,False,0
opentelemetry_demo,colocated,NC,4,browse_product,audited,1200,1012,337/400,253/300,253/300,0,0,0,0.0,1011,0,1,0,0,True,False,0
opentelemetry_demo,colocated,NC,4,checkout,audited,1200,845,52/75,839/1200,169/240,6,0,6,0.005,839,6,7,6,0,False,False,0
opentelemetry_demo,colocated,NC,5,add_to_cart,audited,1200,1029,53/75,1021/1200,343/400,8,0,8,0.006666666666666667,855,7,173,8,0,False,False,2
opentelemetry_demo,colocated,NC,5,browse_product,audited,1200,1022,857/1200,339/400,511/600,5,0,5,0.004166666666666667,862,4,160,5,0,False,False,1
opentelemetry_demo,colocated,NC,5,checkout,audited,1200,858,61/100,71/100,143/200,6,0,6,0.005,737,5,120,6,0,False,False,2
opentelemetry_demo,colocated,NC,6,add_to_cart,audited,1200,1047,347/400,1043/1200,349/400,4,0,4,0.0033333333333333335,1046,4,2,4,0,False,False,0
opentelemetry_demo,colocated,NC,6,browse_product,audited,1200,1036,343/400,69/80,259/300,1,0,1,0.0008333333333333334,1031,1,6,1,0,False,False,0
opentelemetry_demo,colocated,NC,6,checkout,audited,1200,913,451/600,301/400,913/1200,10,0,10,0.008333333333333333,912,10,1,10,0,False,False,0
opentelemetry_demo,colocated,NC,7,add_to_cart,audited,1200,1065,31/1200,71/80,71/80,0,0,0,0.0,31,0,1034,0,0,True,False,0
opentelemetry_demo,colocated,NC,7,browse_product,audited,1200,1037,13/600,1037/1200,1037/1200,0,0,0,0.0,27,0,1011,0,0,True,False,0
opentelemetry_demo,colocated,NC,7,checkout,audited,1200,907,1/75,907/1200,907/1200,0,0,0,0.0,16,0,891,0,0,True,False,0
opentelemetry_demo,colocated,NC,8,add_to_cart,audited,1200,1017,37/100,127/150,339/400,1,0,1,0.0008333333333333334,445,1,572,1,0,False,False,0
opentelemetry_demo,colocated,NC,8,browse_product,audited,1200,1006,31/80,67/80,503/600,1,0,1,0.0008333333333333334,467,1,540,1,0,False,False,0
opentelemetry_demo,colocated,NC,8,checkout,audited,1200,903,83/240,449/600,301/400,5,0,5,0.004166666666666667,420,5,483,5,0,False,False,0
opentelemetry_demo,colocated,NC,9,add_to_cart,audited,1200,1067,179/600,1067/1200,1067/1200,0,0,0,0.0,358,0,709,0,0,True,False,0
opentelemetry_demo,colocated,NC,9,browse_product,audited,1200,1077,23/80,359/400,359/400,0,0,0,0.0,345,0,732,0,0,True,False,0
opentelemetry_demo,colocated,NC,9,checkout,audited,1200,586,13/48,293/600,293/600,0,0,0,0.0,325,0,261,0,0,True,False,0
opentelemetry_demo,colocated,NCD,0,add_to_cart,audited,1200,919,419/600,229/300,919/1200,3,0,3,0.0025,841,3,78,3,0,False,False,0
opentelemetry_demo,colocated,NCD,0,browse_product,audited,1200,918,839/1200,457/600,153/200,4,0,4,0.0033333333333333335,843,4,75,4,0,False,False,0
opentelemetry_demo,colocated,NCD,0,checkout,audited,1200,765,173/300,761/1200,51/80,4,0,4,0.0033333333333333335,697,4,69,4,0,False,False,0
opentelemetry_demo,colocated,NCD,1,add_to_cart,audited,1200,956,437/1200,239/300,239/300,0,0,0,0.0,437,0,519,0,0,True,False,0
opentelemetry_demo,colocated,NCD,1,browse_product,audited,1200,1004,113/300,1001/1200,251/300,3,0,3,0.0025,455,3,549,3,0,False,False,2
opentelemetry_demo,colocated,NCD,1,checkout,audited,1200,838,63/200,139/200,419/600,4,0,4,0.0033333333333333335,382,4,456,4,0,False,False,0
opentelemetry_demo,colocated,NCD,2,add_to_cart,audited,1200,544,121/1200,34/75,34/75,0,0,0,0.0,121,0,423,0,0,True,False,0
opentelemetry_demo,colocated,NCD,2,browse_product,audited,1200,547,73/600,547/1200,547/1200,0,0,0,0.0,146,0,401,0,0,True,False,0
opentelemetry_demo,colocated,NCD,2,checkout,audited,1200,402,29/300,401/1200,67/200,1,0,1,0.0008333333333333334,117,1,285,1,0,False,False,0
opentelemetry_demo,colocated,NCD,3,add_to_cart,audited,1200,977,61/75,61/75,977/1200,1,0,1,0.0008333333333333334,977,1,0,1,0,False,False,1
opentelemetry_demo,colocated,NCD,3,browse_product,audited,1200,979,487/600,487/600,979/1200,5,0,5,0.004166666666666667,980,5,0,5,0,False,False,1
opentelemetry_demo,colocated,NCD,3,checkout,audited,1200,869,431/600,431/600,869/1200,7,0,7,0.005833333333333334,869,7,0,7,0,False,False,1
opentelemetry_demo,colocated,NCD,4,add_to_cart,audited,1200,979,121/1200,979/1200,979/1200,0,0,0,0.0,121,0,858,0,0,True,False,0
opentelemetry_demo,colocated,NCD,4,browse_product,audited,1200,944,11/100,59/75,59/75,0,0,0,0.0,132,0,812,0,0,True,False,0
opentelemetry_demo,colocated,NCD,4,checkout,audited,1200,854,53/600,853/1200,427/600,1,0,1,0.0008333333333333334,107,1,747,1,0,False,False,0
opentelemetry_demo,colocated,NCD,5,add_to_cart,audited,1200,985,41/50,41/50,197/240,1,0,1,0.0008333333333333334,986,1,0,1,0,False,False,0
opentelemetry_demo,colocated,NCD,5,browse_product,audited,1200,975,973/1200,973/1200,13/16,2,0,2,0.0016666666666666668,975,2,0,2,0,False,False,0
opentelemetry_demo,colocated,NCD,5,checkout,audited,1200,815,161/240,161/240,163/240,10,0,10,0.008333333333333333,815,10,0,10,0,False,False,0
opentelemetry_demo,colocated,NCD,6,add_to_cart,audited,1200,958,121/1200,479/600,479/600,0,0,0,0.0,121,0,837,0,0,True,False,0
opentelemetry_demo,colocated,NCD,6,browse_product,audited,1200,974,127/1200,487/600,487/600,0,0,0,0.0,128,0,847,0,0,True,False,0
opentelemetry_demo,colocated,NCD,6,checkout,audited,1200,830,53/600,83/120,83/120,0,0,0,0.0,106,0,724,0,0,True,False,0
opentelemetry_demo,colocated,NCD,7,add_to_cart,audited,1200,937,151/400,187/240,937/1200,2,0,2,0.0016666666666666668,455,2,482,2,0,False,False,0
opentelemetry_demo,colocated,NCD,7,browse_product,audited,1200,983,127/300,491/600,983/1200,1,0,1,0.0008333333333333334,508,0,474,1,0,False,False,1
opentelemetry_demo,colocated,NCD,7,checkout,audited,1200,847,409/1200,169/240,847/1200,2,0,2,0.0016666666666666668,411,2,436,2,0,False,False,0
opentelemetry_demo,colocated,NCD,8,add_to_cart,audited,1200,924,77/100,77/100,77/100,0,0,0,0.0,924,0,0,0,0,True,False,0
opentelemetry_demo,colocated,NCD,8,browse_product,audited,1200,900,56/75,56/75,3/4,4,0,4,0.0033333333333333335,901,4,0,4,0,False,False,0
opentelemetry_demo,colocated,NCD,8,checkout,audited,1200,763,379/600,379/600,763/1200,5,0,5,0.004166666666666667,763,5,0,5,0,False,False,1
opentelemetry_demo,colocated,NCD,9,add_to_cart,audited,1200,914,149/300,303/400,457/600,5,0,5,0.004166666666666667,600,4,313,5,0,False,False,2
opentelemetry_demo,colocated,NCD,9,browse_product,audited,1200,931,1/2,463/600,931/1200,5,0,5,0.004166666666666667,607,5,326,5,0,False,False,0
opentelemetry_demo,colocated,NCD,9,checkout,audited,1200,430,313/1200,427/1200,43/120,3,0,3,0.0025,316,3,114,3,0,False,False,0
opentelemetry_demo,colocated,ND,0,add_to_cart,audited,1200,943,943/1200,943/1200,943/1200,0,0,0,0.0,943,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,0,browse_product,audited,1200,1006,503/600,503/600,503/600,0,0,0,0.0,1006,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,0,checkout,audited,1200,799,799/1200,799/1200,799/1200,0,0,0,0.0,799,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,1,add_to_cart,audited,1200,962,481/600,481/600,481/600,0,0,0,0.0,962,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,1,browse_product,audited,1200,958,479/600,479/600,479/600,0,0,0,0.0,958,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,1,checkout,audited,1200,803,803/1200,803/1200,803/1200,0,0,0,0.0,803,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,2,add_to_cart,audited,1200,1013,1013/1200,1013/1200,1013/1200,0,0,0,0.0,1014,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,2,browse_product,audited,1200,1023,341/400,341/400,341/400,0,0,0,0.0,1024,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,2,checkout,audited,1200,820,41/60,41/60,41/60,0,0,0,0.0,821,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,3,add_to_cart,audited,1200,976,61/75,61/75,61/75,0,0,0,0.0,976,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,3,browse_product,audited,1200,990,33/40,33/40,33/40,0,0,0,0.0,991,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,3,checkout,audited,1200,831,277/400,277/400,277/400,0,0,0,0.0,831,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,4,add_to_cart,audited,1200,987,329/400,329/400,329/400,0,0,0,0.0,987,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,4,browse_product,audited,1200,969,323/400,323/400,323/400,0,0,0,0.0,969,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,4,checkout,audited,1200,855,57/80,57/80,57/80,0,0,0,0.0,856,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,5,add_to_cart,audited,1200,1003,1003/1200,1003/1200,1003/1200,0,0,0,0.0,1003,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,5,browse_product,audited,1200,999,333/400,333/400,333/400,0,0,0,0.0,999,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,5,checkout,audited,1200,844,211/300,211/300,211/300,0,0,0,0.0,844,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,6,add_to_cart,audited,1200,998,499/600,499/600,499/600,0,0,0,0.0,998,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,6,browse_product,audited,1200,1006,503/600,503/600,503/600,0,0,0,0.0,1006,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,6,checkout,audited,1200,839,839/1200,839/1200,839/1200,0,0,0,0.0,839,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,7,add_to_cart,audited,1200,1014,169/200,169/200,169/200,0,0,0,0.0,1014,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,7,browse_product,audited,1200,982,491/600,491/600,491/600,0,0,0,0.0,982,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,7,checkout,audited,1200,822,137/200,137/200,137/200,0,0,0,0.0,822,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,8,add_to_cart,audited,1200,1003,1003/1200,1003/1200,1003/1200,0,0,0,0.0,1003,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,8,browse_product,audited,1200,1001,1001/1200,1001/1200,1001/1200,0,0,0,0.0,1001,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,8,checkout,audited,1200,841,841/1200,841/1200,841/1200,0,0,0,0.0,841,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,9,add_to_cart,audited,1200,1014,169/200,169/200,169/200,0,0,0,0.0,1014,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,9,browse_product,audited,1200,993,331/400,331/400,331/400,0,0,0,0.0,994,0,0,0,0,True,False,0
opentelemetry_demo,colocated,ND,9,checkout,audited,1200,835,167/240,167/240,167/240,0,0,0,0.0,835,0,0,0,0,True,False,0
opentelemetry_demo,split,N,0,add_to_cart,audited,1200,1076,269/300,269/300,269/300,0,0,0,0.0,1076,0,0,0,0,True,False,0
opentelemetry_demo,split,N,0,browse_product,audited,1200,1078,539/600,539/600,539/600,0,0,0,0.0,1079,0,0,0,0,True,False,0
opentelemetry_demo,split,N,0,checkout,audited,1200,870,29/40,29/40,29/40,0,0,0,0.0,870,0,0,0,0,True,False,0
opentelemetry_demo,split,N,1,add_to_cart,audited,1200,1067,1067/1200,1067/1200,1067/1200,0,0,0,0.0,1067,0,0,0,0,True,False,0
opentelemetry_demo,split,N,1,browse_product,audited,1200,1066,533/600,533/600,533/600,0,0,0,0.0,1067,0,0,0,0,True,False,0
opentelemetry_demo,split,N,1,checkout,audited,1200,958,479/600,479/600,479/600,0,0,0,0.0,958,0,0,0,0,True,False,0
opentelemetry_demo,split,N,2,add_to_cart,audited,1200,1093,1093/1200,1093/1200,1093/1200,0,0,0,0.0,1093,0,0,0,0,True,False,0
opentelemetry_demo,split,N,2,browse_product,audited,1200,1074,179/200,179/200,179/200,0,0,0,0.0,1075,0,0,0,0,True,False,0
opentelemetry_demo,split,N,2,checkout,audited,1200,909,303/400,303/400,303/400,0,0,0,0.0,910,0,0,0,0,True,False,0
opentelemetry_demo,split,N,3,add_to_cart,audited,1200,1053,351/400,351/400,351/400,0,0,0,0.0,1053,0,0,0,0,True,False,0
opentelemetry_demo,split,N,3,browse_product,audited,1200,1073,1073/1200,1073/1200,1073/1200,0,0,0,0.0,1073,0,0,0,0,True,False,0
opentelemetry_demo,split,N,3,checkout,audited,1200,887,887/1200,887/1200,887/1200,0,0,0,0.0,887,0,0,0,0,True,False,0
opentelemetry_demo,split,N,4,add_to_cart,audited,1200,1097,1097/1200,1097/1200,1097/1200,0,0,0,0.0,1097,0,0,0,0,True,False,0
