application,repetition,multiplier,route,target,calls,first_query_seconds,frequency_identification_seconds,interpretation_seconds,operation,projection_seconds,representation_seconds,total_identification_seconds,categories,coordinates,samples
deathstarbench_social_network,2,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 9600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",2.6714000000538363e-05,0.011922206999997798,0.8280065550128484,read_user_timeline,4.956299994773872e-05,0.1288209709871353,0.9687497329999815,2,2,4800
deathstarbench_social_network,2,4,direct_r,R,"{""logical_completion"": 52800, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",4.2951000068569556e-05,0.013879834000022129,2.2816431380142603,compose_post,0.0,0.4478695899857712,2.7433925620000537,3,2,4800
deathstarbench_social_network,2,4,direct_r,R,"{""logical_completion"": 9600, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.612299997257651e-05,0.007940437999991445,0.4445029189920433,read_home_timeline,0.0,0.07126253600790733,0.5237058929999421,1,2,4800
deathstarbench_social_network,2,4,direct_r,R,"{""logical_completion"": 9600, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.567100009149726e-05,0.007829452000009951,0.46192364599619395,read_user_timeline,0.0,0.07143182900381362,0.5411849270000175,2,2,4800
deathstarbench_social_network,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 13200, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",4.1369999962626025e-05,0.004905417999907513,0.5214992939913827,compose_post,6.394999991243822e-05,0.12477507900871387,0.6511797910000041,3,2,1200
deathstarbench_social_network,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.5853000011011318e-05,0.0022530020000885997,0.1165562100037505,read_home_timeline,2.9562999998233863e-05,0.02360207499611988,0.14241128699995897,1,2,1200
deathstarbench_social_network,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.5778999997783103e-05,0.003045986999950401,0.13801793499999349,read_user_timeline,4.13540000181456e-05,0.031741314999976566,0.17280523699992045,2,2,1200
deathstarbench_social_network,2,1,direct_r,R,"{""logical_completion"": 13200, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",4.3728999912673316e-05,0.0034511099999008366,0.5258718620076479,compose_post,0.0,0.06091244899243975,0.5902354209999885,3,2,1200
deathstarbench_social_network,2,1,direct_r,R,"{""logical_completion"": 2400, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",2.9254999958538974e-05,0.0020684429999846543,0.10932480999815652,read_home_timeline,0.0,0.016836282001804648,0.12822953499994583,1,2,1200
deathstarbench_social_network,2,1,direct_r,R,"{""logical_completion"": 2400, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",2.8219000000717642e-05,0.0019701579999491514,0.11278163400015728,read_user_timeline,0.0,0.01674198099988189,0.13149377299998832,2,2,1200
deathstarbench_social_network,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 13200, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.001276736000022538,0.005037244000050123,0.5217724069951828,compose_post,0.0,0.11815012600470709,0.64495977699994,5,17,1200
deathstarbench_social_network,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",7.290400003512332e-05,0.002326216999904318,0.11788232100388996,read_home_timeline,0.0,0.023909842996204134,0.1441183809999984,1,4,1200
deathstarbench_social_network,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.00023369400003048213,0.00311364300000605,0.13948798300100407,read_user_timeline,0.0,0.0318455689990742,0.17444719500008432,4,8,1200
deathstarbench_social_network,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 13200, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.823699993674381e-05,0.004863645999989785,0.5245985150033903,compose_post,0.0,0.12106831199662338,0.6505304730000034,5,17,1200
deathstarbench_social_network,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",3.783099998599937e-05,0.002261429999975917,0.11834266500181911,read_home_timeline,0.0,0.02397629799816059,0.14458039299995562,1,4,1200
deathstarbench_social_network,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 2400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",4.0665999904376804e-05,0.003191336999975647,0.13933496599906903,read_user_timeline,0.0,0.03185875800102167,0.17438506100006634,4,8,1200
deathstarbench_social_network,2,2,direct_r,R,"{""logical_completion"": 26400, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",4.4536000018524646e-05,0.006805449000012231,0.9890680490013892,compose_post,0.0,0.22595859999864842,1.2218320980000499,3,2,2400
deathstarbench_social_network,2,2,direct_r,R,"{""logical_completion"": 4800, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.391100005956105e-05,0.0042396569999709754,0.3539626710030461,read_home_timeline,0.0,0.033829229996968024,0.3920315579999851,1,2,2400
deathstarbench_social_network,2,2,direct_r,R,"{""logical_completion"": 4800, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.133600000637671e-05,0.003902474000028633,0.22774699900310225,read_user_timeline,0.0,0.03412149799680719,0.26577097099993807,2,2,2400
deathstarbench_social_network,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 26400, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0013153109999848311,0.009379117000094084,1.0411737850139389,compose_post,0.0,0.27627740898594766,1.3268303109999806,5,17,2400
deathstarbench_social_network,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",8.390300001792639e-05,0.004448759999945651,0.22991731900481227,read_home_timeline,0.0,0.1918274849952013,0.4261935639999592,1,4,2400
deathstarbench_social_network,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.00024269800007914455,0.0074975750000021435,0.2746755670023049,read_user_timeline,0.0,0.06314284099767065,0.3453159829999777,4,8,2400
deathstarbench_social_network,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 26400, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",7.970499996190483e-05,0.009414443000082429,1.0344919390024643,compose_post,0.0,0.2690756819974922,1.312982064000039,5,17,2400
deathstarbench_social_network,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.216100001031009e-05,0.0044427880000057485,0.2285725779989889,read_home_timeline,0.0,0.19983128800095074,0.4328466539999454,1,4,2400
deathstarbench_social_network,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.609600000549108e-05,0.007608081999933347,0.27426363799895626,read_user_timeline,0.0,0.06381423200116387,0.3456859520000535,4,8,2400
deathstarbench_social_network,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 26400, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.689200000029814e-05,0.009563208000031409,1.0346575140080176,compose_post,0.00010842500000762811,0.279631227992013,1.323851950000062,3,2,2400
deathstarbench_social_network,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",2.7886999987458694e-05,0.004447055000014188,0.2305117780032333,read_home_timeline,3.477399991425045e-05,0.19777452899677428,0.43273336200002177,1,2,2400
deathstarbench_social_network,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 4800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",2.836800001659867e-05,0.007856718999960322,0.272279977004132,read_user_timeline,4.334400000516325e-05,0.06321341799593938,0.3433501140000317,2,2,2400
opentelemetry_demo,0,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.0005844510000088121,0.006858829999998761,0.4791672380000591,add_to_cart,0.0,0.17904932099992266,0.6650753889999805,5,11,1200
opentelemetry_demo,0,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.00044077300000822106,0.003748174999998355,0.21664315599932138,browse_product,0.0,0.04623539000067467,0.2666267209999944,5,9,1200
opentelemetry_demo,0,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.002347080999982154,0.008198200999999017,1.6275527789994726,checkout,0.0,0.12625597400051447,1.762006953999986,12,18,1200
opentelemetry_demo,0,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.100399997421846e-05,0.0069018810000045505,0.4758083910009532,add_to_cart,0.0,0.17139120599904345,0.6541014780000012,5,11,1200
opentelemetry_demo,0,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",4.3521999998574756e-05,0.0037225869999986116,0.21285226899848908,browse_product,0.0,0.045460987001519015,0.2620358430000067,5,9,1200
opentelemetry_demo,0,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.422000001293782e-05,0.008356846000026508,1.6350478750026127,checkout,0.0,0.12634496299736497,1.7697496840000042,12,18,1200
opentelemetry_demo,0,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",3.8461999992023266e-05,0.006735950000006596,0.4791335899997762,add_to_cart,4.941200000985191e-05,0.19385658000021522,0.679726119999998,2,2,1200
opentelemetry_demo,0,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.6459999986627736e-05,0.0039068309999947815,0.21472458299942332,browse_product,4.7317999985807546e-05,0.04637189400060038,0.2650033080000185,2,2,1200
opentelemetry_demo,0,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.692099999990205e-05,0.008171499000013682,1.614217217999368,checkout,7.836699998620134e-05,0.1259122730006368,1.7483009900000184,3,2,1200
opentelemetry_demo,0,1,direct_r,R,"{""logical_completion"": 6000, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.8291999999273685e-05,0.0026441550000129155,0.5509936939996294,add_to_cart,0.0,0.04161904200034883,0.5952568909999911,2,2,1200
opentelemetry_demo,0,1,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.0276000018147897e-05,0.0022073089999992135,0.18138840399868172,browse_product,0.0,0.027407484001315652,0.2110031969999966,2,2,1200
opentelemetry_demo,0,1,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.014600000028622e-05,0.00383632599999828,1.598262469001554,checkout,0.0,0.08917403599843965,1.691272830999992,3,2,1200
opentelemetry_demo,0,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",8.234300000253825e-05,0.008208003000021336,0.9685703069997942,add_to_cart,0.0,0.4099705040001993,1.3867488140000148,5,11,2400
opentelemetry_demo,0,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.923199998074779e-05,0.0073392910000222855,0.7857229760001587,browse_product,0.0,0.09365809799982117,0.8867203650000022,5,9,2400
opentelemetry_demo,0,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",8.77439999840135e-05,0.011182084000012082,2.9259010469966995,checkout,0.0,0.2582359050032892,3.195319036000001,12,18,2400
opentelemetry_demo,0,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",6.430000001955705e-05,0.00812059500000828,0.9717672329996105,add_to_cart,5.316900001162139e-05,0.4127156370003888,1.3926034650000076,2,2,2400
opentelemetry_demo,0,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.162900000575064e-05,0.007183216000015591,0.7875364849997766,browse_product,5.1435999978366453e-05,0.09704332600020393,0.8917630269999961,2,2,2400
opentelemetry_demo,0,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.229099999657592e-05,0.010998436999983596,2.947038259000408,checkout,0.0008858220000149686,0.25657221399961827,3.2146089100000097,3,2,2400
opentelemetry_demo,0,2,direct_r,R,"{""logical_completion"": 12000, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.975399999944784e-05,0.005197525999989239,0.8947753560001388,add_to_cart,0.0,0.3550771129998793,1.2550499950000074,2,2,2400
opentelemetry_demo,0,2,direct_r,R,"{""logical_completion"": 7200, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.276099999993676e-05,0.004551832000004197,0.7240057840012639,browse_product,0.0,0.05649614599872166,0.7850537619999898,2,2,2400
opentelemetry_demo,0,2,direct_r,R,"{""logical_completion"": 28800, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",2.9855999997607796e-05,0.006898307000000159,2.807298317997976,checkout,0.0,0.17753966800202647,2.9917362930000024,3,2,2400
opentelemetry_demo,0,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0006601429999761876,0.008223952999998119,0.9628472339988718,add_to_cart,0.0,0.4008736970011455,1.3719448840000155,5,11,2400
opentelemetry_demo,0,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.00047270299998558585,0.0073213469999870995,0.7635218580006438,browse_product,0.0,0.09343818999937525,0.8642813950000061,5,9,2400
opentelemetry_demo,0,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0023659850000115057,0.011082189999996217,2.9208285420012032,checkout,0.0,0.25438933899880567,3.186300071000005,12,18,2400
opentelemetry_demo,0,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",4.397300000391624e-05,0.015849897000009605,2.6075394940021965,add_to_cart,0.00012897999999950116,0.8105061699977796,3.4338955609999857,2,2,4800
opentelemetry_demo,0,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.6878999992495665e-05,0.015639764000013656,0.8740058619967215,browse_product,0.0001524139999844465,0.19445044500326958,1.0840960710000047,2,2,4800
opentelemetry_demo,0,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.454500000543703e-05,0.02129566499999669,6.568300835999906,checkout,0.0003741079999883823,0.509957584000091,7.099554084999994,3,2,4800
opentelemetry_demo,0,4,direct_r,R,"{""logical_completion"": 24000, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",4.510399998025605e-05,0.010010929999992868,2.556679111998335,add_to_cart,0.0,0.8443286440016777,3.4110186860000056,2,2,4800
opentelemetry_demo,0,4,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.6969000007047725e-05,0.008106335999997327,0.7470462450019397,browse_product,0.0,0.116967023998086,0.8721196050000231,2,2,4800
opentelemetry_demo,0,4,direct_r,R,"{""logical_completion"": 57600, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.626699998449112e-05,0.014525133000006463,6.355253383000189,checkout,0.0,0.3492513869998106,6.719029903000006,3,2,4800
opentelemetry_demo,0,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0007003369999836195,0.015794765999999072,2.607878761001217,add_to_cart,0.0,0.8174572309987695,3.4411307579999857,5,11,4800
opentelemetry_demo,0,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0005030290000149762,0.015828106999975944,0.8747770009993872,browse_product,0.0,0.19287095700065038,1.0834760650000135,5,9,4800
opentelemetry_demo,0,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0023939159999599724,0.021141020000015942,6.569777767997266,checkout,0.0,0.5147453580027559,7.105664146000038,12,18,4800
opentelemetry_demo,0,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",8.85850000145183e-05,0.01573158600001534,2.6089388129960867,add_to_cart,0.0,0.81853651600386,3.443206914999962,5,11,4800
opentelemetry_demo,0,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",6.568300000253657e-05,0.015018475999966086,0.8653056010006708,browse_product,0.0,0.1917142619993797,1.0720383390000165,5,9,4800
opentelemetry_demo,0,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",8.100100001229293e-05,0.02161758900001587,6.44892978901072,checkout,0.0,0.5025896019892571,6.9731369799999925,12,18,4800
opentelemetry_demo,1,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.062499999690772e-05,0.008242364000011548,0.9609604699950296,add_to_cart,5.599500002517743e-05,0.41237488400491884,1.38157771799996,2,2,2400
opentelemetry_demo,1,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.195900001173868e-05,0.007135046999962924,0.7881321540040176,browse_product,5.166600004713473e-05,0.093576625996036,0.8888438270000165,2,2,2400
opentelemetry_demo,1,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.408300000273812e-05,0.010939897000014298,2.897341471993059,checkout,0.0006357970000294699,0.25590538100692584,3.164186749999999,3,2,2400
opentelemetry_demo,1,2,direct_r,R,"{""logical_completion"": 12000, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.863199998477285e-05,0.005126647999986744,0.9007301840035211,add_to_cart,0.0,0.3468009269964796,1.2526577589999874,2,2,2400
opentelemetry_demo,1,2,direct_r,R,"{""logical_completion"": 7200, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.546600004256106e-05,0.004456556999969052,0.7168069340017951,browse_product,0.0,0.05696868699823199,0.7782321779999961,2,2,2400
opentelemetry_demo,1,2,direct_r,R,"{""logical_completion"": 28800, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.1248000027517264e-05,0.006907990999991398,2.869793296002399,checkout,0.0,0.1770179159975669,3.0537192029999574,3,2,2400
opentelemetry_demo,1,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0006286729999942509,0.008022551999999905,0.9628247610013432,add_to_cart,0.0,0.4102694499986228,1.3811167629999659,5,11,2400
opentelemetry_demo,1,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.000461681000047065,0.0072922790000120585,0.7774107920049573,browse_product,0.0,0.0935990569950036,0.878302127999973,5,9,2400
opentelemetry_demo,1,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0024690980000059426,0.01097304899997198,2.90911069100207,checkout,0.0,0.25280486699796256,3.1728886070000044,12,18,2400
opentelemetry_demo,1,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",6.601300003694632e-05,0.00811781999999539,0.9759063539982549,add_to_cart,0.0,0.4034692320017257,1.387493405999976,5,11,2400
opentelemetry_demo,1,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.7659000017574726e-05,0.007371386999977858,0.7760050030015009,browse_product,0.0,0.09556485899855716,0.8789412490000359,5,9,2400
opentelemetry_demo,1,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",8.062000000563785e-05,0.01073338999998441,2.93506079200165,checkout,0.0,0.2593254159983758,3.2051195980000102,12,18,2400
opentelemetry_demo,1,4,direct_r,R,"{""logical_completion"": 24000, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",4.139800000757532e-05,0.009731176000002506,2.462211842993611,add_to_cart,0.0,0.7088411140064181,3.1807841330000315,2,2,4800
opentelemetry_demo,1,4,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",5.0364000003355613e-05,0.008253338999963944,0.7642302880049101,browse_product,0.0,0.11522363999517893,0.887707267000053,2,2,4800
opentelemetry_demo,1,4,direct_r,R,"{""logical_completion"": 57600, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.6808999993809266e-05,0.014049457999988135,6.338981825991311,checkout,0.0,0.35277323000866545,6.705804513999965,3,2,4800
opentelemetry_demo,1,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0006415240000023914,0.01611617999998316,2.631417522002039,add_to_cart,0.0,0.8051965169979667,3.4527302189999887,5,11,4800
opentelemetry_demo,1,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.00045129000000088126,0.01640425700003334,0.8791962459952174,browse_product,0.0,0.19247740800472002,1.0880779109999708,5,9,4800
opentelemetry_demo,1,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0023756009999829075,0.02177703500001371,6.636553600996194,checkout,0.0,0.5102723350038332,7.168602971000041,12,18,4800
opentelemetry_demo,1,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",7.539099999576138e-05,0.01588857699999835,2.581749520997789,add_to_cart,0.0,0.8008377010021945,3.398475798999982,5,11,4800
