application,multiplier,attempts,full_e_first_answer_seconds,full_e_seconds_min,full_e_seconds_max,full_e_first_cpu_seconds,full_e_first_peak_rss_mib,full_e_native_span_records,full_e_read_seconds,full_e_interpretation_seconds,full_e_representation_seconds,full_e_frequency_identification_seconds,full_e_projection_seconds,full_e_first_query_seconds,full_e_save_seconds,full_e_startup_dispatch_seconds,full_e_coordinates_total,full_e_categories_total,full_r_first_answer_seconds,full_r_seconds_min,full_r_seconds_max,full_r_first_cpu_seconds,full_r_first_peak_rss_mib,full_r_native_span_records,full_r_read_seconds,full_r_interpretation_seconds,full_r_representation_seconds,full_r_frequency_identification_seconds,full_r_projection_seconds,full_r_first_query_seconds,full_r_save_seconds,full_r_startup_dispatch_seconds,full_r_coordinates_total,full_r_categories_total,projected_r_first_answer_seconds,projected_r_seconds_min,projected_r_seconds_max,projected_r_first_cpu_seconds,projected_r_first_peak_rss_mib,projected_r_native_span_records,projected_r_read_seconds,projected_r_interpretation_seconds,projected_r_representation_seconds,projected_r_frequency_identification_seconds,projected_r_projection_seconds,projected_r_first_query_seconds,projected_r_save_seconds,projected_r_startup_dispatch_seconds,projected_r_coordinates_total,projected_r_categories_total,direct_r_first_answer_seconds,direct_r_seconds_min,direct_r_seconds_max,direct_r_first_cpu_seconds,direct_r_first_peak_rss_mib,direct_r_native_span_records,direct_r_read_seconds,direct_r_interpretation_seconds,direct_r_representation_seconds,direct_r_frequency_identification_seconds,direct_r_projection_seconds,direct_r_first_query_seconds,direct_r_save_seconds,direct_r_startup_dispatch_seconds,direct_r_coordinates_total,direct_r_categories_total,full_e_over_direct_r,full_e_over_direct_r_min,full_e_over_direct_r_max,full_r_over_direct_r,full_r_over_direct_r_min,full_r_over_direct_r_max,projected_r_over_direct_r,projected_r_over_direct_r_min,projected_r_over_direct_r_max,full_e_time_growth,full_r_time_growth,projected_r_time_growth,direct_r_time_growth
deathstarbench_social_network,1,3600,1.956220506,1.951119912,1.970891368,2.5301810000000002,206.375,53155,0.22821135300000606,0.7739045999989003,0.17345544300110305,0.010477103999960491,0.0,0.0015833340000881435,0.0006274889999531297,0.772274374000095,29,10,1.958711835,1.942460722,1.973409835,2.531172,206.28515625,53155,0.22813034800003607,0.772431333009763,0.17534555499037197,0.010277287999770124,0.0,0.00014673399982712,0.0006573059999936959,0.769793197999971,29,10,1.957612479,1.941485074,1.972997271,2.524981,206.41796875,53155,0.2272904760000074,0.7783723240041809,0.17345228899569065,0.010262004000082925,0.00013486699992881768,9.21489998972902e-05,0.0003633929999296015,0.7676407500000784,6,6,1.840151021,1.837170245,1.849309074,2.41147,206.5625,53155,0.22644910299993626,0.7479783060059617,0.09406369099781386,0.007573485000079927,0.0,9.905099989282462e-05,0.0003704430000652792,0.7647882850002392,6,6,1.0620245550515108,1.0578115543275597,1.0710487049747424,1.0591587217832468,1.0573112248505854,1.0724173247082638,1.0585642532785193,1.0567801646493573,1.0721931235447224,1.0,1.0,1.0,1.0
deathstarbench_social_network,2,7200,3.316799655,3.302512004,3.348523507,3.888179,310.67578125,106310,0.46373055199990176,1.5473258350067454,0.5039082579933165,0.021325452000041878,0.0,0.001626790999921468,0.0006384529999650113,0.770936778000237,29,10,3.317806929,3.300933071,3.339268912,3.890659,310.4765625,106310,0.4622313500000246,1.539225544007536,0.5108863190137072,0.021654089999856296,0.0,0.00016258400000879192,0.0006521249999877909,0.7724870569999553,29,10,3.317958806,3.307765567,3.360452229,3.8864660000000004,310.734375,106310,0.4681648829999858,1.5425101909989962,0.5111094400008369,0.021500225000067985,0.00015048700004172133,9.866599998531456e-05,0.00036392900005921547,0.7734492909999275,6,6,3.103276069,3.089808597,3.119921754,3.673686,310.5234375,106310,0.4663613930000565,1.5707777190075376,0.27968439999176553,0.01459881799996765,0.0,0.0001097830000844624,0.00039379299994379835,0.7690399180000886,6,6,1.0688403182017556,1.0688058623378633,1.0732716301961462,1.0691304464153364,1.0683293049948104,1.0703053394588433,1.0738395929189655,1.0658947168905584,1.0770950344160457,1.6955142044707716,1.6938718956584036,1.6949007229944206,1.6864246649242818
deathstarbench_social_network,4,14400,6.185699346,6.168499987,6.204378924,6.759035,519.21875,212620,0.9400785509999423,3.63913593496477,0.7816365009928177,0.039561307999974815,0.0,0.0016375609999386143,0.0006547759999193659,0.7735972530001431,29,10,6.200366069,6.195619263,6.223067528,6.77381,519.18359375,212620,0.9430429290000575,3.6539301939886855,0.7802277290112443,0.03977266499998677,0.0,0.00017706199992062466,0.000677252000059525,0.7783248849998214,29,10,6.195753488,6.1863385,6.200525985,6.769121999999999,519.07421875,212620,0.9417543350000415,3.6483281290094283,0.7802526449906964,0.03911910199997237,0.0004008230000636104,0.0001025060000756639,0.0003644769999482378,0.7776338669998131,6,6,5.494842156,5.468192231,5.511678202,6.068209,519.15625,212620,0.9310778500000652,3.1740364460183628,0.5914333879937885,0.02889435700001286,0.0,0.00011330600000292179,0.0003814279999687642,0.7718603139999383,6,6,1.125678730980456,1.1225982133562127,1.1312146838826085,1.1275336191840923,1.1249506668858316,1.1380484198636067,1.1284265878737645,1.1241137927377134,1.1313315696783155,3.1620665088764794,3.165532549610597,3.164954021525728,2.986082171132844
opentelemetry_demo,1,3600,4.376689006,4.341649106,4.389765607,5.010503,446.42578125,106470,0.7635432600000058,2.353323009998462,0.3515406850011118,0.017997637000064515,0.0,0.003372304999999187,0.0007955030000061925,0.8627228040000512,38,22,4.310787186,4.301762129,4.365051878,4.916519,446.43359375,106470,0.7591430100000025,2.323708535002055,0.35322616700028675,0.01882205299995121,0.0,0.00016874599998573103,0.0007988400000158435,0.8702608949999169,38,22,4.321872389,4.287894075,4.324389427,4.954575999999999,446.49609375,106470,0.7595817099999636,2.3080753909985674,0.35015620900139766,0.01810680800008413,0.00018057599993426265,9.149199996727475e-05,0.00040650900001537593,0.8587370490001289,6,7,4.113263739,4.088056669,4.119287416,4.748486000000001,446.63671875,106470,0.7578996919999952,2.3229745039977274,0.15782132100224544,0.008534620000034465,0.0,9.87140000177078e-05,0.0004220879999934368,0.8614635540000206,6,7,1.0640428826633042,1.0539806203219302,1.0738025331908627,1.0544832263918893,1.0442976404829725,1.061213711295161,1.0491796159241344,1.0488832279443139,1.0513280211035843,1.0,1.0,1.0,1.0
opentelemetry_demo,2,7200,7.832404572,7.830149003,7.843641845,8.465115,789.2265625,212940,1.5338145759999975,4.647197634000719,0.756673373991589,0.026627489999981435,0.0,0.003498830999973279,0.0008578309999620615,0.8716980169999982,38,22,7.893404191,7.860869808,7.933721997,8.526966,789.45703125,212940,1.5501192069999945,4.686972149001406,0.7593213359938886,0.02627705899999455,0.0,0.00021931899996729953,0.0008724780000193277,0.8734372060000037,38,22,7.871835639,7.844749758,7.941791326,8.515684,789.35546875,212940,1.5606019520000132,4.655574795003531,0.7618568910078807,0.026302248000007467,0.0008357199999977638,0.00010993600000119841,0.000423129000012068,0.8753459159999188,6,7,7.434371787,7.376058773,7.47877303,8.061926,789.43359375,212940,1.520062490999976,4.4260794579993785,0.5858030549883892,0.016647664999993594,0.0,0.00010534600005485117,0.00042304999999487336,0.8676734699999962,6,7,1.0535395318399348,1.0469831042592825,1.0633919937991254,1.061744612342724,1.0510908375568124,1.0756044984404574,1.0635421977270083,1.0525570982597396,1.0682531831253437,1.7895730222692454,1.8310818535962867,1.8213947406303208,1.8074143207766722
opentelemetry_demo,4,14400,15.592481002,15.560547213,15.648786676,16.167158999999998,1475.0234375,425880,3.0543127509999977,10.05243352999787,1.5250735460021758,0.05276389299999096,0.0,0.003583951999985402,0.0008606359999703272,0.8921550740000299,38,22,15.464323977,15.442604388,15.61104117,16.057964000000002,1475.02734375,425880,3.0618420339999943,9.954090628987046,1.5128403799924968,0.053301246000046376,0.0,0.00021305899997514643,0.0008340069999803745,0.8913108440000244,38,22,15.573569135,15.488169777,15.583216014,16.206409999999998,1474.91015625,425880,3.0639096799999948,10.032065540999099,1.51491419900114,0.05278532600001995,0.0006882039999140943,0.00011230999996314495,0.0004495869999914248,0.8808727780001817,6,7,14.737559137,14.690840574,14.976568293,15.372361000000001,1474.8828125,425880,3.093024148999973,9.565423956989832,1.1768379840102625,0.03236379099996611,0.0,0.0001183399999717949,0.0004430660000025455,0.8696674369999702,6,7,1.061374325278278,1.0389928392522971,1.0618302888917528,1.0493137861734099,1.0311176823610402,1.0626377089428485,1.0542738993717706,1.0405064570956182,1.056726489795798,3.562620277708623,3.5873550026368664,3.603431044062694,3.5829356132128147
spring_petclinic_microservices,1,3600,2.034610227,2.024248048,2.039038298,2.654111,238.52734375,34964,0.2838264070000207,0.7491963879992056,0.13460695100032183,0.00927040900000975,0.0,0.0018129070000156844,0.000765626999992719,0.852562548000007,25,13,2.050751146,2.032956788,2.050958414,2.677851,238.7421875,34964,0.2841141929999935,0.752231521999704,0.1377665140005888,0.009318952999961994,0.0,0.00015735200000221994,0.0007801840000070115,0.8573997930000061,25,13,2.028080606,2.026203733,2.073194897,2.65868,238.6015625,34964,0.2852105999999992,0.7454520360003869,0.13842952600177227,0.009215490000002546,0.00014164300000629737,0.00010840200002348865,0.00044520999998098887,0.8565106769999433,8,8,1.908090477,1.903847884,1.918144327,2.541214,238.421875,34964,0.28148691000001236,0.7015711179990376,0.06576901799998325,0.006323643999991191,0.0,0.00010996399998930428,0.00044338700000423614,0.8534212839999913,8,8,1.063240432710957,1.0630265248022706,1.0663069972441355,1.0691328682275951,1.06544045605024,1.0772701071531616,1.065253491649231,1.061901286874878,1.0808336306176194,1.0,1.0,1.0,1.0
spring_petclinic_microservices,2,7200,3.366315795,3.354894123,3.380549822,3.992918,373.44921875,69928,0.5763044779999973,1.6037749249979356,0.30729246900098417,0.017872557999993433,0.0,0.0018088310000052843,0.0007608169999855363,0.8605409050000725,25,13,3.368091316,3.36153298,3.386385139,3.9891959999999997,373.17578125,69928,0.5777585310000006,1.6135260600012344,0.2990327249987388,0.017839376000011953,0.0,0.00016941600003406165,0.0007565589999956046,0.8581472659999703,25,13,3.356933762,3.347547434,3.371387273,3.984351,373.4609375,69928,0.5762425530000002,1.6038647980011262,0.3009290109983169,0.017847300999989102,0.0001517829999784226,0.00011294000000816595,0.00045050900001797345,0.8532486670000199,8,8,3.14335054,3.136287605,3.183119859,3.7697629999999998,373.2890625,69928,0.5795282280000009,1.3679888550027215,0.33347725799725936,0.012552893999981052,0.0,0.00011424199999510165,0.0004976769999984754,0.8519343210000287,8,8,1.0672987566318326,1.0620240429972447,1.0733440994484305,1.0739102213172187,1.0560497652941192,1.0773170525868234,1.0649615406877273,1.0591455623223516,1.0703526540895794,1.6545261349460425,1.6423695886112162,1.6552269924916387,1.647380235837737
spring_petclinic_microservices,4,14400,6.179392296,6.168007015,6.201219524,6.806516,643.03125,139856,1.1601664449999873,3.461015705005593,0.6462575719944255,0.03579812899999979,0.0,0.0019062530000155675,0.0008069739999996273,0.8665523360000087,25,13,6.193155797,6.14285039,6.194694781,6.790317999999999,643.21875,139856,1.1595512819999954,3.4779733720023103,0.6435054349977065,0.036013784999994414,0.0,0.00019519299999615214,0.0007931270000085533,0.8658719580000893,25,13,6.216173533,6.153857658,6.222751396,6.844784000000001,643.0703125,139856,1.1648319539999932,3.4825853929985726,0.6435178869984384,0.0347754060000085,0.0001962049999804094,0.0001250030000079505,0.00044988800000567153,0.8680653739999658,8,8,5.48605602,5.456247772,5.494230082,6.089743,643.19921875,139856,1.1651517070000068,2.9625959779929474,0.46720417099959377,0.02513842799999111,0.0,0.0001281299999931207,0.0004967160000148851,0.8567302049999608,8,8,1.124705773834391,1.1243062397674894,1.1365355429463806,1.1274909657123457,1.1258378736983794,1.1288903675832314,1.1325975256090486,1.1217270905666032,1.1392762559097362,3.037138127980126,3.01994506212018,3.0650525006795513,2.875155075783128
