application,method,attempts,own_support,per_operation,planned_cells,scored_cells,standardized_mean,status
deathstarbench_social_network,B0,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,G0,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,GID,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,G_without_completion,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,G_without_deadline,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,G_without_selection,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,Gselected,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
deathstarbench_social_network,Gstar,0,"[{""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""colocated""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""ND"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""compose_post"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_home_timeline"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NCD"", ""operation"": ""read_user_timeline"", ""placement"": ""split""}]","{""compose_post"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_home_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}, ""read_user_timeline"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 80, ""retained_conditions"": 0, ""standardized_mean"": null}}",240,0,,not_estimable
