profile,case_id,method,execution_status,cold_ratio_specialized_over_bdd_median,cold_ratio_min,cold_ratio_max,warm_ratio_specialized_over_bdd_median,warm_ratio_min,warm_ratio_max,specialized_cold_median_ms,bdd_cold_median_ms,specialized_warm_median_ms,bdd_warm_median_ms
deathstarbench_social_network,deathstarbench_social_network--split--NC--r1--read_home_timeline,structural,singleton_given_empirical_observation_law,0.045668618151701215,0.04389832423827879,0.04974785219184404,1.2628505063333444,1.1517543252328972,1.3060707059682821,0.202388,4.601453,0.151143,0.119684
deathstarbench_social_network,deathstarbench_social_network--split--NC--r1--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03551386581106082,0.0353459541938872,0.03764699728014051,1.251961068544212,1.232192383977878,1.2696586114307633,0.202388,5.624085,0.151143,0.121507
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--compose_post,controls_first,singleton_given_empirical_observation_law,0.5227721487875179,0.5135669026989953,0.5402871765166729,1.7385979095309132,1.7359766051013206,1.7697216718347877,3.505847,6.660263,3.460281,1.986074
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--compose_post,structural,singleton_given_empirical_observation_law,0.5171729858204731,0.5073296854939633,0.5562350469296362,1.730877417573453,1.7170071125957551,1.7701084781965974,3.505847,6.896704,3.460281,1.991925
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--compose_post,sift_once,singleton_given_empirical_observation_law,0.44365878717209634,0.43241057461436877,0.4527370187401311,1.738159498847935,1.7353204232884125,1.7702251815231564,3.505847,7.87828,3.460281,1.986825
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04087062667942587,0.039695174194847346,0.04452322323631008,1.2220074828414975,1.208881963381379,1.2706971768599462,0.185958,4.549918,0.152044,0.121077
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04465821353707313,0.03780572626203414,0.046901009456975506,1.2145691942794072,1.1848815461346633,1.248993339580115,0.185958,4.613597,0.152044,0.127749
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03319140505426503,0.032349902719640056,0.03564200676079748,1.211491222324119,1.1908301286820855,1.2884260873897664,0.185958,5.602595,0.152044,0.122128
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.47022953231248804,0.45920574835679756,0.4751695478010625,1.4974453349183132,1.489583436284965,1.545980835299348,3.082735,6.618935,3.039253,2.023604
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_user_timeline,structural,singleton_given_empirical_observation_law,0.47119113132728724,0.45479176034736507,0.5052493887709392,1.4978000032794982,1.487190139463237,1.5462860661461943,3.082735,6.725967,3.039253,2.012503
deathstarbench_social_network,deathstarbench_social_network--split--NC--r2--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.3981315624118697,0.39616418928175157,0.39862817858834615,1.5112316084152533,1.4725670106517479,1.542479952299006,3.082735,7.781458,3.039253,2.01111
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--compose_post,controls_first,ambiguous,0.5660764152977273,0.4948593171650301,0.5736532133091911,1.1355770566356111,1.126925436466348,1.143394833193648,5.407112,9.490194,5.297685,4.693886
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--compose_post,structural,ambiguous,0.5525134960402657,0.5455514616473589,0.5941596189008272,1.109775191174228,1.096867038427855,1.123307858685401,5.407112,9.786389,5.297685,4.777822
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--compose_post,sift_once,ambiguous,0.4996701837762786,0.49311239218576686,0.5085042419411375,1.1067743506401937,1.0992920976251983,1.1225332396035321,5.407112,10.751442,5.297685,4.786599
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04261291381490768,0.04099652285486629,0.04874344926800629,1.2320539139111304,1.2167999537827956,1.2489262884538554,0.193682,4.545148,0.150051,0.121167
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--read_home_timeline,structural,singleton_given_empirical_observation_law,0.048003898169733966,0.03795409812780694,0.04849496164363359,1.2600539119773604,1.154658229434246,1.2711225118343445,0.193682,4.637822,0.150051,0.119083
deathstarbench_social_network,deathstarbench_social_network--split--NC--r3--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03429621938020954,0.03186774299229457,0.03869937903353329,1.2405420152782831,1.2156962985561979,1.2629910961315962,0.193682,5.647328,0.150051,0.120956
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--compose_post,controls_first,ambiguous,0.6036532288500481,0.6017469901879632,0.613456857651177,1.1441025044758983,1.1345299803650375,1.1518600169947293,6.014197,9.85676,5.879806,5.182592
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--compose_post,structural,ambiguous,0.5819587660788179,0.5813969885910933,0.6154016491342893,1.1342020898167053,1.1212004257651207,1.1511984292131865,6.014197,10.334404,5.879806,5.196886
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--compose_post,sift_once,ambiguous,0.5246046251445908,0.5151806493681573,0.5360801302123966,1.118354534268902,1.110598520099941,1.1540303846371225,6.014197,11.464247,5.879806,5.257551
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04368384812183561,0.03992859922359037,0.04968702596202466,1.182431676969029,1.1802978934135842,1.349144480412235,0.199143,4.558733,0.15492,0.125214
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04926394628099173,0.038148933872360256,0.04963707774920926,1.2489834826475004,1.1711786629572791,1.2833129104219687,0.199143,4.592857,0.15492,0.127308
deathstarbench_social_network,deathstarbench_social_network--split--NC--r4--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03488551141434846,0.032740658083451286,0.039285879840448075,1.2468024054458318,1.2094282750226681,1.2591129641820886,0.199143,5.708473,0.15492,0.123039
deathstarbench_social_network,deathstarbench_social_network--split--NC--r5--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.03778271541593925,0.03669029895654839,0.04209604769403221,1.21262469445729,1.189406099518459,1.2419995695578034,0.173785,4.619668,0.150041,0.121096
deathstarbench_social_network,deathstarbench_social_network--split--NC--r5--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04258808774576152,0.03561866299672366,0.04346563567351039,1.2462394617716683,1.1954183931813187,1.2553257658218007,0.173785,4.570386,0.150041,0.122189
deathstarbench_social_network,deathstarbench_social_network--split--NC--r5--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.030856229090893864,0.030406041421571887,0.03338936996528016,1.2023679879471707,1.1856637112196355,1.2067454448185795,0.173785,5.715476,0.150041,0.126546
deathstarbench_social_network,deathstarbench_social_network--split--NC--r6--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.03876009356575237,0.03813564091150544,0.04371551621266855,1.2253872407456026,1.1743548665755705,1.2401895971061494,0.174186,4.531273,0.14936,0.121888
deathstarbench_social_network,deathstarbench_social_network--split--NC--r6--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04386169010509521,0.03688581540890995,0.04442373407890649,1.2176848009522334,1.1920248733155363,1.2356022672814106,0.174186,4.535571,0.14936,0.122659
deathstarbench_social_network,deathstarbench_social_network--split--NC--r6--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.030828813062556016,0.030785031394664198,0.03532805044084011,1.1745093105183695,1.1580913185277217,1.2530269894338169,0.174186,5.650104,0.14936,0.127168
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--compose_post,controls_first,ambiguous,0.4110376938982667,0.40858170748245864,0.4117202169629364,1.3850438614118996,1.354554189494733,1.4221513139460702,2.677837,6.514821,2.619057,1.895093
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--compose_post,structural,ambiguous,0.3965283287309675,0.39013379285868927,0.4374328565460134,1.3784706414249044,1.3591046693633577,1.395938423735898,2.677837,6.792521,2.619057,1.917906
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--compose_post,sift_once,ambiguous,0.33770995226293116,0.3334860133689595,0.34456386535147976,1.3583164106243868,1.353883762898189,1.3775795347496358,2.677837,7.975563,2.619057,1.934477
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04291716627084411,0.0415028263573505,0.04972928081644538,1.2388197217037964,1.2035072219110652,1.2797569890187164,0.194533,4.505776,0.156513,0.126767
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_home_timeline,structural,singleton_given_empirical_observation_law,0.048436356211998224,0.03959173005234488,0.04919342144001447,1.2801976957867973,1.2222360344961543,1.2971944801292943,0.194533,4.554857,0.156513,0.120655
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.034479996043892236,0.03362298681513419,0.03903591470003953,1.27794577117345,1.2662761628142167,1.3100220677020444,0.194533,5.641909,0.156513,0.120085
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.3478456547560748,0.34073543266018486,0.36079780260015776,1.5333647329485371,1.5051732487018454,1.5768510719401903,2.124512,5.943024,2.031489,1.324857
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_user_timeline,structural,singleton_given_empirical_observation_law,0.3607625945470122,0.33694633171633404,0.40009657254108194,1.53578051562891,1.5080088612489047,1.5697190124121723,2.124512,5.943604,2.031489,1.322773
deathstarbench_social_network,deathstarbench_social_network--split--NC--r7--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.2952608572203276,0.29222850233637476,0.30248120839566167,1.5310153818327066,1.5241023250270251,1.558252994937428,2.124512,7.088804,2.031489,1.325619
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--compose_post,controls_first,singleton_given_empirical_observation_law,0.3936231029462576,0.3861626961805769,0.39512224082413183,1.5744563926358113,1.5599290473306222,1.6007541937527685,2.418603,6.164839,2.343653,1.477583
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--compose_post,structural,singleton_given_empirical_observation_law,0.38067141594642173,0.36562399802622186,0.4282851668062939,1.5778265049469222,1.5761184718931818,1.5778907151340202,2.418603,6.398865,2.343653,1.485368
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--compose_post,sift_once,singleton_given_empirical_observation_law,0.32565510304791306,0.3211375434483264,0.3273451562192173,1.5679715628694326,1.5545599327142032,1.587452884577221,2.418603,7.426885,2.343653,1.486509
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.0400738052623232,0.0390726183658147,0.049377786720950695,1.2174445438703905,1.1376187235095752,1.4373832644868287,0.180417,4.548505,0.1551,0.129031
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04555086917830971,0.038435940950573566,0.05069018742344407,1.2624227773301102,1.2377558233472465,1.5512073132992648,0.180417,4.613457,0.1551,0.119563
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03167795892366893,0.03032235653175656,0.0412541594714404,1.2917034495394506,1.224239246237848,1.5237559256307665,0.180417,5.695348,0.1551,0.120144
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.30428481301319465,0.2963621440615076,0.31543493277228,1.500902736397404,1.4676258801623865,1.5080950513967941,1.723293,5.663421,1.673239,1.121036
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_user_timeline,structural,singleton_given_empirical_observation_law,0.3065579218550086,0.29451450198853213,0.3321731657409427,1.5072191397229155,1.4496280164874922,1.5145230431681505,1.723293,5.714173,1.673239,1.116338
deathstarbench_social_network,deathstarbench_social_network--split--NC--r8--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.2520851012880664,0.2472056359157809,0.2527014515178719,1.4692813923604984,1.4658068144586927,1.492247711385337,1.723293,6.857732,1.673239,1.127639
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--compose_post,controls_first,ambiguous,0.5949868004822666,0.5949636023930197,0.6121594856571867,1.6109371401003683,1.578997122082859,1.6219428420968243,4.477232,7.450651,4.410507,2.756845
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--compose_post,structural,ambiguous,0.5839551745354947,0.5718268352333851,0.625342732905674,1.5958201994216186,1.5931920169352956,1.5982703701690493,4.477232,7.750773,4.410507,2.75955
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--compose_post,sift_once,ambiguous,0.511064013928712,0.5013501728811639,0.5134277673869464,1.5825777274773034,1.5731186005776,1.5868486361300302,4.477232,8.815464,4.410507,2.803671
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04243650240636739,0.03871969901780251,0.04778533002048741,1.2324182897960878,1.2320715096944987,1.2627196032271306,0.19239,4.533597,0.150722,0.120395
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_home_timeline,structural,singleton_given_empirical_observation_law,0.047775006760614164,0.03688790691669912,0.04844611059044049,1.2508149807141968,1.1942538389616975,1.27716329393942,0.19239,4.53475,0.150722,0.120555
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03414861775220482,0.03125541553343273,0.038093485972457125,1.1850331792307451,1.1751246882793018,1.2340583024909553,0.19239,5.633903,0.150722,0.127188
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.49525747380165774,0.4890501820714068,0.503448861433375,1.5641781891982653,1.5484960312097082,1.5746584883298156,3.370974,6.736716,3.320999,2.123159
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_user_timeline,structural,singleton_given_empirical_observation_law,0.4959539934756021,0.48835826655156994,0.5285128210003898,1.5688489152216656,1.551899119805776,1.5729620758520693,3.370974,6.796949,3.320999,2.120074
deathstarbench_social_network,deathstarbench_social_network--split--NC--r9--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.4221770527280788,0.4143970524979692,0.4239767704784663,1.544233395533579,1.524053405062959,1.5644303248772304,3.370974,7.999476,3.320999,2.150581
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,controls_first,singleton_given_empirical_observation_law,0.6319712713886225,0.6215834476551129,0.6457859648312972,1.8169934932445464,1.8085360112091884,1.8263856678094965,4.58872,7.270414,4.490528,2.466392
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,structural,singleton_given_empirical_observation_law,0.6235951800667092,0.6062180177033333,0.6606333803122242,1.7979916853265339,1.795663300898114,1.8019775280898875,4.58872,7.403173,4.490528,2.492
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--compose_post,sift_once,singleton_given_empirical_observation_law,0.5404535654367867,0.5288456429967845,0.5441174046731497,1.799345792889368,1.7984563929609725,1.8004518933074545,4.58872,8.542053,4.490528,2.496879
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.046224978572634606,0.04270648316817295,0.05040839882424772,1.3061874468839987,1.2399595322683106,1.3405946124355752,0.20834,4.507087,0.158306,0.121197
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,structural,singleton_given_empirical_observation_law,0.050846569567595125,0.04023697541354885,0.05178500944031227,1.2945236284539083,1.2217259604982535,1.3240884698329907,0.20834,4.580545,0.158306,0.122289
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.036480936198110006,0.03399607786013613,0.04156288066516313,1.3154347916406997,1.3051941619336944,1.3172398882384246,0.20834,5.636209,0.158306,0.120345
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.5032562323543073,0.49930530750301333,0.5095018768619782,1.5680296723073126,1.548397497034125,1.5943996595712127,3.388966,6.732167,3.334655,2.14945
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,structural,singleton_given_empirical_observation_law,0.4981684094396501,0.4861420860252042,0.5479983048955844,1.5518919523829509,1.5388262732278364,1.6013677281225442,3.388966,6.894281,3.334655,2.14461
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r0--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.430172273728891,0.4206388088638945,0.43312300873884946,1.5588977279327316,1.5570611038113888,1.5598320752023065,3.388966,7.929648,3.334655,2.141634
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--compose_post,controls_first,ambiguous,0.6832294285779329,0.6713183186890599,0.6853032731892847,1.2631468919048905,1.2551869919350158,1.2728352062949126,6.999027,10.322755,6.89755,5.457925
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--compose_post,structural,ambiguous,0.6586185775643891,0.6558302208532661,0.7062699334033189,1.2387638779610461,1.227301461387459,1.2494983120949117,6.999027,10.626829,6.89755,5.568091
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--compose_post,sift_once,ambiguous,0.6087562980245026,0.5989651455030194,0.6090360658716198,1.2320964165310808,1.1958024560798248,1.2518573584784434,6.999027,11.580283,6.89755,5.595472
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04490333630762338,0.04355703871065786,0.05353838497830031,1.31975827436481,1.178527039115875,1.3529012924395634,0.203862,4.540019,0.161623,0.126317
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--read_home_timeline,structural,singleton_given_empirical_observation_law,0.05117945571461495,0.04261738458927947,0.05344827141626799,1.3734109449354182,1.2528656309437647,1.38057203217681,0.203862,4.620368,0.161623,0.118822
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r1--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03627465477049024,0.0346631726763195,0.043896895812574804,1.3463646662890274,1.2218519673665031,1.4130067778286,0.203862,5.666346,0.161623,0.120245
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--compose_post,controls_first,ambiguous,0.623440425132854,0.6199285731288764,0.6281709985773551,1.178559365290874,1.1719821874802479,1.1924459341149083,6.210422,9.956197,6.100288,5.178774
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--compose_post,structural,ambiguous,0.6068193048279595,0.5847831880865176,0.6219808935645676,1.1721763077459326,1.1695281480216584,1.1723182594872248,6.210422,10.270695,6.100288,5.206103
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--compose_post,sift_once,ambiguous,0.5511148116655183,0.5476450569970702,0.5515611610884541,1.1482605426987817,1.1392510602563926,1.178998301400023,6.210422,11.308816,6.100288,5.312634
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.03826187196375578,0.03667198823294193,0.04579044791175953,1.270898935993901,1.1912235328426821,1.3181398161993245,0.182502,4.623366,0.15522,0.120676
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04455998420554347,0.03787220121549244,0.04510324947433666,1.2732200969648668,1.2203513738421696,1.2874383112843695,0.182502,4.643221,0.15522,0.120565
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r2--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.032465635723548804,0.03034440273299621,0.03769168894217365,1.2775729242114966,1.191107486797142,1.28146411975598,0.182502,5.62139,0.15522,0.122449
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r3--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.03900798295566632,0.038124327693431326,0.044750243677819844,1.2791067128920957,1.2699005181004088,1.3011086622587325,0.177963,4.556221,0.154589,0.120826
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r3--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04483376662614098,0.036061691869407296,0.04508198901544024,1.2693598305913014,1.2592492285470422,1.2818750207303724,0.177963,4.547733,0.154589,0.121848
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r3--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03156513498408379,0.030215566586074143,0.03584885921781718,1.287543578474299,1.2733783694064533,1.2996897673675627,0.177963,5.656025,0.154589,0.120496
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--compose_post,controls_first,singleton_given_empirical_observation_law,0.5163757175974929,0.5123252289616829,0.5281950705919476,1.8228939391700691,1.793431558551649,1.8236304211174343,3.380812,6.547194,3.332151,1.850149
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--compose_post,structural,singleton_given_empirical_observation_law,0.5038488836158809,0.49800257602879117,0.5604040358454969,1.8204856624103984,1.776942496224435,1.823584510569809,3.380812,6.710907,3.332151,1.853345
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--compose_post,sift_once,singleton_given_empirical_observation_law,0.4329559594773823,0.3683190072325681,0.4397211068893861,1.8120518525798737,1.7980712345567056,1.8185857370832779,3.380812,7.809762,3.332151,1.852584
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04158541764406369,0.04035336599044939,0.04850500955190547,1.2501903877214564,1.2328253747642213,1.2530303284322766,0.18703,4.520564,0.149389,0.119493
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04700348067578849,0.041182328964963426,0.04776131496852288,1.2027906152879986,1.1689096724247139,1.2511775522027153,0.18703,4.541511,0.149389,0.124202
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03334250253638697,0.03206658330460438,0.03810143736616842,1.2385737439222042,1.1823344696939735,1.2388688477007919,0.18703,5.717229,0.149389,0.120585
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.40494907647242634,0.40471048146485455,0.4130471069535435,1.5299055695945047,1.4862164663441675,1.5537143292915427,2.549086,6.292775,2.542163,1.661647
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_user_timeline,structural,singleton_given_empirical_observation_law,0.4157706909959942,0.40197996444276796,0.44803446418955306,1.5250229908570476,1.5071603687981976,1.5401593298301655,2.549086,6.231382,2.542163,1.666967
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r4--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.34041356456263827,0.33875936922449046,0.3433199185305822,1.4932999655807098,1.491871296314948,1.5136157139199657,2.549086,7.524769,2.542163,1.687846
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--compose_post,controls_first,singleton_given_empirical_observation_law,0.5948867992074792,0.5920731685709663,0.6030389814107786,1.6027484171770883,1.590281177045618,1.606481227463363,4.511205,7.547562,4.476401,2.788515
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--compose_post,structural,singleton_given_empirical_observation_law,0.5837404492100574,0.572132031571223,0.6280754567066761,1.5600008914893757,1.5198432326359899,1.5778898776645656,4.511205,7.776451,4.476401,2.871599
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--compose_post,sift_once,singleton_given_empirical_observation_law,0.5108905976990149,0.5070521770986683,0.5156991887623611,1.6036291936108482,1.5748067841039413,1.6158232256393665,4.511205,8.854996,4.476401,2.791419
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04080387284719039,0.039951294146529655,0.04309663066427791,1.2366101247660122,1.2285896290413316,1.2394253461620979,0.185086,4.56208,0.14996,0.121186
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04256529573191366,0.04032134907880207,0.046029305955315,1.2427052040534547,1.1937198989080158,1.2743031951053705,0.185086,4.590273,0.14996,0.119503
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03267224260983938,0.03213763280989917,0.03560427212099773,1.2443540503371828,1.2419459029698707,1.2538479073969317,0.185086,5.664931,0.14996,0.120706
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_user_timeline,controls_first,singleton_given_empirical_observation_law,0.4274610656099301,0.4213914236040388,0.42786688512213855,1.6002461602655604,1.5874005228557149,1.6091278007988228,2.713133,6.342101,2.666225,1.664704
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_user_timeline,structural,singleton_given_empirical_observation_law,0.4292328862653475,0.4181695543993735,0.46833088232543985,1.5928564281417383,1.526589949436631,1.6147714285887325,2.713133,6.320888,2.666225,1.659002
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_user_timeline,sift_once,singleton_given_empirical_observation_law,0.3619491735143035,0.34787366703171185,0.3650728753305544,1.5908225756024448,1.5708475454838353,1.601833570776168,2.713133,7.495895,2.666225,1.676004
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--compose_post,controls_first,ambiguous,0.6139054635673253,0.6113216135777384,0.6193197838584517,1.1648624017773817,1.162019377199983,1.172895205537226,6.097451,9.895952,6.028022,5.157095
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--compose_post,structural,ambiguous,0.5943543728242348,0.576996072326128,0.6372491410239574,1.147750648709933,1.1472513902227341,1.1648678078902694,6.097451,10.308155,6.028022,5.190715
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--compose_post,sift_once,ambiguous,0.5384720996354098,0.5348431982397882,0.5401879315677564,1.1546074664982136,1.137840835593549,1.1547074980470853,6.097451,11.341788,6.028022,5.233645
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04820664456276092,0.0394204792316613,0.04982918240348567,1.2673708259523533,1.2399690839438133,1.3008218627212789,0.221755,4.600092,0.153106,0.119363
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--read_home_timeline,structural,singleton_given_empirical_observation_law,0.047795888676347764,0.0461308386062884,0.048993301344279046,1.2595407915628059,1.1706071301106395,1.264516654450688,0.221755,4.639625,0.153106,0.12279
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03878408725217221,0.03146308890954275,0.04068251032713696,1.2702202679719583,1.1504961454216651,1.3128323934015946,0.221755,5.71768,0.153106,0.120535
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r7--read_home_timeline,controls_first,singleton_given_empirical_observation_law,0.04121332157681259,0.03972168704155379,0.04279103746437185,1.2653385242925066,1.142937652471976,1.2883749779972005,0.189815,4.605671,0.14983,0.119303
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r7--read_home_timeline,structural,singleton_given_empirical_observation_law,0.04267925998185661,0.037469202159129855,0.048083146365133,1.247502164790515,1.1616267026552005,1.330036515930291,0.189815,4.682696,0.14983,0.120104
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r7--read_home_timeline,sift_once,singleton_given_empirical_observation_law,0.03343039946346511,0.031784874550266726,0.03593262026893639,1.2244700472263805,1.1631770578599654,1.277113539113456,0.189815,5.56191,0.14983,0.120907
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r8--compose_post,controls_first,singleton_given_empirical_observation_law,0.4759229615082813,0.47566248755387297,0.4761792428855435,1.8552813467030616,1.8498026812737336,1.8999918624798795,2.951148,6.197557,2.879906,1.556872
