campaign_id,job_role,attempt_id,model_id,variant,extraction_status,status,repetition,load_solve_elapsed_nanoseconds,evaluated_physical_states,total_physical_states
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--compose_post--conditional_local,conditional_local,prepared,solved,0,182939128,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--compose_post--conditional_local,conditional_local,prepared,solved,1,174666452,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--compose_post--inclusive,inclusive,prepared,solved,0,177427038,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--compose_post--inclusive,inclusive,prepared,solved,1,175922105,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_home_timeline--conditional_local,conditional_local,prepared,solved,0,34790311,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_home_timeline--conditional_local,conditional_local,prepared,solved,1,33993375,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_home_timeline--inclusive,inclusive,prepared,solved,0,34485141,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_home_timeline--inclusive,inclusive,prepared,solved,1,34885241,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_user_timeline--conditional_local,conditional_local,prepared,solved,0,75962026,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_user_timeline--conditional_local,conditional_local,prepared,solved,1,75575438,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_user_timeline--inclusive,inclusive,prepared,solved,0,76281142,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_user_timeline--inclusive,inclusive,prepared,solved,1,76126086,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--compose_post--conditional_local,conditional_local,prepared,solved,0,160862014,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--compose_post--conditional_local,conditional_local,prepared,solved,1,160139558,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--compose_post--inclusive,inclusive,prepared,solved,0,178457659,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--compose_post--inclusive,inclusive,prepared,solved,1,157824070,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_home_timeline--conditional_local,conditional_local,prepared,solved,0,36644308,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_home_timeline--conditional_local,conditional_local,prepared,solved,1,34379021,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_home_timeline--inclusive,inclusive,prepared,solved,0,36039067,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_home_timeline--inclusive,inclusive,prepared,solved,1,34400362,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_user_timeline--conditional_local,conditional_local,prepared,solved,0,56066753,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_user_timeline--conditional_local,conditional_local,prepared,solved,1,54043185,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_user_timeline--inclusive,inclusive,prepared,solved,0,57944251,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_user_timeline--inclusive,inclusive,prepared,solved,1,54737913,1,1
v3-main-771601/deathstarbench_social_network/colocated/NC/3,pmx,1,campaign-03f753d6f88b1bdd8814--compose_post--conditional_local,conditional_local,prepared,solved,0,350825892,1,1
