campaign_id,job_role,attempt_id,method,overlaps_native_parse,seconds,stage,operation,overlaps_native_projection,compiler,derived_jar_sha256,once_per_campaign_shared_across_operations_and_variants,resource_record
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.13935580100000067,extraction,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.0027522669999981986,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.00016656999999753452,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,G0,,0.00016546800000583062,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,G0,,4.971300000278234e-05,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.14885672399999805,extraction,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.004391355000002761,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,shared_graph_family,,0.0005200769999973431,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,G0,,0.00017046700000378223,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,graph,1,G0,,5.8127999999157964e-05,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,6.669308378000011,native_projection,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,2.138330790000012,native_projection,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,2.1192786379999973,native_projection,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,11.558725953999996,input_and_projection_process_total,,True,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,7.43,derived_binary_build,,,javac 11.0.32,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6,True,"{""maximum_rss_bytes"": 227749888.0, ""path"": ""build-resource-usage.txt"", ""system_seconds"": 0.33, ""user_seconds"": 7.04, ""wall_seconds"": 7.43}"
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,26.89675572200001,independent_pmx_extraction_process,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,23.084053757999982,independent_pmx_extraction_process,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/3,pmx,1,PMX_shared_variants,,23.039289405000005,independent_pmx_extraction_process,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,acquisition,1,shared_acquisition,True,2058.663330105,acquisition_and_export_process_total,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,acquisition,1,shared_native_pool,,1.8421193760000278,native_parse,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,B0,,0.006279587999998171,identification,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.7110903159999964,extraction,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.006378859000001569,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.0010691949999994677,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,0.0007002280000065753,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,0.00011380899999835492,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.13103306600000053,extraction,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.002909834000000444,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.00019017199999638024,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,0.00019727299999772185,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,6.524599999835345e-05,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.14132674000000378,extraction,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.003752143999996349,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,shared_graph_family,,0.0005027059999989092,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,0.0001875990000002048,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,graph,1,G0,,7.051499999732869e-05,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,5.175315282999989,native_projection,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,1.669433072000004,native_projection,read_home_timeline,,,,,
