campaign_id,job_role,attempt_id,scope,rss_scope,maximum_rss_bytes,path,system_seconds,user_seconds,wall_seconds,profile,run_id,shared_once_across_this_application
v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55222272.0,start-resource-usage.txt,0.03,0.12,7.86,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/7,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",221999104.0,build-resource-usage.txt,0.12,3.14,2.82,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/7,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109273088.0,replay-resource-usage.txt,0.06,1.5,0.93,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",627630080.0,acquisition-resource-usage.txt,87.84,215.0,2071.51,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52170752.0,logs/compose-down.log.resource-usage.txt,0.02,0.1,11.01,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52383744.0,logs/services.log.resource-usage.txt,0.04,0.11,0.12,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52617216.0,pull-resource-usage.txt,0.06,0.13,20.33,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52953088.0,start-resource-usage.txt,0.03,0.13,8.37,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",218836992.0,build-resource-usage.txt,0.14,3.13,3.54,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/8,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109342720.0,replay-resource-usage.txt,0.06,1.52,0.94,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",627859456.0,acquisition-resource-usage.txt,90.02,216.97,2072.21,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51990528.0,logs/compose-down.log.resource-usage.txt,0.02,0.09,11.07,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52375552.0,logs/services.log.resource-usage.txt,0.05,0.1,0.12,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52183040.0,pull-resource-usage.txt,0.07,0.14,19.8,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55291904.0,start-resource-usage.txt,0.03,0.15,8.39,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",218755072.0,build-resource-usage.txt,0.15,3.05,2.92,,,
v3-main-771601/deathstarbench_social_network/colocated/ND/9,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109821952.0,replay-resource-usage.txt,0.08,1.36,0.9,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",609644544.0,acquisition-resource-usage.txt,90.81,217.28,2071.43,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52133888.0,logs/compose-down.log.resource-usage.txt,0.03,0.09,11.04,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54714368.0,logs/services.log.resource-usage.txt,0.05,0.14,0.15,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51740672.0,pull-resource-usage.txt,0.06,0.15,20.62,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55140352.0,start-resource-usage.txt,0.04,0.14,8.36,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",216231936.0,build-resource-usage.txt,0.1,2.02,2.29,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/0,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",107536384.0,replay-resource-usage.txt,0.04,1.25,0.72,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",601104384.0,acquisition-resource-usage.txt,96.89,216.24,2071.87,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51240960.0,logs/compose-down.log.resource-usage.txt,0.04,0.09,10.99,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54898688.0,logs/services.log.resource-usage.txt,0.08,0.13,0.17,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51769344.0,pull-resource-usage.txt,0.07,0.15,19.19,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54820864.0,start-resource-usage.txt,0.04,0.15,8.31,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",250859520.0,build-resource-usage.txt,0.14,3.09,3.64,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/1,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109666304.0,replay-resource-usage.txt,0.08,1.55,0.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",600797184.0,acquisition-resource-usage.txt,92.02,223.74,2071.11,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51765248.0,logs/compose-down.log.resource-usage.txt,0.03,0.09,10.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54771712.0,logs/services.log.resource-usage.txt,0.07,0.15,0.18,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51400704.0,pull-resource-usage.txt,0.05,0.17,19.84,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52461568.0,start-resource-usage.txt,0.04,0.14,8.24,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",247242752.0,build-resource-usage.txt,0.14,2.94,2.94,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109416448.0,replay-resource-usage.txt,0.07,1.52,0.97,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",599904256.0,acquisition-resource-usage.txt,95.26,224.8,2071.6,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54509568.0,logs/compose-down.log.resource-usage.txt,0.03,0.1,11.09,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52707328.0,logs/services.log.resource-usage.txt,0.08,0.15,0.18,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52080640.0,pull-resource-usage.txt,0.07,0.14,19.07,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52682752.0,start-resource-usage.txt,0.03,0.14,8.3,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",249839616.0,build-resource-usage.txt,0.16,3.1,2.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/3,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109404160.0,replay-resource-usage.txt,0.09,1.49,0.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",620957696.0,acquisition-resource-usage.txt,93.94,220.29,2071.09,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51531776.0,logs/compose-down.log.resource-usage.txt,0.02,0.1,11.03,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52072448.0,logs/services.log.resource-usage.txt,0.05,0.12,0.14,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51912704.0,pull-resource-usage.txt,0.06,0.15,20.38,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55205888.0,start-resource-usage.txt,0.04,0.13,8.76,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",248893440.0,build-resource-usage.txt,0.15,2.64,2.42,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/4,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109273088.0,replay-resource-usage.txt,0.07,1.51,0.94,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",618795008.0,acquisition-resource-usage.txt,96.35,209.73,2071.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52338688.0,logs/compose-down.log.resource-usage.txt,0.03,0.08,10.97,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52899840.0,logs/services.log.resource-usage.txt,0.07,0.11,0.14,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51253248.0,pull-resource-usage.txt,0.08,0.12,20.76,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54857728.0,start-resource-usage.txt,0.04,0.12,8.33,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",214474752.0,build-resource-usage.txt,0.12,2.26,2.75,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/5,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",107761664.0,replay-resource-usage.txt,0.05,1.18,0.72,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",604459008.0,acquisition-resource-usage.txt,99.98,207.77,2071.62,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51965952.0,logs/compose-down.log.resource-usage.txt,0.03,0.09,11.12,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55623680.0,logs/services.log.resource-usage.txt,0.08,0.12,0.17,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51924992.0,pull-resource-usage.txt,0.07,0.14,19.39,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52658176.0,start-resource-usage.txt,0.05,0.12,8.15,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",243535872.0,build-resource-usage.txt,0.13,2.5,2.28,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/6,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109391872.0,replay-resource-usage.txt,0.07,1.46,0.94,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",593158144.0,acquisition-resource-usage.txt,74.95,198.77,2069.98,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52379648.0,logs/compose-down.log.resource-usage.txt,0.02,0.08,11.68,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54964224.0,logs/services.log.resource-usage.txt,0.04,0.1,0.12,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51597312.0,pull-resource-usage.txt,0.05,0.11,30.57,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52621312.0,start-resource-usage.txt,0.02,0.13,8.14,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",241602560.0,build-resource-usage.txt,0.11,2.42,2.35,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/7,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",107982848.0,replay-resource-usage.txt,0.05,1.14,0.75,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",621756416.0,acquisition-resource-usage.txt,99.73,239.3,2072.58,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52232192.0,logs/compose-down.log.resource-usage.txt,0.04,0.1,11.08,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52432896.0,logs/services.log.resource-usage.txt,0.05,0.11,0.14,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51453952.0,pull-resource-usage.txt,0.08,0.16,20.55,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54849536.0,start-resource-usage.txt,0.04,0.15,8.36,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",215863296.0,build-resource-usage.txt,0.1,2.49,2.2,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/8,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",108048384.0,replay-resource-usage.txt,0.04,1.3,0.76,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",605413376.0,acquisition-resource-usage.txt,78.26,207.94,2070.45,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51666944.0,logs/compose-down.log.resource-usage.txt,0.02,0.08,11.62,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52592640.0,logs/services.log.resource-usage.txt,0.04,0.12,0.13,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52142080.0,pull-resource-usage.txt,0.05,0.11,28.06,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55119872.0,start-resource-usage.txt,0.03,0.11,8.14,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",245776384.0,build-resource-usage.txt,0.12,2.44,1.92,,,
v3-main-771601/deathstarbench_social_network/colocated/NCD/9,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",107839488.0,replay-resource-usage.txt,0.05,1.49,0.88,,,
v3-main-771601/deathstarbench_social_network/split/N/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",626384896.0,acquisition-resource-usage.txt,78.39,164.36,2072.12,,,
v3-main-771601/deathstarbench_social_network/split/N/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51675136.0,logs/compose-down.log.resource-usage.txt,0.03,0.07,12.38,,,
v3-main-771601/deathstarbench_social_network/split/N/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52350976.0,logs/services.log.resource-usage.txt,0.04,0.07,0.1,,,
v3-main-771601/deathstarbench_social_network/split/N/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51879936.0,pull-resource-usage.txt,0.05,0.11,32.31,,,
v3-main-771601/deathstarbench_social_network/split/N/0,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54738944.0,start-resource-usage.txt,0.03,0.11,8.92,,,
v3-main-771601/deathstarbench_social_network/split/N/0,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",219070464.0,build-resource-usage.txt,0.13,3.23,2.8,,,
v3-main-771601/deathstarbench_social_network/split/N/0,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109453312.0,replay-resource-usage.txt,0.07,1.55,0.99,,,
v3-main-771601/deathstarbench_social_network/split/N/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",628424704.0,acquisition-resource-usage.txt,87.32,217.93,2071.77,,,
v3-main-771601/deathstarbench_social_network/split/N/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51679232.0,logs/compose-down.log.resource-usage.txt,0.03,0.1,10.98,,,
v3-main-771601/deathstarbench_social_network/split/N/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54415360.0,logs/services.log.resource-usage.txt,0.04,0.12,0.14,,,
v3-main-771601/deathstarbench_social_network/split/N/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51404800.0,pull-resource-usage.txt,0.06,0.14,21.85,,,
v3-main-771601/deathstarbench_social_network/split/N/1,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52568064.0,start-resource-usage.txt,0.04,0.13,8.57,,,
v3-main-771601/deathstarbench_social_network/split/N/1,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",221548544.0,build-resource-usage.txt,0.15,3.05,2.62,,,
v3-main-771601/deathstarbench_social_network/split/N/1,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109674496.0,replay-resource-usage.txt,0.08,1.4,0.89,,,
v3-main-771601/deathstarbench_social_network/split/N/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",628432896.0,acquisition-resource-usage.txt,91.07,223.29,2071.98,,,
v3-main-771601/deathstarbench_social_network/split/N/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51773440.0,logs/compose-down.log.resource-usage.txt,0.03,0.1,11.03,,,
v3-main-771601/deathstarbench_social_network/split/N/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54607872.0,logs/services.log.resource-usage.txt,0.03,0.13,0.13,,,
v3-main-771601/deathstarbench_social_network/split/N/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52068352.0,pull-resource-usage.txt,0.07,0.13,20.27,,,
v3-main-771601/deathstarbench_social_network/split/N/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54722560.0,start-resource-usage.txt,0.05,0.13,8.32,,,
v3-main-771601/deathstarbench_social_network/split/N/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",218898432.0,build-resource-usage.txt,0.15,3.18,3.09,,,
v3-main-771601/deathstarbench_social_network/split/N/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109879296.0,replay-resource-usage.txt,0.07,1.55,0.99,,,
v3-main-771601/deathstarbench_social_network/split/N/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",628617216.0,acquisition-resource-usage.txt,87.96,217.36,2072.09,,,
v3-main-771601/deathstarbench_social_network/split/N/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52461568.0,logs/compose-down.log.resource-usage.txt,0.03,0.1,11.1,,,
v3-main-771601/deathstarbench_social_network/split/N/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52097024.0,logs/services.log.resource-usage.txt,0.05,0.11,0.12,,,
v3-main-771601/deathstarbench_social_network/split/N/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51810304.0,pull-resource-usage.txt,0.07,0.16,20.7,,,
v3-main-771601/deathstarbench_social_network/split/N/3,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54829056.0,start-resource-usage.txt,0.03,0.14,8.25,,,
v3-main-771601/deathstarbench_social_network/split/N/3,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",221896704.0,build-resource-usage.txt,0.14,3.05,3.12,,,
v3-main-771601/deathstarbench_social_network/split/N/3,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109584384.0,replay-resource-usage.txt,0.07,1.49,0.92,,,
v3-main-771601/deathstarbench_social_network/split/N/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",626454528.0,acquisition-resource-usage.txt,72.25,183.41,2071.19,,,
v3-main-771601/deathstarbench_social_network/split/N/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54771712.0,logs/compose-down.log.resource-usage.txt,0.03,0.06,12.37,,,
v3-main-771601/deathstarbench_social_network/split/N/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52219904.0,logs/services.log.resource-usage.txt,0.03,0.08,0.09,,,
v3-main-771601/deathstarbench_social_network/split/N/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52334592.0,pull-resource-usage.txt,0.04,0.13,27.53,,,
v3-main-771601/deathstarbench_social_network/split/N/4,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",55377920.0,start-resource-usage.txt,0.03,0.11,9.47,,,
v3-main-771601/deathstarbench_social_network/split/N/4,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",222216192.0,build-resource-usage.txt,0.17,3.26,2.84,,,
v3-main-771601/deathstarbench_social_network/split/N/4,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109318144.0,replay-resource-usage.txt,0.08,1.53,0.99,,,
v3-main-771601/deathstarbench_social_network/split/N/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",628367360.0,acquisition-resource-usage.txt,94.21,223.18,2072.01,,,
v3-main-771601/deathstarbench_social_network/split/N/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52604928.0,logs/compose-down.log.resource-usage.txt,0.03,0.1,11.09,,,
v3-main-771601/deathstarbench_social_network/split/N/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52711424.0,logs/services.log.resource-usage.txt,0.05,0.11,0.13,,,
v3-main-771601/deathstarbench_social_network/split/N/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51798016.0,pull-resource-usage.txt,0.1,0.14,20.46,,,
v3-main-771601/deathstarbench_social_network/split/N/5,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52822016.0,start-resource-usage.txt,0.05,0.15,8.53,,,
v3-main-771601/deathstarbench_social_network/split/N/5,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",222171136.0,build-resource-usage.txt,0.15,3.21,3.02,,,
v3-main-771601/deathstarbench_social_network/split/N/5,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",109420544.0,replay-resource-usage.txt,0.08,1.5,0.95,,,
v3-main-771601/deathstarbench_social_network/split/N/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",628224000.0,acquisition-resource-usage.txt,91.57,223.31,2072.46,,,
v3-main-771601/deathstarbench_social_network/split/N/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",51785728.0,logs/compose-down.log.resource-usage.txt,0.03,0.11,11.13,,,
v3-main-771601/deathstarbench_social_network/split/N/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54112256.0,logs/services.log.resource-usage.txt,0.04,0.13,0.13,,,
v3-main-771601/deathstarbench_social_network/split/N/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52170752.0,pull-resource-usage.txt,0.07,0.16,21.54,,,
v3-main-771601/deathstarbench_social_network/split/N/6,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",54669312.0,start-resource-usage.txt,0.03,0.14,8.37,,,
v3-main-771601/deathstarbench_social_network/split/N/6,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",219213824.0,build-resource-usage.txt,0.14,3.17,3.16,,,
