profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,completion_projected,metadata,storm_sparse,54,54,0,2.0292325,1.7882595000000001,2.0321225,0.232823,0.033017500000000005,0.0,0.0019485,1.739352,1.7374329999999998,0,1.3405577920033724,18,3.078078316256587,18
deathstarbench_social_network,completion_projected,metadata,storm_compact,54,54,0,1.227364,0.9822379999999999,1.22966,0.2447205,0.034530000000000005,0.0,0.001964,0.9311415,0.929138,0,0.9455671822797302,18,1.74739075459647,18
deathstarbench_social_network,completion_projected,structure,ours_direct,54,54,0,1.4908845000000002,1.2565375,1.4931115,0.23745149999999998,0.031239000000000003,0.000987,0.0,1.221321,1.221321,54,,0,0.9659946327619318,18
deathstarbench_social_network,completion_projected,structure,ours_prepared,54,54,0,1.6999430000000002,1.4608435,1.702091,0.24928850000000002,0.032762,1.0299969999999998,0.0,0.357973,0.357973,54,1.0600355402942248,18,,0
deathstarbench_social_network,completion_projected,structure,cudd_fixed,54,54,0,0.775849,0.5009619999999999,0.7780125,0.25098200000000004,0.032015,0.0491925,0.0,0.3874745,0.3874745,54,0.5578792449168297,18,0.5341362599776757,18
deathstarbench_social_network,completion_projected,structure,cudd_sift,54,54,0,0.9341025,0.663503,0.936202,0.2550345,0.0319405,0.200958,0.0,0.3966365,0.3966365,54,0.6903797838427685,18,0.6127649768394055,18
deathstarbench_social_network,completion_projected,structure,agrum_conditioned,54,54,0,12.032447999999999,11.782844,12.028936999999999,0.2465635,0.034705,4.4561815,0.0018335,7.284988,7.2831445,54,7.143670468141666,18,6.943855463178144,18
deathstarbench_social_network,completion_projected,structure,agrum_joint,54,54,0,8.585051,8.339684,8.587680500000001,0.2426765,0.0342395,4.3909295,0.0017985,3.8805445,3.8788115,54,6.090662482131654,18,5.251999136645029,18
deathstarbench_social_network,completion_projected,structure,storm_sparse,54,54,0,3.455921,3.21074,3.4490014999999996,0.24416500000000002,0.0340085,1.3898644999999998,0.0018679999999999999,1.7519505,1.750197,54,2.0591743121902137,18,1.958645224399942,18
deathstarbench_social_network,completion_projected,structure,storm_compact,54,54,0,3.1692665,2.9107445,3.1716189999999997,0.2537225,0.034029000000000004,1.895764,0.0017685,0.9639885,0.9621445,54,2.1647301084373236,18,2.054817344006138,18
deathstarbench_social_network,completion_projected,restore,ours_direct,54,54,0,1.240894,0.984422,1.24317,0.247375,0.028253,0.0008964999999999999,0.0,0.9354405,0.9354405,54,,0,0.8172340834683682,18
deathstarbench_social_network,completion_projected,restore,ours_prepared,54,54,0,1.717896,1.4788965,1.719985,0.238519,0.0288745,1.0512125,0.0,0.3553785,0.3553785,54,1.224609700642782,18,,0
deathstarbench_social_network,completion_projected,restore,cudd_fixed,54,54,0,0.7184065,0.482197,0.720504,0.2359735,0.029385500000000002,0.0408215,0.0,0.38262450000000003,0.38262450000000003,54,0.7174236483187728,18,0.500990529405768,18
deathstarbench_social_network,completion_projected,restore,cudd_sift,54,54,0,0.914345,0.6680675,0.9164145,0.23238199999999998,0.030497,0.206584,0.0,0.4056335,0.4056335,54,0.8892042694555673,18,0.6086780476312144,18
deathstarbench_social_network,completion_projected,restore,agrum_conditioned,54,54,0,12.027981,11.777008,12.030395500000001,0.25523,0.033568,4.4116425,0.001789,7.335853999999999,7.3341405,54,8.254703881765078,18,6.735875577894738,18
deathstarbench_social_network,completion_projected,restore,agrum_joint,54,54,0,8.56062,8.2772475,8.563174499999999,0.23873899999999998,0.0328065,4.386682,0.001773,3.8895869999999997,3.8878690000000002,54,7.206396614719058,18,5.33899262962503,18
deathstarbench_social_network,completion_projected,restore,storm_sparse,54,54,0,3.0505085,2.799922,3.0528969999999997,0.2340605,0.032355499999999995,1.3405715,0.001743,1.4163645,1.414581,54,2.2750239290849166,18,1.7701055518033302,18
deathstarbench_social_network,completion_projected,restore,storm_compact,54,54,0,2.6547625,2.4133385,2.657234,0.2480065,0.0332175,1.5897050000000001,0.001628,0.778254,0.7766310000000001,54,1.9403497135352534,18,1.5416352511075209,18
opentelemetry_demo,original,initial,ours_direct,51,51,0,2.12455,2.123839,2.130197,0.000721,0.055964,0.002203,0.0,2.067836,2.067836,51,,0,1.1953621660314573,17
opentelemetry_demo,original,initial,ours_prepared,51,51,0,1.547302,1.546621,1.552719,0.000742,0.057766,0.9973,0.0,0.533747,0.533747,51,0.8365665472916464,17,,0
opentelemetry_demo,original,initial,cudd_fixed,51,51,0,3.287821,3.28682,3.29537,0.000992,0.058918,2.682479,0.0,0.786665,0.786665,51,1.6264519637468005,17,2.0843125647094105,17
opentelemetry_demo,original,initial,cudd_sift,51,51,0,3.415079,3.413798,3.421307,0.001052,0.058357,2.8429,0.0,0.75607,0.75607,51,1.7543317776040521,17,2.191635774264186,17
opentelemetry_demo,original,initial,agrum_conditioned,51,51,0,15.09533,15.094559,15.101825,0.000912,0.06044,4.773679,0.002324,10.493258,10.490974,51,10.359185893054601,17,9.84302160998432,17
opentelemetry_demo,original,initial,agrum_joint,51,51,0,9.479451,9.47853,9.486005,0.000992,0.06085,4.797146,0.002444,4.804045,4.801651,51,5.70904473144262,17,6.182565733093855,17
opentelemetry_demo,original,initial,storm_sparse,51,51,0,6.651497,6.650295,6.656959,0.001121,0.060641,3.971453,0.002644,2.642616,2.640172,51,3.1443472068148512,17,3.446799969341024,17
opentelemetry_demo,original,initial,storm_compact,51,51,0,5.371477,5.370185,5.377556,0.001122,0.059369,4.505087,0.002624,0.698915,0.696241,51,2.6320982042892522,17,2.5402603310983296,17
opentelemetry_demo,original,repeat,ours_direct,51,51,0,1.945364,1.940497,1.947416,0.005308,0.035683,0.0,0.0,1.909411,1.909411,0,,0,3.1276848397320176,17
opentelemetry_demo,original,repeat,ours_prepared,51,51,0,0.518013,0.513456,0.519473,0.005538,0.040921,0.0,0.0,0.480748,0.480748,0,0.31972530841236574,17,,0
opentelemetry_demo,original,repeat,cudd_fixed,51,51,0,0.625444,0.605264,0.627303,0.008703,0.04018,0.0,0.0,0.567839,0.567839,0,0.40555403063131007,17,1.1910215514389946,17
opentelemetry_demo,original,repeat,cudd_sift,51,51,0,0.629401,0.62254,0.631198,0.007902,0.039319,0.0,0.0,0.588539,0.588539,0,0.4052251159376369,17,1.2292694260640589,17
opentelemetry_demo,original,repeat,agrum_conditioned,51,51,0,9.702578,9.691391,9.705131,0.008813,0.040871,0.0,0.002914,9.649799,9.646494,0,7.055501826916252,17,18.634565373869027,17
opentelemetry_demo,original,repeat,agrum_joint,51,51,0,2.924688,2.912851,2.927042,0.007781,0.040651,0.0,0.002594,2.87258,2.868964,0,1.660107540309712,17,5.184166634950983,17
opentelemetry_demo,original,repeat,storm_sparse,51,51,0,2.422735,2.411909,2.425176,0.007251,0.037827,0.0,0.002604,2.375093,2.371898,0,1.1487194219802634,17,2.9944767116235727,17
opentelemetry_demo,original,repeat,storm_compact,51,51,0,0.463753,0.458184,0.465832,0.006359,0.03964,0.0,0.002544,0.418855,0.416311,0,0.3624808499823309,17,1.0422430605950652,17
opentelemetry_demo,original,counts,ours_direct,51,51,0,1.910773,1.906517,1.912253,0.004767,0.03338,0.0,0.0,1.879166,1.879166,0,,0,3.279588219940964,17
