profile,case_id,phase,representation,method,baseline,paired_rounds,other_over_ours,kernel_other_over_ours,min_ratio,max_ratio
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,ours_prepared,ours_direct,3,0.3074584951671086,0.3072113215753726,0.289305888132335,0.31699661030095133
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,cudd_fixed,ours_direct,3,0.36892170733112367,0.36869369113873507,0.36296610616607766,0.37505609064697726
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,cudd_fixed,ours_prepared,3,1.2198592543137516,1.2200811448028128,1.1450157332013224,1.2751959862025712
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,cudd_sift,ours_direct,3,0.3718752832452727,0.3716439320125582,0.3527572792072252,0.3750480248681499
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,cudd_sift,ours_prepared,3,1.173120693285081,1.173212996492707,1.1473330051117827,1.2963719034179995
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,agrum_conditioned,ours_direct,3,7.399233225453993,7.401196726931543,7.367889314415807,8.34735326260035
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,agrum_conditioned,ours_prepared,3,25.46747099404202,25.49657399311502,23.341679327199376,27.14952877806623
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,agrum_joint,ours_direct,3,3.719619593148286,3.720580541381837,3.7071306877263557,3.729217744761118
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,agrum_joint,ours_prepared,3,12.057336993441899,12.069996899297369,11.764219627524282,12.857047663844465
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,storm_sparse,ours_direct,3,3.778198365498844,3.779116119620384,3.7559087762828756,3.8089944945010394
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,storm_sparse,ours_prepared,3,12.215986337412728,12.228665118265479,12.01588398968949,13.059528065224209
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,storm_compact,ours_direct,3,3.319006318535584,3.3197753729854473,3.2464239509271504,3.3458257714483484
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,original,storm_compact,ours_prepared,3,10.79497353531133,10.806162207700273,10.241194528373818,11.565010975227343
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,ours_direct,ours_prepared,3,2.3941426840234707,3.4347113899074886,2.3576028100513375,2.394554137904676
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,ours_prepared,ours_direct,3,0.41768604965492384,0.2911452772825068,0.41761427907202686,0.4241596573165879
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,cudd_fixed,ours_direct,3,0.4391628903277145,0.3350839793316793,0.43139363666536473,0.4569105339715664
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,cudd_fixed,ours_prepared,3,1.051599316248406,1.1677611125434113,1.0170548500405296,1.0939090121612831
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,cudd_sift,ours_direct,3,0.43217938068334977,0.33430033112403335,0.43173459386200264,0.4328593536388178
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,cudd_sift,ours_prepared,3,1.033634219334558,1.148225154961562,1.018907322345312,1.0365051563865744
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,agrum_conditioned,ours_direct,3,7.353486069147635,8.522037197102431,7.339916804653218,7.396205386574508
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,agrum_conditioned,ours_prepared,3,17.60529487451832,29.253463677860676,17.304608484193462,17.71061421321484
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,agrum_joint,ours_direct,3,4.649424354089897,5.316279357210869,4.5525572896323965,4.6559118083535465
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,agrum_joint,ours_prepared,3,11.133298325960736,18.162755022916794,10.73312185895704,11.14691719342813
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,storm_sparse,ours_direct,3,3.2047305440472638,3.5986636907708034,3.168791476190214,3.2200970773805473
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,storm_sparse,ours_prepared,3,7.673900785117879,12.2946223540117,7.470751688732775,7.709371859655997
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,storm_compact,ours_direct,3,2.907785558813444,3.2614091468272246,2.897524885388374,2.91993236131641
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,masks,completion_projected,storm_compact,ours_prepared,3,6.937088006128521,11.201999143755934,6.8554034044852745,6.99193611819198
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,ours_direct,ours_prepared,3,3.4327822492930173,3.43589969269326,3.1913542526223453,3.5319701328731883
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,ours_prepared,ours_direct,3,0.2913088938880264,0.2910445849529854,0.2831281019883709,0.31334659860411834
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,cudd_fixed,ours_direct,3,0.34091977589572336,0.3405909693033936,0.3295145343676716,0.3559386468026147
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,cudd_fixed,ours_prepared,3,1.1359263141461673,1.1360558089137087,1.1311516444613967,1.2041184661695157
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,cudd_sift,ours_direct,3,0.34865350186506594,0.3484671461369046,0.3316282927646528,0.3558314934797203
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,cudd_sift,ours_prepared,3,1.138407716765848,1.138607273920697,1.1355843499334657,1.2314337553090595
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,agrum_conditioned,ours_direct,3,6.024428389954374,6.026175463467683,5.902101301545648,6.306319670042307
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,agrum_conditioned,ours_prepared,3,20.260628581475114,20.284097622102216,20.12570009738546,21.278101140952156
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,agrum_joint,ours_direct,3,1.777515840824356,1.7777430400677026,1.72182331844443,1.8741381728122204
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,agrum_joint,ours_prepared,3,5.981038827806151,5.986233821130467,5.910644523974837,6.278132860500598
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,storm_sparse,ours_direct,3,1.6556742953184982,1.6558761157430553,1.5774696792859924,1.6860100155745026
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,storm_sparse,ours_prepared,3,5.415109913850904,5.420391144792195,5.3806552331675555,5.847792160830799
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,storm_compact,ours_direct,3,0.6096428422284877,0.6094545565619011,0.5805565478115222,0.6183478168908112
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,original,storm_compact,ours_prepared,3,1.9929242120382262,1.9941268609959126,1.9733669350342335,2.1532403104709403
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,ours_direct,ours_prepared,3,2.4668313366708414,3.371629702718663,2.4414709878863223,2.543923219600971
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,ours_prepared,ours_direct,3,0.40537834311346505,0.29659247550039824,0.3930936249549449,0.4095891390729732
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,cudd_fixed,ours_direct,3,0.4346549665332671,0.32946800110724384,0.418015270248265,0.43483307900756013
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,cudd_fixed,ours_prepared,3,1.0633987521323363,1.1199029743083742,1.061197490531672,1.0726598655169173
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,cudd_sift,ours_direct,3,0.4470559122354099,0.34574997146978476,0.44126768575780373,0.4552375638321505
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,cudd_sift,ours_prepared,3,1.1114493046922431,1.1753909396439186,1.088532955087572,1.1372759155955532
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,agrum_conditioned,ours_direct,3,5.15367461459141,5.950680989439717,4.956198666917938,5.20210170490023
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,agrum_conditioned,ours_prepared,3,12.608188869727922,19.97148717246208,12.582547052531151,12.832707502196696
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,agrum_joint,ours_direct,3,1.6136445659687177,1.7213682388122344,1.6115577995180705,1.6424925907102166
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,agrum_joint,ours_prepared,3,4.010098008037238,5.785050344224429,3.9805889815802518,4.099679305923066
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,storm_sparse,ours_direct,3,1.4805691168202364,1.5670367079718415,1.4216718232266587,1.4816737223835383
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,storm_sparse,ours_prepared,3,3.616623961758744,5.283467509848332,3.6147665442770824,3.6550391690974453
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,storm_compact,ours_direct,3,0.7401138025228294,0.6958552011320172,0.7102934207661471,0.7565328315516413
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,metadata,completion_projected,storm_compact,ours_prepared,3,1.8069663765937147,2.2899780816913626,1.8069319258168042,1.8662388960919118
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,ours_direct,ours_prepared,3,1.3105503273140706,1.310698241165144,1.3018596989279032,1.7402029750707408
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,ours_prepared,ours_direct,3,0.7630382284131483,0.7629521186440678,0.5746456099233763,0.7681319275982748
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,cudd_fixed,ours_direct,3,0.3436718670070239,0.34346779125148125,0.26392303504677295,0.34612033306632567
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,cudd_fixed,ours_prepared,3,0.45360811579012816,0.4533771861863513,0.44741255331175456,0.4592796507780937
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,cudd_sift,ours_direct,3,0.44675097807604597,0.4466004061564591,0.3504748668056521,0.44906598845865964
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,cudd_sift,ours_prepared,3,0.588523578160113,0.5883435606672787,0.5816070938138276,0.6098974059027173
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,agrum_conditioned,ours_direct,3,8.462285622546576,8.464448305084746,6.387688501390827,8.548472577935348
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,agrum_conditioned,ours_prepared,3,11.11587453394548,11.120171862900534,11.090251192453568,11.12891193660435
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,agrum_joint,ours_direct,3,5.064760175838076,5.066031719449245,3.8859560502449764,5.1550824723358994
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,agrum_joint,ours_prepared,3,6.755995021450841,6.758411100503341,6.593607157658592,6.762352279630454
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,storm_sparse,ours_direct,3,3.307487915148574,3.308217521227638,2.4754919804382256,3.32908069576754
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,storm_sparse,ours_prepared,3,4.307858509122361,4.309264544493841,4.305885221423001,4.3629277954931025
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,storm_compact,ours_direct,3,2.3673527394692577,2.3677800847457626,1.8377819045153387,2.414399849832457
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,original,storm_compact,ours_prepared,3,3.143209861594457,3.14387839599704,3.102534907579297,3.198113537768765
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,ours_direct,ours_prepared,3,1.1609188738306067,1.198418006822991,1.1598488088375967,1.1742749883628503
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,ours_prepared,ours_direct,3,0.8613866330731335,0.8344333899412962,0.8515892869302949,0.8621813398266991
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,cudd_fixed,ours_direct,3,0.4570674645130812,0.33704615313014985,0.44457586345406563,0.47115300925706705
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,cudd_fixed,ours_prepared,3,0.530618246167137,0.40266137281649217,0.515640785665144,0.5532631944624643
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,cudd_sift,ours_direct,3,0.5409997621988855,0.43708942601988887,0.5369603851258633,0.5460515071201444
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,cudd_sift,ours_prepared,3,0.6274779297678003,0.5323681428659425,0.623367445591966,0.6412146271690243
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,agrum_conditioned,ours_direct,3,7.275942403879066,8.34444516701059,7.222981295650912,7.4168087643128695
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,agrum_conditioned,ours_prepared,3,8.54395718164386,10.208586247573002,8.37756625201695,8.61031327808307
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,agrum_joint,ours_direct,3,4.600160137229946,5.22828367981147,4.597296920342834,4.643661319511996
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,agrum_joint,ours_prepared,3,5.3370887634293185,6.246111591649044,5.335490255628348,5.452935341930967
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,storm_sparse,ours_direct,3,2.813792095021708,3.131603692758124,2.79504304912686,3.08248787679131
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,storm_sparse,ours_prepared,3,3.266584350146065,3.741255701429883,3.2418273511795928,3.619688415647743
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,storm_compact,ours_direct,3,2.105902863698738,2.2524703358725984,2.096693440772494,2.1413700906761477
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,structure,completion_projected,storm_compact,ours_prepared,3,2.462094665763585,2.731122757220107,2.4447823809217883,2.483665548951186
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,ours_direct,ours_prepared,3,1.1193688760757987,1.1194794517290172,1.1072035563164586,1.1641289068983809
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,ours_prepared,ours_direct,3,0.8933605546598067,0.893272313712875,0.8590113982001583,0.9031762897573118
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,cudd_fixed,ours_direct,3,0.40638745233110973,0.406145986095929,0.3891276635309942,0.42083088750928405
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,cudd_fixed,ours_prepared,3,0.45299476159025726,0.4527392563353523,0.44995363246339004,0.47106499756924813
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,cudd_sift,ours_direct,3,0.5465009927391258,0.546335003988227,0.5354756764661667,0.5477931223929291
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,cudd_sift,ours_prepared,3,0.6117362020167034,0.6116108107251108,0.5928805733043012,0.6377018087777315
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,agrum_conditioned,ours_direct,3,10.175183190325306,10.17865587898045,9.904433696954348,10.372023922138512
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,agrum_conditioned,ours_prepared,3,11.483941772791145,11.489155844413316,11.389783371619798,11.530037573082954
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,agrum_joint,ours_direct,3,6.0835134521586705,6.08546894417949,5.950715983254921,6.138560642396141
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,agrum_joint,ours_prepared,3,6.809695615534853,6.812557437144017,6.796636173925252,6.927400492849275
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,storm_sparse,ours_direct,3,3.3747317212762913,3.376063140746342,3.3563673079149647,3.389984445292119
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,storm_sparse,ours_prepared,3,3.757013101158328,3.7584296352164506,3.7534028336849112,3.9286227497646604
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,storm_compact,ours_direct,3,2.6300356799593096,2.630633022924339,2.6231001130198126,2.73166492643472
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,original,storm_compact,ours_prepared,3,3.0245091212134594,3.0255536781311654,2.9439800831153016,3.0536266672547736
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,ours_direct,ours_prepared,3,0.8918918371008434,0.8712034304442782,0.8884741391450865,0.9035099029149869
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,ours_prepared,ours_direct,3,1.1212121900908631,1.1478375371984484,1.10679473105243,1.1255251626819736
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,cudd_fixed,ours_direct,3,0.6302696775241654,0.5418906290524212,0.6302416765636809,0.6311922100657439
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,cudd_fixed,ours_prepared,3,0.5621074067278969,0.4768380772518922,0.5599783091675341,0.5702884124371963
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,cudd_sift,ours_direct,3,0.7424281070464253,0.6745486331719112,0.7322311184857284,0.7694090199370031
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,cudd_sift,ours_prepared,3,0.6707911469188732,0.589348107028788,0.6530709574486416,0.6836000166389935
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,agrum_conditioned,ours_direct,3,10.930882093886202,13.24134136327457,10.892975485662983,11.53174724049856
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,agrum_conditioned,ours_prepared,3,9.841911223506695,11.53590201936852,9.74916451184888,10.245659202340686
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,agrum_joint,ours_direct,3,6.354719597224669,7.500758153748375,6.281269347584017,6.3737742443523855
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,agrum_joint,ours_prepared,3,5.667722535829442,6.548770871873144,5.66293358485611,5.6751890584185185
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,storm_sparse,ours_direct,3,3.499129053511313,4.026687422866246,3.4575002050633223,4.040221844651919
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,storm_sparse,ours_prepared,3,3.12388567460531,3.52202323739235,3.1088856735760255,3.603440883321558
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,storm_compact,ours_direct,3,2.890331800953523,3.3243027948584594,2.859641670953709,2.9364461009316054
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,restore,completion_projected,storm_compact,ours_prepared,3,2.577863339783427,2.901978506663837,2.540717671864013,2.653108131567807
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,ours_direct,ours_prepared,3,0.5872816334516588,0.5870685863987823,0.5829755261292765,0.6033763084714341
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,ours_prepared,ours_direct,3,1.7027605548000053,1.7033784862076111,1.657340511982239,1.7153378747125092
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,cudd_fixed,ours_direct,3,3.8350858416840943,3.8374029572261708,3.5612549036405627,3.9347932015748643
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,cudd_fixed,ours_prepared,3,2.2938881368980066,2.2946053550656824,2.0914595969477596,2.3139999378264116
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,cudd_sift,ours_direct,3,3.2123801309788327,3.214087752775424,3.119872742133033,3.956385114111895
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,cudd_sift,ours_prepared,3,1.8824572980488798,1.8829338610143154,1.872738996984619,2.323512312379462
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,agrum_conditioned,ours_direct,3,13.468658636416793,13.480027312243566,13.05856695557684,13.540580191255367
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,agrum_conditioned,ours_prepared,3,7.879229923583007,7.883391976336364,7.851898354820704,7.952134052603628
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,agrum_joint,ours_direct,3,9.560607905725199,9.567738903369776,9.452053490582987,9.771497242037968
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,agrum_joint,ours_prepared,3,5.696543745747858,5.699292902807711,5.551017413422031,5.768644304899278
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,storm_sparse,ours_direct,3,3.4450215183110893,3.4470456109929426,3.437496340809401,3.8191975597396017
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,storm_sparse,ours_prepared,3,2.074103852501639,2.0746035146211605,2.0231978645498505,2.226498706780843
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,storm_compact,ours_direct,3,3.157703503689635,3.159434948525137,3.1288124057793056,3.3193498323782795
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,original,storm_compact,ours_prepared,3,1.9052834833035655,1.9057957950951967,1.837494060429885,1.935099714937853
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,ours_direct,ours_prepared,3,0.6113822240609015,0.5398883376169311,0.604725184172266,0.6198326437668588
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,ours_prepared,ours_direct,3,1.6356380029465614,1.8522348610344193,1.6133387133707269,1.6536437148202736
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,cudd_fixed,ours_direct,3,3.0045207876196893,3.648896380492472,2.9419875936642144,3.0497692788588635
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,cudd_fixed,ours_prepared,3,1.8442722888408452,1.970925328663112,1.798678918174007,1.8623000630427968
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,cudd_sift,ours_direct,3,3.3227872157682325,3.987255659856433,3.272276578385144,3.9201045101398373
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,cudd_sift,ours_prepared,3,2.0282638427168345,2.201000294816989,2.0093731110206954,2.396682213960464
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,agrum_conditioned,ours_direct,3,10.622312839033002,13.681638730828977,10.537222402013258,10.982435956435037
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,initial,completion_projected,agrum_conditioned,ours_prepared,3,6.44227046756722,7.252951873226332,6.423580087919658,6.8072723138773386
