profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,metadata,agrum_joint,3,0.8797547224911777,1.0022912422547245
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,metadata,storm_sparse,3,1.2956973895914108,1.5042402005354056
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,metadata,storm_compact,3,0.965679771393703,1.2602001197297528
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,ours_direct,3,0.9347126205408534,1.0762057665127491
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,ours_prepared,3,1.1413536928857366,1.3824923388186081
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,cudd_fixed,3,0.6774039704159993,1.1392228516076641
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,cudd_sift,3,0.8938617089299452,1.3336607664679203
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,agrum_conditioned,3,1.3903777003432913,1.4265080124860574
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,agrum_joint,3,1.466742320582315,1.5216349899270427
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,storm_sparse,3,1.6071343410146757,1.7419168187123155
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,structure,storm_compact,3,1.1986266393358203,1.2986657938765223
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,ours_direct,3,1.128067166931179,1.4222764772527805
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,ours_prepared,3,1.1058074624779364,1.342966657874016
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,cudd_fixed,3,0.6934216765414025,1.1184273204310144
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,cudd_sift,3,0.8836673343843646,1.3022323887930336
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,agrum_conditioned,3,1.397441577639129,1.4368271041087615
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,agrum_joint,3,1.4627703620010466,1.5280885696360633
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,storm_sparse,3,1.414193011497802,1.5304130793438258
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,restore,storm_compact,3,1.2754251374769026,1.408432992120099
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,ours_direct,3,0.6827389867958401,1.0004297177145267
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,ours_prepared,3,0.8103746998448338,1.0516306016746166
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,cudd_fixed,3,0.9925607224295778,1.0284904908224355
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,cudd_sift,3,0.9686471902801941,1.014240757477796
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,agrum_conditioned,3,1.1921585059938051,1.2487181635885782
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,agrum_joint,3,1.2027199276330667,1.2508820489752779
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,storm_sparse,3,0.8950116680782096,1.0033959373803216
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,initial,storm_compact,3,0.8771075409881582,0.9788382148960278
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,ours_direct,3,0.6006005151788113,0.9644236286658086
