profile,case_id,phase,functional,lower_exact,upper_exact,status
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_completion,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_deadline,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_selection,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,reachability,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,selected,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_completion,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_completion_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_selection,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_home_timeline,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,execution,41/50,41/50,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,reachability,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,reachability_minus_execution,0,9/50,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,selected,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,selected_minus_execution,0,9/50,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_completion,41/50,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_completion_minus_execution,0,3/475,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_deadline,41/50,466/475,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_deadline_minus_execution,0,153/950,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_selection,41/50,41/50,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,execution,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,reachability,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,reachability_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,selected,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,selected_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_completion,1051/1200,211/240,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_deadline,1051/1200,49/50,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_deadline_minus_execution,0,5/48,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_selection,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,reachability,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,selected,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_completion,41/50,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_completion_minus_execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_deadline_minus_execution,0,33/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_selection,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,masks,without_selection_minus_execution,0,3/475,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,reachability,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,selected,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_completion,41/50,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_completion_minus_execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_deadline_minus_execution,0,33/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_selection,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,metadata,without_selection_minus_execution,0,3/475,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,execution,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,reachability,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,reachability_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,selected,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,selected_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_completion,1051/1200,211/240,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_deadline,1051/1200,49/50,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_deadline_minus_execution,0,5/48,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_selection,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,execution,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,reachability,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,reachability_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,selected,1051/1200,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,selected_minus_execution,0,149/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_completion,1051/1200,211/240,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_deadline,1051/1200,49/50,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_deadline_minus_execution,0,5/48,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_selection,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,reachability,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,selected,41/50,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_completion,41/50,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_completion_minus_execution,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_deadline_minus_execution,0,33/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_selection,0,157/190,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/1/read_user_timeline,structure,without_selection_minus_execution,0,3/475,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,execution,1618/1889,1618/1889,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,reachability,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,reachability_minus_execution,0,271/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,selected,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,selected_minus_execution,0,271/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_completion,1618/1889,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_completion_minus_execution,0,12/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_deadline,1618/1889,1868/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_deadline_minus_execution,0,250/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_selection,1618/1889,1618/1889,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,execution,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,reachability,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,reachability_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,selected,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,selected_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_completion,363/400,1093/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_deadline,363/400,119/120,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_deadline_minus_execution,0,101/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_selection,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,reachability,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,selected,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_completion,1618/1889,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_completion_minus_execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_deadline_minus_execution,0,259/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_selection,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,masks,without_selection_minus_execution,0,12/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,reachability,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,selected,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_completion,1618/1889,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_completion_minus_execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_deadline_minus_execution,0,259/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_selection,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,metadata,without_selection_minus_execution,0,12/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,execution,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,reachability,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,reachability_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,selected,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,selected_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_completion,363/400,1093/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_deadline,363/400,119/120,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_deadline_minus_execution,0,101/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_selection,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,execution,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,reachability,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,reachability_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,selected,363/400,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,selected_minus_execution,0,37/400,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_completion,363/400,1093/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_completion_minus_execution,0,1/300,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_deadline,363/400,119/120,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_deadline_minus_execution,0,101/1200,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_selection,363/400,363/400,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,reachability,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,reachability_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,selected,1618/1889,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,selected_minus_execution,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_completion,1618/1889,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_completion_minus_execution,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_deadline,0,1,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_deadline_minus_execution,0,259/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_selection,0,1630/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/compose_post,structure,without_selection_minus_execution,0,12/1889,ambiguous
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,execution,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,reachability,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,selected,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,selected_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_completion,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_deadline,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_selection,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,execution,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,reachability,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,selected,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,selected_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_completion,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_deadline,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_selection,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_home_timeline,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
