profile,case_id,method,representation,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,storm_sparse,completion_projected,0,0,False,0.25,0.24,94.69140625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,storm_compact,original,0,0,False,0.25,0.24,95.19921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,storm_compact,completion_projected,0,0,False,0.24,0.22999999999999998,94.5859375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,ours_direct,original,0,0,False,0.13,0.12,36.2109375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,ours_direct,completion_projected,0,0,False,0.13,0.12,36.15625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/compose_post,ours_prepared,original,0,0,False,0.12,0.12000000000000001,36.2265625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,cudd_fixed,original,0,0,False,0.24,0.24000000000000002,61.26953125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,cudd_fixed,completion_projected,0,0,False,0.24,0.24,61.40625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,cudd_sift,original,0,0,False,0.24,0.24000000000000002,61.421875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,cudd_sift,completion_projected,0,0,False,0.24,0.23,61.234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,agrum_conditioned,original,0,0,False,0.14,0.13999999999999999,47.421875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,agrum_conditioned,completion_projected,0,0,False,0.14,0.13999999999999999,47.546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,agrum_joint,original,0,0,False,0.14,0.14,47.59765625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,agrum_joint,completion_projected,0,0,False,0.14,0.13999999999999999,47.55078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,storm_sparse,original,0,0,False,0.23,0.22,93.328125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,storm_sparse,completion_projected,0,0,False,0.22,0.22,93.34375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,storm_compact,original,0,0,False,0.22,0.22,93.45703125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,storm_compact,completion_projected,0,0,False,0.22,0.22,93.546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,ours_direct,original,0,0,False,0.11,0.11,36.1015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,ours_direct,completion_projected,0,0,False,0.11,0.09999999999999999,36.1015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,ours_prepared,original,0,0,False,0.11,0.11,36.09765625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_home_timeline,ours_prepared,completion_projected,0,0,False,0.12,0.12000000000000001,36.1015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,cudd_fixed,completion_projected,0,0,False,0.24,0.24000000000000002,61.203125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,cudd_sift,original,0,0,False,0.24,0.24000000000000002,61.19921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,cudd_sift,completion_projected,0,0,False,0.24,0.23,61.27734375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,agrum_conditioned,original,0,0,False,0.19,0.19,47.91796875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,agrum_conditioned,completion_projected,0,0,False,0.2,0.19,47.7421875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,agrum_joint,original,0,0,False,0.17,0.16999999999999998,47.93359375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,agrum_joint,completion_projected,0,0,False,0.17,0.16,47.8984375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,storm_sparse,original,0,0,False,0.24,0.23,94.61328125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,storm_sparse,completion_projected,0,0,False,0.24,0.23,94.41796875
