profile,case_id,method,representation,round,phase,input_coordinates,input_categories,semantic_builds,infrastructure_builds,network_builds,engine_builds,space_builds,states,states_before_compaction,transitions,prepared_states,bn_nodes,cpt_entries,stats_json
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,initial,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 44, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,repeat,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 44, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,counts,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 44, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,masks,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,metadata,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,structure,17,5,2,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,original,0,restore,17,5,3,0,,,,,,,,,,"{""evaluated_states"": 44, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,initial,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 28, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,repeat,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 28, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,counts,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 28, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,masks,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,metadata,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,structure,6,5,2,0,,,,,,,,,,"{""evaluated_states"": 56, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_direct,completion_projected,0,restore,6,5,3,0,,,,,,,,,,"{""evaluated_states"": 28, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,initial,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,repeat,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,counts,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,masks,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,metadata,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,structure,17,5,2,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,original,0,restore,17,5,3,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,initial,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,repeat,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,counts,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,masks,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,metadata,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,structure,6,5,2,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,ours_prepared,completion_projected,0,restore,6,5,3,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,initial,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 0.0, ""cache_hits"": 737.0, ""cache_insertions"": 500.0, ""cache_lookups"": 1232.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.030517578125, ""expected_unique_used_fraction"": 0.03465467537038669, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 101, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,repeat,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 0.0, ""cache_hits"": 1441.0, ""cache_insertions"": 500.0, ""cache_lookups"": 1936.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.030517578125, ""expected_unique_used_fraction"": 0.03465467537038669, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 101, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,counts,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 0.0, ""cache_hits"": 2145.0, ""cache_insertions"": 500.0, ""cache_lookups"": 2640.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.030517578125, ""expected_unique_used_fraction"": 0.03465467537038669, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 101, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,masks,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 441.0, ""cache_deletions"": 0.0, ""cache_hits"": 2372.0, ""cache_insertions"": 1290.0, ""cache_lookups"": 3206.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05181884765625, ""expected_unique_used_fraction"": 0.04271627971591585, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 132, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.042317708333333336}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,metadata,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 892.0, ""cache_deletions"": 0.0, ""cache_hits"": 2570.0, ""cache_insertions"": 1741.0, ""cache_lookups"": 3404.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05181884765625, ""expected_unique_used_fraction"": 0.04271627971591585, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 132, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.042317708333333336}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,structure,17,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1348.0, ""cache_deletions"": 0.0, ""cache_hits"": 2800.0, ""cache_insertions"": 2197.0, ""cache_lookups"": 3634.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05181884765625, ""expected_unique_used_fraction"": 0.04271627971591585, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 132, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.042317708333333336}, ""semantic_builds"": 2, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,original,0,restore,17,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1353.0, ""cache_deletions"": 0.0, ""cache_hits"": 3536.0, ""cache_insertions"": 2202.0, ""cache_lookups"": 4370.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05181884765625, ""expected_unique_used_fraction"": 0.04271627971591585, ""mem"": 8971496.0, ""n_nodes"": 100, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 132, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.042317708333333336}, ""semantic_builds"": 3, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,initial,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 2.0, ""cache_deletions"": 0.0, ""cache_hits"": 263.0, ""cache_insertions"": 402.0, ""cache_lookups"": 662.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0244140625, ""expected_unique_used_fraction"": 0.046293764411974414, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.04575892857142857}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,repeat,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 2.0, ""cache_deletions"": 0.0, ""cache_hits"": 483.0, ""cache_insertions"": 402.0, ""cache_lookups"": 882.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0244140625, ""expected_unique_used_fraction"": 0.046293764411974414, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.04575892857142857}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,counts,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 2.0, ""cache_deletions"": 0.0, ""cache_hits"": 703.0, ""cache_insertions"": 402.0, ""cache_lookups"": 1102.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0244140625, ""expected_unique_used_fraction"": 0.046293764411974414, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.04575892857142857}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,masks,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 23.0, ""cache_deletions"": 0.0, ""cache_hits"": 878.0, ""cache_insertions"": 745.0, ""cache_lookups"": 1598.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0440673828125, ""expected_unique_used_fraction"": 0.057506366845645585, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 98, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.0546875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,metadata,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 45.0, ""cache_deletions"": 0.0, ""cache_hits"": 1021.0, ""cache_insertions"": 767.0, ""cache_lookups"": 1741.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0440673828125, ""expected_unique_used_fraction"": 0.057506366845645585, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 98, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.0546875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,structure,6,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 71.0, ""cache_deletions"": 0.0, ""cache_hits"": 1183.0, ""cache_insertions"": 793.0, ""cache_lookups"": 1904.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0440673828125, ""expected_unique_used_fraction"": 0.057506366845645585, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 98, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.0546875}, ""semantic_builds"": 2, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_fixed,completion_projected,0,restore,6,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 74.0, ""cache_deletions"": 0.0, ""cache_hits"": 1422.0, ""cache_insertions"": 796.0, ""cache_lookups"": 2143.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0440673828125, ""expected_unique_used_fraction"": 0.057506366845645585, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 98, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.0546875}, ""semantic_builds"": 3, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,initial,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 53.0, ""cache_deletions"": 134.0, ""cache_hits"": 649.0, ""cache_insertions"": 388.0, ""cache_lookups"": 977.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0201416015625, ""expected_unique_used_fraction"": 0.01869050929710503, ""mem"": 8971496.0, ""n_nodes"": 69, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.018229166666666668}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,repeat,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 108.0, ""cache_deletions"": 134.0, ""cache_hits"": 1298.0, ""cache_insertions"": 443.0, ""cache_lookups"": 1626.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0201416015625, ""expected_unique_used_fraction"": 0.01869050929710503, ""mem"": 8971496.0, ""n_nodes"": 69, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.018229166666666668}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,counts,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 163.0, ""cache_deletions"": 134.0, ""cache_hits"": 1947.0, ""cache_insertions"": 498.0, ""cache_lookups"": 2275.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0201416015625, ""expected_unique_used_fraction"": 0.01869050929710503, ""mem"": 8971496.0, ""n_nodes"": 69, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.018229166666666668}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,masks,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 688.0, ""cache_deletions"": 134.0, ""cache_hits"": 2032.0, ""cache_insertions"": 1178.0, ""cache_lookups"": 2501.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.02960205078125, ""expected_unique_used_fraction"": 0.025247558393307168, ""mem"": 8971496.0, ""n_nodes"": 69, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.024739583333333332}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,metadata,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1227.0, ""cache_deletions"": 134.0, ""cache_hits"": 2142.0, ""cache_insertions"": 1717.0, ""cache_lookups"": 2611.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.02960205078125, ""expected_unique_used_fraction"": 0.025247558393307168, ""mem"": 8971496.0, ""n_nodes"": 69, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.024739583333333332}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,structure,17,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1711.0, ""cache_deletions"": 594.0, ""cache_hits"": 2280.0, ""cache_insertions"": 2468.0, ""cache_lookups"": 3000.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.04345703125, ""expected_unique_used_fraction"": 0.021683292188342085, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 2, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.020833333333333332}, ""semantic_builds"": 2, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,original,0,restore,17,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1722.0, ""cache_deletions"": 862.0, ""cache_hits"": 2957.0, ""cache_insertions"": 2792.0, ""cache_lookups"": 3986.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05615234375, ""expected_unique_used_fraction"": 0.01826988483469849, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 3, ""n_vars"": 17, ""peak_live_nodes"": 100, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.018229166666666668}, ""semantic_builds"": 3, ""variables"": 17}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,completion_projected,0,initial,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 50.0, ""cache_deletions"": 68.0, ""cache_hits"": 191.0, ""cache_insertions"": 244.0, ""cache_lookups"": 377.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01165771484375, ""expected_unique_used_fraction"": 0.029908936094198535, ""mem"": 8950216.0, ""n_nodes"": 32, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 78, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.028459821428571428}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,completion_projected,0,repeat,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 105.0, ""cache_deletions"": 68.0, ""cache_hits"": 400.0, ""cache_insertions"": 299.0, ""cache_lookups"": 586.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01165771484375, ""expected_unique_used_fraction"": 0.029908936094198535, ""mem"": 8950216.0, ""n_nodes"": 32, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 78, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.028459821428571428}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,completion_projected,0,counts,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 160.0, ""cache_deletions"": 68.0, ""cache_hits"": 609.0, ""cache_insertions"": 354.0, ""cache_lookups"": 795.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01165771484375, ""expected_unique_used_fraction"": 0.029908936094198535, ""mem"": 8950216.0, ""n_nodes"": 32, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 78, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.028459821428571428}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/compose_post,cudd_sift,completion_projected,0,masks,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 171.0, ""cache_deletions"": 68.0, ""cache_hits"": 738.0, ""cache_insertions"": 437.0, ""cache_lookups"": 996.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.015869140625, ""expected_unique_used_fraction"": 0.035991846844809716, ""mem"": 8950216.0, ""n_nodes"": 32, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 78, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.033482142857142856}, ""semantic_builds"": 1, ""variables"": 6}"
