profile,placement,failure_law,repetition,method,test_requests,test_success_rate,prediction,signed_error,absolute_error,brier_score
opentelemetry_demo,colocated,ND,9,temporal_logit_midpoint,971,0.7816683831101957,0.693998863518473,-0.08766951959172276,0.08766951959172276,0.1783488666215315
opentelemetry_demo,colocated,ND,9,temporal_logit_upper,971,0.7816683831101957,0.6939985917291402,-0.08766979138105546,0.08766979138105546,0.17834891427688582
opentelemetry_demo,colocated,ND,9,source_500ms_failover,971,0.7816683831101957,0.8458550067138593,0.06418662360366356,0.06418662360366356,0.17478284460572646
opentelemetry_demo,colocated,ND,9,matched_stable_endpoint,971,0.7816683831101957,0.7304852320675106,-0.051183151042685116,0.051183151042685116,0.17328263690674633
opentelemetry_demo,colocated,ND,9,all_calibration_endpoint,971,0.7816683831101957,0.6940049958368026,-0.08766338727339307,0.08766338727339307,0.17834779142433288
opentelemetry_demo,colocated,ND,10,learner_state_only,968,0.7107438016528925,0.737599946784763,0.026856145131870512,0.026856145131870512,0.2063083025962304
opentelemetry_demo,colocated,ND,10,temporal_logit_lower,968,0.7107438016528925,0.7375933238827095,0.026849522229816958,0.026849522229816958,0.20630794690885573
opentelemetry_demo,colocated,ND,10,temporal_logit_midpoint,968,0.7107438016528925,0.7375949764484843,0.026851174795591737,0.026851174795591737,0.20630803565278977
opentelemetry_demo,colocated,ND,10,temporal_logit_upper,968,0.7107438016528925,0.737596391402291,0.026852589749398525,0.026852589749398525,0.20630811164113577
opentelemetry_demo,colocated,ND,10,source_500ms_failover,968,0.7107438016528925,0.8383163820124097,0.12757258035951713,0.12757258035951713,0.2218618133244717
opentelemetry_demo,colocated,ND,10,matched_stable_endpoint,968,0.7107438016528925,0.770703933747412,0.05996013209451945,0.05996013209451945,0.20918226750567848
opentelemetry_demo,colocated,ND,10,all_calibration_endpoint,968,0.7107438016528925,0.7256452955870109,0.014901493934118326,0.014901493934118326,0.20580910458635482
opentelemetry_demo,colocated,ND,11,learner_state_only,968,0.768595041322314,0.6905061324200127,-0.07808890890230136,0.07808890890230136,0.18395458147061633
opentelemetry_demo,colocated,ND,11,temporal_logit_lower,968,0.768595041322314,0.6904627800534334,-0.07813226126888062,0.07813226126888062,0.18396135402805303
opentelemetry_demo,colocated,ND,11,temporal_logit_midpoint,968,0.768595041322314,0.6904618078524947,-0.07813323346981937,0.07813323346981937,0.18396150594951372
opentelemetry_demo,colocated,ND,11,temporal_logit_upper,968,0.768595041322314,0.6904610010606758,-0.07813404026163828,0.07813404026163828,0.18396163202467175
opentelemetry_demo,colocated,ND,11,source_500ms_failover,968,0.768595041322314,0.8501413059645991,0.0815462646422851,0.0815462646422851,0.184506497054174
opentelemetry_demo,colocated,ND,11,matched_stable_endpoint,968,0.768595041322314,0.7160831509846827,-0.05251189033763137,0.05251189033763137,0.18061420240389586
opentelemetry_demo,colocated,ND,11,all_calibration_endpoint,968,0.768595041322314,0.6823480432972523,-0.08624699802506175,0.08624699802506175,0.1852952484453994
opentelemetry_demo,colocated,ND,12,learner_state_only,941,0.767268862911796,0.7783074386633496,0.011038575751553648,0.011038575751553648,0.17868920507245833
opentelemetry_demo,colocated,ND,12,temporal_logit_lower,941,0.767268862911796,0.7783069865420993,0.01103812363030332,0.01103812363030332,0.17868919509111347
opentelemetry_demo,colocated,ND,12,temporal_logit_midpoint,941,0.767268862911796,0.7783074965563649,0.011038633644568918,0.011038633644568918,0.17868920635057467
opentelemetry_demo,colocated,ND,12,temporal_logit_upper,941,0.767268862911796,0.7783078805015127,0.011039017589716704,0.011039017589716704,0.17868921482718164
opentelemetry_demo,colocated,ND,12,source_500ms_failover,941,0.767268862911796,0.8896016426030551,0.12233277969125911,0.12233277969125911,0.1935326639048257
opentelemetry_demo,colocated,ND,12,matched_stable_endpoint,941,0.767268862911796,0.7984126984126985,0.031143835500902495,0.031143835500902495,0.17953729340754293
opentelemetry_demo,colocated,ND,12,all_calibration_endpoint,941,0.767268862911796,0.7389675270607827,-0.028301335851013243,0.028301335851013243,0.17936832052878743
opentelemetry_demo,colocated,ND,13,learner_state_only,938,0.7686567164179104,0.7340679215733211,-0.03458879484458932,0.03458879484458932,0.17901995345234756
opentelemetry_demo,colocated,ND,13,temporal_logit_lower,938,0.7686567164179104,0.7340403802457869,-0.03461633617212356,0.03461633617212356,0.17902185945352794
opentelemetry_demo,colocated,ND,13,temporal_logit_midpoint,938,0.7686567164179104,0.7340405525957759,-0.034616163822134505,0.034616163822134505,0.1790218475213073
opentelemetry_demo,colocated,ND,13,temporal_logit_upper,938,0.7686567164179104,0.7341532901017983,-0.03450342631611214,0.03450342631611214,0.1790140551510978
opentelemetry_demo,colocated,ND,13,source_500ms_failover,938,0.7686567164179104,0.9257143956001692,0.15705767918225877,0.15705767918225877,0.2024906833136637
opentelemetry_demo,colocated,ND,13,matched_stable_endpoint,938,0.7686567164179104,0.7463692946058091,-0.022287421812101305,0.022287421812101305,0.17832029789457704
opentelemetry_demo,colocated,ND,13,all_calibration_endpoint,938,0.7686567164179104,0.7198168193172356,-0.04883989710067482,0.04883989710067482,0.18020890427235098
opentelemetry_demo,colocated,ND,14,learner_state_only,974,0.7628336755646817,0.7190112301210294,-0.043822445443652325,0.043822445443652325,0.18283886571382152
opentelemetry_demo,colocated,ND,14,temporal_logit_lower,974,0.7628336755646817,0.7189957522990524,-0.0438379232656293,0.0438379232656293,0.18284022250540283
opentelemetry_demo,colocated,ND,14,temporal_logit_midpoint,974,0.7628336755646817,0.7189971722504007,-0.04383650331428102,0.04383650331428102,0.18284009801198253
opentelemetry_demo,colocated,ND,14,temporal_logit_upper,974,0.7628336755646817,0.7189983816421642,-0.043835293922517504,0.043835293922517504,0.18283999198243317
opentelemetry_demo,colocated,ND,14,source_500ms_failover,974,0.7628336755646817,0.8824115595416043,0.1195778839769226,0.1195778839769226,0.19521732932555802
opentelemetry_demo,colocated,ND,14,matched_stable_endpoint,974,0.7628336755646817,0.7362821948488242,-0.026551480715857556,0.026551480715857556,0.18162344011736414
opentelemetry_demo,colocated,ND,14,all_calibration_endpoint,974,0.7628336755646817,0.6698584512905912,-0.09297522427409055,0.09297522427409055,0.18956285131797707
opentelemetry_demo,colocated,ND,15,learner_state_only,944,0.7828389830508474,0.7152380187193458,-0.06760096433150165,0.06760096433150165,0.17457200004531137
opentelemetry_demo,colocated,ND,15,temporal_logit_lower,944,0.7828389830508474,0.7151982915844586,-0.06764069146638885,0.06764069146638885,0.17457737280881358
opentelemetry_demo,colocated,ND,15,temporal_logit_midpoint,944,0.7828389830508474,0.7152006717898441,-0.06763831126100328,0.06763831126100328,0.1745770508170028
opentelemetry_demo,colocated,ND,15,temporal_logit_upper,944,0.7828389830508474,0.7157933073807875,-0.06704567567005992,0.06704567567005992,0.17449723229281733
opentelemetry_demo,colocated,ND,15,source_500ms_failover,944,0.7828389830508474,0.8955939816437537,0.11275499859290627,0.11275499859290627,0.18271579937444882
opentelemetry_demo,colocated,ND,15,matched_stable_endpoint,944,0.7828389830508474,0.7400210084033614,-0.042817974647486046,0.042817974647486046,0.17183548861967524
opentelemetry_demo,colocated,ND,15,all_calibration_endpoint,944,0.7828389830508474,0.7073272273105745,-0.07551175574027291,0.07551175574027291,0.17570413492174108
opentelemetry_demo,colocated,ND,16,learner_state_only,983,0.7955239064089522,0.6784156415188074,-0.11710826489014481,0.11710826489014481,0.17637996644637316
opentelemetry_demo,colocated,ND,16,temporal_logit_lower,983,0.7955239064089522,0.6784131074589062,-0.11711079895004606,0.11711079895004606,0.17638055997151098
opentelemetry_demo,colocated,ND,16,temporal_logit_midpoint,983,0.7955239064089522,0.6784141554783729,-0.11710975093057929,0.11710975093057929,0.1763803145038152
opentelemetry_demo,colocated,ND,16,temporal_logit_upper,983,0.7955239064089522,0.678414947813712,-0.11710895859524018,0.11710895859524018,0.17638012892405452
opentelemetry_demo,colocated,ND,16,source_500ms_failover,983,0.7955239064089522,0.8867146776406035,0.09119077123165131,0.09119077123165131,0.1709813774986162
opentelemetry_demo,colocated,ND,16,matched_stable_endpoint,983,0.7955239064089522,0.6986681465038845,-0.09685575990506767,0.09685575990506767,0.17204665896758098
opentelemetry_demo,colocated,ND,16,all_calibration_endpoint,983,0.7955239064089522,0.6523730224812656,-0.1431508839276866,0.1431508839276866,0.18315779631007084
opentelemetry_demo,colocated,ND,17,learner_state_only,978,0.8139059304703476,0.7600532732305884,-0.053852657239759294,0.053852657239759294,0.15436317550732825
opentelemetry_demo,colocated,ND,17,temporal_logit_lower,978,0.8139059304703476,0.7600383243809797,-0.053867606089367914,0.053867606089367914,0.15436478580134455
opentelemetry_demo,colocated,ND,17,temporal_logit_midpoint,978,0.8139059304703476,0.7600382742852488,-0.05386765618509881,0.05386765618509881,0.15436479119842134
opentelemetry_demo,colocated,ND,17,temporal_logit_upper,978,0.8139059304703476,0.7600382450276373,-0.05386768544271037,0.05386768544271037,0.15436479435050005
opentelemetry_demo,colocated,ND,17,source_500ms_failover,978,0.8139059304703476,0.9020734081245837,0.08816747765423605,0.08816747765423605,0.1592365709314555
opentelemetry_demo,colocated,ND,17,matched_stable_endpoint,978,0.8139059304703476,0.777720207253886,-0.03618572321646163,0.03618572321646163,0.1527724733802437
opentelemetry_demo,colocated,ND,17,all_calibration_endpoint,978,0.8139059304703476,0.734804329725229,-0.07910160074511863,0.07910160074511863,0.15772013005598545
opentelemetry_demo,colocated,ND,18,learner_state_only,915,0.7387978142076502,0.7503605798190386,0.01156276561138836,0.01156276561138836,0.19310930147823246
opentelemetry_demo,colocated,ND,18,temporal_logit_lower,915,0.7387978142076502,0.7503334971972792,0.011535682989628926,0.011535682989628926,0.1931086759116858
opentelemetry_demo,colocated,ND,18,temporal_logit_midpoint,915,0.7387978142076502,0.750332977360363,0.011535163152712746,0.011535163152712746,0.19310866391860831
opentelemetry_demo,colocated,ND,18,temporal_logit_upper,915,0.7387978142076502,0.7503324924062076,0.011534678198557358,0.011534678198557358,0.19310865273079286
opentelemetry_demo,colocated,ND,18,source_500ms_failover,915,0.7387978142076502,0.9043507601921321,0.1655529459844819,0.1655529459844819,0.22038338185378936
opentelemetry_demo,colocated,ND,18,matched_stable_endpoint,915,0.7387978142076502,0.7682012847965739,0.029403470588923675,0.029403470588923675,0.19384016801232223
opentelemetry_demo,colocated,ND,18,all_calibration_endpoint,915,0.7387978142076502,0.7173189009159034,-0.021478913291746782,0.021478913291746782,0.1934369476458429
opentelemetry_demo,colocated,ND,19,learner_state_only,933,0.7416934619506966,0.71871624540723,-0.022977216543466628,0.022977216543466628,0.1921122229303725
opentelemetry_demo,colocated,ND,19,temporal_logit_lower,933,0.7416934619506966,0.7186885232745033,-0.023004938676193354,0.023004938676193354,0.1921134976537826
opentelemetry_demo,colocated,ND,19,temporal_logit_midpoint,933,0.7416934619506966,0.7186885283459062,-0.02300493360479039,0.02300493360479039,0.19211349742044798
opentelemetry_demo,colocated,ND,19,temporal_logit_upper,933,0.7416934619506966,0.7186885206207688,-0.02300494132992781,0.02300494132992781,0.1921134977758806
opentelemetry_demo,colocated,ND,19,source_500ms_failover,933,0.7416934619506966,0.8995759018590068,0.1578824399083102,0.1578824399083102,0.2165111352816883
opentelemetry_demo,colocated,ND,19,matched_stable_endpoint,933,0.7416934619506966,0.7405263157894737,-0.0011671461612229317,0.0011671461612229317,0.19158563268044887
opentelemetry_demo,colocated,ND,19,all_calibration_endpoint,933,0.7416934619506966,0.6848459616985845,-0.05684750025211216,0.05684750025211216,0.19481590873520105
opentelemetry_demo,colocated,ND,20,learner_state_only,947,0.7529039070749736,0.7370564240996376,-0.015847482975336002,0.015847482975336002,0.1862907565028667
opentelemetry_demo,colocated,ND,20,temporal_logit_lower,947,0.7529039070749736,0.7370536477688882,-0.015850259306085412,0.015850259306085412,0.18629084450628325
opentelemetry_demo,colocated,ND,20,temporal_logit_midpoint,947,0.7529039070749736,0.7370537738833055,-0.01585013319166806,0.01585013319166806,0.18629084050840677
opentelemetry_demo,colocated,ND,20,temporal_logit_upper,947,0.7529039070749736,0.7370538558337317,-0.015850051241241836,0.015850051241241836,0.18629083791056317
opentelemetry_demo,colocated,ND,20,source_500ms_failover,947,0.7529039070749736,0.8772736086872213,0.1243697016122477,0.1243697016122477,0.20150743646533276
opentelemetry_demo,colocated,ND,20,matched_stable_endpoint,947,0.7529039070749736,0.7567991631799164,0.0038952561049427903,0.0038952561049427903,0.18605478680633625
opentelemetry_demo,colocated,ND,20,all_calibration_endpoint,947,0.7529039070749736,0.6998334721065779,-0.0530704349683957,0.0530704349683957,0.18885608485394784
opentelemetry_demo,colocated,ND,21,learner_state_only,968,0.7851239669421488,0.7617283920433107,-0.023395574898838145,0.023395574898838145,0.16925167640001965
opentelemetry_demo,colocated,ND,21,temporal_logit_lower,968,0.7851239669421488,0.7617068317491695,-0.023417135192979277,0.023417135192979277,0.16925268569581875
opentelemetry_demo,colocated,ND,21,temporal_logit_midpoint,968,0.7851239669421488,0.7617068229859715,-0.023417143956177333,0.023417143956177333,0.16925268610623678
opentelemetry_demo,colocated,ND,21,temporal_logit_upper,968,0.7851239669421488,0.7620340632749273,-0.023089903667221523,0.023089903667221523,0.16923746712653404
opentelemetry_demo,colocated,ND,21,source_500ms_failover,968,0.7851239669421488,0.9191586648376772,0.13403469789552835,0.13403469789552835,0.18666962371511797
opentelemetry_demo,colocated,ND,21,matched_stable_endpoint,968,0.7851239669421488,0.7838266384778013,-0.0012973284643474914,0.0012973284643474914,0.16870600653631684
opentelemetry_demo,colocated,ND,21,all_calibration_endpoint,968,0.7851239669421488,0.7464612822647794,-0.03866268467736944,0.03866268467736944,0.17019912666163417
opentelemetry_demo,colocated,ND,22,learner_state_only,957,0.7471264367816092,0.7666425919583172,0.019516155176708017,0.019516155176708017,0.18930940455650663
opentelemetry_demo,colocated,ND,22,temporal_logit_lower,957,0.7471264367816092,0.7666208485793385,0.019494411797729372,0.019494411797729372,0.18930855633496474
opentelemetry_demo,colocated,ND,22,temporal_logit_midpoint,957,0.7471264367816092,0.7666220596839826,0.01949562290237339,0.01949562290237339,0.1893086035559769
opentelemetry_demo,colocated,ND,22,temporal_logit_upper,957,0.7471264367816092,0.7666230740991249,0.01949663731751572,0.01949663731751572,0.18930864311031603
opentelemetry_demo,colocated,ND,22,source_500ms_failover,957,0.7471264367816092,0.9193411412781707,0.1722147044965615,0.1722147044965615,0.21858642868846334
opentelemetry_demo,colocated,ND,22,matched_stable_endpoint,957,0.7471264367816092,0.7830769230769231,0.035950486295313944,0.035950486295313944,0.19022096170849484
opentelemetry_demo,colocated,ND,22,all_calibration_endpoint,957,0.7471264367816092,0.7447960033305578,-0.002330433451051328,0.002330433451051328,0.1889339551636951
opentelemetry_demo,colocated,ND,23,learner_state_only,946,0.7494714587737844,0.7256350562614331,-0.023836402512351307,0.023836402512351307,0.18833216534201086
opentelemetry_demo,colocated,ND,23,temporal_logit_lower,946,0.7494714587737844,0.7256149594157304,-0.023856499358054006,0.023856499358054006,0.18833312381890083
opentelemetry_demo,colocated,ND,23,temporal_logit_midpoint,946,0.7494714587737844,0.7256169309046047,-0.023854527869179742,0.023854527869179742,0.18833302975714145
opentelemetry_demo,colocated,ND,23,temporal_logit_upper,946,0.7494714587737844,0.7256606523651741,-0.02381080640861033,0.02381080640861033,0.18833094575910836
opentelemetry_demo,colocated,ND,23,source_500ms_failover,946,0.7494714587737844,0.8793549221123392,0.12988346333855483,0.12988346333855483,0.2046337053060977
opentelemetry_demo,colocated,ND,23,matched_stable_endpoint,946,0.7494714587737844,0.7588912133891214,0.00941975461533695,0.00941975461533695,0.18785272303429318
