campaign_id,job_role,attempt_id,scope,rss_scope,maximum_rss_bytes,path,system_seconds,user_seconds,wall_seconds,profile,run_id,shared_once_across_this_application
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52846592.0,logs/compose-up.log.resource-usage.txt,0.08,0.13,25.81,,,
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",52514816.0,logs/services.log.resource-usage.txt,1.26,1.02,2.57,,,
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",50413568.0,retry-controls/proxy-restart.log.resource-usage.txt,0.02,0.06,0.31,,,
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,acquisition,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",50577408.0,retry-controls/proxy-syntax.log.resource-usage.txt,0.02,0.06,0.29,,,
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",245559296.0,build-resource-usage.txt,0.1,1.89,1.52,,,
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,graph,1,campaign_process,"per timed process/children GNU-time high-water report, not summed across concurrent processes",108085248.0,replay-resource-usage.txt,0.04,1.08,0.65,,,
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",1860743168.0,runtime/build-resource-usage.txt,4.1,164.53,431.53,deathstarbench_social_network,34703686592,True
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",1665277952.0,runtime/solve-resource-usage.txt,2.78,169.36,90.46000000000001,deathstarbench_social_network,34703686592,True
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",1920823296.0,runtime/build-resource-usage.txt,5.7,193.91,422.19,opentelemetry_demo,34703686592,True
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",2420961280.0,runtime/solve-resource-usage.txt,3.58,225.05,120.88,opentelemetry_demo,34703686592,True
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",1480445952.0,runtime/build-resource-usage.txt,6.55,184.74,309.07,spring_petclinic_microservices,34703686592,True
,,,application_batch,"per timed process/children GNU-time high-water report, not summed across concurrent processes",1868939264.0,runtime/solve-resource-usage.txt,4.32,198.11,94.50999999999999,spring_petclinic_microservices,34703686592,True
