campaign_id,job_role,attempt_id,model_id,variant,extraction_status,status,repetition,load_solve_elapsed_nanoseconds,evaluated_physical_states,total_physical_states
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--create_visit--conditional_local,conditional_local,prepared,solved,0,106515086,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--create_visit--conditional_local,conditional_local,prepared,solved,1,62519281,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--create_visit--inclusive,inclusive,prepared,solved,0,111777130,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--create_visit--inclusive,inclusive,prepared,solved,1,72588675,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_owners--conditional_local,conditional_local,prepared,solved,0,89754845,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_owners--conditional_local,conditional_local,prepared,solved,1,49802719,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_owners--inclusive,inclusive,prepared,solved,0,80182765,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_owners--inclusive,inclusive,prepared,solved,1,49095624,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_vets--conditional_local,conditional_local,prepared,solved,0,54391956,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_vets--conditional_local,conditional_local,prepared,solved,1,35299165,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_vets--inclusive,inclusive,prepared,solved,0,58564849,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--list_vets--inclusive,inclusive,prepared,solved,1,38352472,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,0,121325213,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,1,78430246,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--owner_details_with_visits--inclusive,inclusive,prepared,solved,0,115892908,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/N/2,pmx,1,campaign-3fe48e82ffa4317586a7--owner_details_with_visits--inclusive,inclusive,prepared,solved,1,79158213,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--create_visit--conditional_local,conditional_local,prepared,solved,0,9358757460,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--create_visit--conditional_local,conditional_local,prepared,solved,1,130004657,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--create_visit--inclusive,inclusive,prepared,solved,0,322677562,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--create_visit--inclusive,inclusive,prepared,solved,1,129819792,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_owners--conditional_local,conditional_local,prepared,solved,0,118010521,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_owners--conditional_local,conditional_local,prepared,solved,1,54911737,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_owners--inclusive,inclusive,prepared,solved,0,112469814,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_owners--inclusive,inclusive,prepared,solved,1,49275149,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_vets--conditional_local,conditional_local,prepared,solved,0,81552372,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_vets--conditional_local,conditional_local,prepared,solved,1,35357301,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_vets--inclusive,inclusive,prepared,solved,0,71707849,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--list_vets--inclusive,inclusive,prepared,solved,1,33367508,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,0,142177148,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,1,80690960,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--owner_details_with_visits--inclusive,inclusive,prepared,solved,0,146227018,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/0,pmx,1,campaign-1871b92b15f956d73945--owner_details_with_visits--inclusive,inclusive,prepared,solved,1,82903914,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--create_visit--conditional_local,conditional_local,prepared,solved,0,176670355,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--create_visit--conditional_local,conditional_local,prepared,solved,1,115529134,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--create_visit--inclusive,inclusive,prepared,solved,0,218600680,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--create_visit--inclusive,inclusive,prepared,solved,1,122899936,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_owners--conditional_local,conditional_local,prepared,solved,0,88844731,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_owners--conditional_local,conditional_local,prepared,solved,1,48122925,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_owners--inclusive,inclusive,prepared,solved,0,84461928,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_owners--inclusive,inclusive,prepared,solved,1,48237095,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_vets--conditional_local,conditional_local,prepared,solved,0,59881858,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_vets--conditional_local,conditional_local,prepared,solved,1,35487683,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_vets--inclusive,inclusive,prepared,solved,0,57735364,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--list_vets--inclusive,inclusive,prepared,solved,1,37589233,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,0,122405605,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,1,78954012,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--owner_details_with_visits--inclusive,inclusive,prepared,solved,0,97909861,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/1,pmx,1,campaign-59877e8c89b929f17cc8--owner_details_with_visits--inclusive,inclusive,prepared,solved,1,78786893,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--create_visit--conditional_local,conditional_local,prepared,solved,0,137536798,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--create_visit--conditional_local,conditional_local,prepared,solved,1,112956148,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--create_visit--inclusive,inclusive,prepared,solved,0,136470511,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--create_visit--inclusive,inclusive,prepared,solved,1,111440997,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_owners--conditional_local,conditional_local,prepared,solved,0,61449799,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_owners--conditional_local,conditional_local,prepared,solved,1,46221141,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_owners--inclusive,inclusive,prepared,solved,0,54879299,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_owners--inclusive,inclusive,prepared,solved,1,52033720,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_vets--conditional_local,conditional_local,prepared,solved,0,40122040,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_vets--conditional_local,conditional_local,prepared,solved,1,33146781,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_vets--inclusive,inclusive,prepared,solved,0,38998167,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--list_vets--inclusive,inclusive,prepared,solved,1,33336372,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,0,97503871,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--owner_details_with_visits--conditional_local,conditional_local,prepared,solved,1,72678107,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--owner_details_with_visits--inclusive,inclusive,prepared,solved,0,88571337,1,1
v4-confirmation-771621/spring_petclinic_microservices/split/NC/2,pmx,1,campaign-606f9881a23f99ddb005--owner_details_with_visits--inclusive,inclusive,prepared,solved,1,73763703,1,1
