profile,case_id,phase,representation,method,baseline,paired_rounds,other_over_ours,kernel_other_over_ours,min_ratio,max_ratio
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,cudd_fixed,ours_direct,3,0.7829551924019336,0.7062801258158081,0.7728904823396991,0.8523192327413863
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,cudd_fixed,ours_prepared,3,1.1655478278399354,1.207129614370468,1.1193069389018473,1.1789855101338742
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,cudd_sift,ours_direct,3,0.8019261941330725,0.7277817788269743,0.7373274764212948,0.8528771237788332
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,cudd_sift,ours_prepared,3,1.1464277423420037,1.2013286914963743,1.1119174814366832,1.1797572226848956
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,agrum_conditioned,ours_direct,3,7.5867845761416,9.95098502612824,7.089096893038278,7.710777187345764
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,agrum_conditioned,ours_prepared,3,10.690623929039411,16.457335094277934,10.666067626459247,10.846010988160645
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,agrum_joint,ours_direct,3,2.5364952920141883,3.093489487757563,2.3285556544778374,2.551017370350645
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,agrum_joint,ours_prepared,3,3.5115492389880054,5.028072583039006,3.50865154853886,3.646915521605996
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,storm_sparse,ours_direct,3,1.618067832422657,1.816953535310978,1.502182082946779,1.640220775055645
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,storm_sparse,ours_prepared,3,2.268864121476322,3.0107248409342184,2.265346907233814,2.3131777782690883
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,storm_compact,ours_direct,3,1.1987929389635785,1.2405246450732894,1.1042150695174107,1.237313020082157
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,repeat,completion_projected,storm_compact,ours_prepared,3,1.7115349110272544,2.0085738499726826,1.665197728723583,1.7137854987232066
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,ours_direct,ours_prepared,3,1.7496885125889854,1.755940889538354,1.7310184221219098,1.8198558421541091
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,ours_prepared,ours_direct,3,0.571530299710499,0.5694952523503826,0.5494940735615245,0.5776946029113799
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,cudd_fixed,ours_direct,3,0.662747602642338,0.6613749605876513,0.655909470451188,0.6764283660283427
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,cudd_fixed,ours_prepared,3,1.1596018670891883,1.1613353366126742,1.1353913765952328,1.2310021137154374
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,cudd_sift,ours_direct,3,0.6673022325611752,0.6636301088073853,0.663710561551388,0.7043145177771679
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,cudd_sift,ours_prepared,3,1.2078575429386778,1.2084447360169002,1.1675710507372719,1.219181405240187
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,agrum_conditioned,ours_direct,3,11.105373732183418,11.16765357384177,10.692623853128566,11.247716857724923
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,agrum_conditioned,ours_prepared,3,19.459033987072402,19.62576125167104,19.223606514958245,19.68000097881478
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,agrum_joint,ours_direct,3,2.7483974881938584,2.75872844334995,2.6499481043484514,2.81470521257277
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,agrum_joint,ours_prepared,3,4.822523539103735,4.857097176148272,4.808839513121216,4.872306575806031
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,storm_sparse,ours_direct,3,2.5103015286214436,2.51913183826227,2.4263665854907845,2.750038246165165
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,storm_sparse,ours_prepared,3,4.415637405812922,4.4423181660642665,4.392245747763511,4.760366865651728
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,storm_compact,ours_direct,3,1.2798405180250527,1.2812019799357446,1.2779944464913149,1.2970191347608009
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,original,storm_compact,ours_prepared,3,2.245164016115566,2.2508771070968163,2.239322252334371,2.3257656596877263
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,ours_direct,ours_prepared,3,1.4157509052819306,1.632144030723216,1.3817219392318256,1.4272980854570814
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,ours_prepared,ours_direct,3,0.7063389444210607,0.6126910255321597,0.7006244947633049,0.723734618092519
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,cudd_fixed,ours_direct,3,0.7929539919068714,0.7055431993852184,0.7872788127263656,0.8046753703095034
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,cudd_fixed,ours_prepared,3,1.122625331889074,1.1581832136891057,1.0878004078364032,1.1485116154572221
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,cudd_sift,ours_direct,3,0.8062221603141967,0.7297373921094369,0.7960121957599106,0.8223282011346538
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,cudd_sift,ours_prepared,3,1.1362289167567925,1.145619434022689,1.1361466830086078,1.1414097533231777
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,agrum_conditioned,ours_direct,3,7.714273195224377,10.127805720342142,7.704058777632765,7.727250653661541
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,agrum_conditioned,ours_prepared,3,10.90702818877879,16.488584975041856,10.658980519069516,11.029090063818098
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,agrum_joint,ours_direct,3,2.5698184494260508,3.15120708309922,2.5618636731978532,2.6137999045136
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,agrum_joint,ours_prepared,3,3.656543115957342,5.199971386993153,3.550774531414686,3.700489581040953
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,storm_sparse,ours_direct,3,1.79339912406873,2.075999682009699,1.7774994349245266,1.8359761119238227
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,storm_sparse,ours_prepared,3,2.5370215403688205,3.3377273672233536,2.5368084737506913,2.539006433432126
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,storm_compact,ours_direct,3,1.3596525732859448,1.4880520124745367,1.3456445759170261,1.385161453775397
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,counts,completion_projected,storm_compact,ours_prepared,3,1.9206359269120776,2.4842250214456634,1.8786617902421976,1.9610435821441534
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,ours_direct,ours_prepared,3,2.01397177189873,2.014925585759029,1.96882700189761,2.133354910770949
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,ours_prepared,ours_direct,3,0.4965312890444443,0.49629624392470884,0.4687452589117585,0.5079166422627139
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,cudd_fixed,ours_direct,3,0.6204144690328229,0.6201931234861061,0.5867742905643392,0.6952074746995232
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,cudd_fixed,ours_prepared,3,1.3235642542245238,1.3240241926087555,1.1817468576724826,1.3687432481094706
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,cudd_sift,ours_direct,3,0.6296250320429365,0.6294031973303059,0.5744002554362,0.6338410383034166
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,cudd_sift,ours_prepared,3,1.247923351122584,1.2479060890565548,1.2253996056829048,1.2680470414153076
