profile,case_id,method,representation,round,phase,input_coordinates,input_categories,semantic_builds,infrastructure_builds,network_builds,engine_builds,space_builds,states,states_before_compaction,transitions,prepared_states,bn_nodes,cpt_entries,stats_json
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,initial,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 12, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,repeat,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 12, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,counts,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 12, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,masks,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,metadata,17,5,1,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,structure,17,5,2,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,0,restore,17,5,3,0,,,,,,,,,,"{""evaluated_states"": 12, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,initial,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 8, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,repeat,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 8, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,counts,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 8, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,masks,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,metadata,6,5,1,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,structure,6,5,2,0,,,,,,,,,,"{""evaluated_states"": 16, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,0,restore,6,5,3,0,,,,,,,,,,"{""evaluated_states"": 8, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,initial,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,repeat,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,counts,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,masks,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,metadata,17,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,structure,17,5,2,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,0,restore,17,5,3,0,,,,,,,64,,,"{""circuit_nodes"": 48, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,initial,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,repeat,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,counts,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,masks,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,metadata,6,5,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,structure,6,5,2,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,0,restore,6,5,3,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 88}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,initial,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 43.0, ""cache_deletions"": 0.0, ""cache_hits"": 737.0, ""cache_insertions"": 445.0, ""cache_lookups"": 1134.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0245361328125, ""expected_unique_used_fraction"": 0.03442252991541239, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 94, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,repeat,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 87.0, ""cache_deletions"": 0.0, ""cache_hits"": 1485.0, ""cache_insertions"": 489.0, ""cache_lookups"": 1882.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0245361328125, ""expected_unique_used_fraction"": 0.03442252991541239, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 94, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,counts,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 131.0, ""cache_deletions"": 0.0, ""cache_hits"": 2233.0, ""cache_insertions"": 533.0, ""cache_lookups"": 2630.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0245361328125, ""expected_unique_used_fraction"": 0.03442252991541239, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 94, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.03428819444444445}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,masks,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 591.0, ""cache_deletions"": 0.0, ""cache_hits"": 2482.0, ""cache_insertions"": 1264.0, ""cache_lookups"": 3137.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.04107666015625, ""expected_unique_used_fraction"": 0.04051692369201454, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 112, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.040364583333333336}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,metadata,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1064.0, ""cache_deletions"": 0.0, ""cache_hits"": 2746.0, ""cache_insertions"": 1737.0, ""cache_lookups"": 3401.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.04107666015625, ""expected_unique_used_fraction"": 0.04051692369201454, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 112, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.040364583333333336}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,structure,17,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1540.0, ""cache_deletions"": 0.0, ""cache_hits"": 3042.0, ""cache_insertions"": 2213.0, ""cache_lookups"": 3697.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.04107666015625, ""expected_unique_used_fraction"": 0.04051692369201454, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 112, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.040364583333333336}, ""semantic_builds"": 2, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,0,restore,17,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1587.0, ""cache_deletions"": 0.0, ""cache_hits"": 3822.0, ""cache_insertions"": 2260.0, ""cache_lookups"": 4477.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.04107666015625, ""expected_unique_used_fraction"": 0.04051692369201454, ""mem"": 8971496.0, ""n_nodes"": 90, ""n_reorderings"": 0, ""n_vars"": 17, ""peak_live_nodes"": 112, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.040364583333333336}, ""semantic_builds"": 3, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,initial,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 43.0, ""cache_deletions"": 0.0, ""cache_hits"": 263.0, ""cache_insertions"": 347.0, ""cache_lookups"": 565.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0185546875, ""expected_unique_used_fraction"": 0.044647916231416396, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 71, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.044642857142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,repeat,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 87.0, ""cache_deletions"": 0.0, ""cache_hits"": 527.0, ""cache_insertions"": 391.0, ""cache_lookups"": 829.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0185546875, ""expected_unique_used_fraction"": 0.044647916231416396, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 71, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.044642857142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,counts,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 131.0, ""cache_deletions"": 0.0, ""cache_hits"": 791.0, ""cache_insertions"": 435.0, ""cache_lookups"": 1093.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0185546875, ""expected_unique_used_fraction"": 0.044647916231416396, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 71, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.044642857142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,masks,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 203.0, ""cache_deletions"": 0.0, ""cache_hits"": 983.0, ""cache_insertions"": 696.0, ""cache_lookups"": 1491.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03009033203125, ""expected_unique_used_fraction"": 0.05278333178131622, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.052455357142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,metadata,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 263.0, ""cache_deletions"": 0.0, ""cache_hits"": 1184.0, ""cache_insertions"": 756.0, ""cache_lookups"": 1697.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03009033203125, ""expected_unique_used_fraction"": 0.05278333178131622, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.052455357142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,structure,6,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 323.0, ""cache_deletions"": 0.0, ""cache_hits"": 1403.0, ""cache_insertions"": 816.0, ""cache_lookups"": 1921.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03009033203125, ""expected_unique_used_fraction"": 0.05278333178131622, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.052455357142857144}, ""semantic_builds"": 2, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,0,restore,6,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 368.0, ""cache_deletions"": 0.0, ""cache_hits"": 1685.0, ""cache_insertions"": 861.0, ""cache_lookups"": 2204.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03009033203125, ""expected_unique_used_fraction"": 0.05278333178131622, ""mem"": 8950216.0, ""n_nodes"": 68, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 79, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.052455357142857144}, ""semantic_builds"": 3, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,initial,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 10.0, ""cache_deletions"": 117.0, ""cache_hits"": 754.0, ""cache_insertions"": 298.0, ""cache_lookups"": 1037.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.017333984375, ""expected_unique_used_fraction"": 0.020105856457059867, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.019748263888888888}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,repeat,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 21.0, ""cache_deletions"": 117.0, ""cache_hits"": 1535.0, ""cache_insertions"": 309.0, ""cache_lookups"": 1818.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.017333984375, ""expected_unique_used_fraction"": 0.020105856457059867, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.019748263888888888}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,counts,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 32.0, ""cache_deletions"": 117.0, ""cache_hits"": 2316.0, ""cache_insertions"": 320.0, ""cache_lookups"": 2599.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.017333984375, ""expected_unique_used_fraction"": 0.020105856457059867, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.019748263888888888}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,masks,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 550.0, ""cache_deletions"": 117.0, ""cache_hits"": 2496.0, ""cache_insertions"": 991.0, ""cache_lookups"": 2922.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.02655029296875, ""expected_unique_used_fraction"": 0.028562804118601903, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.028645833333333332}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,metadata,17,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1081.0, ""cache_deletions"": 117.0, ""cache_hits"": 2704.0, ""cache_insertions"": 1522.0, ""cache_lookups"": 3133.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.02655029296875, ""expected_unique_used_fraction"": 0.028562804118601903, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 1, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.028645833333333332}, ""semantic_builds"": 1, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,structure,17,5,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1598.0, ""cache_deletions"": 541.0, ""cache_hits"": 2892.0, ""cache_insertions"": 2294.0, ""cache_lookups"": 3561.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03900146484375, ""expected_unique_used_fraction"": 0.023291340482861078, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 2, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.022786458333333332}, ""semantic_builds"": 2, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,0,restore,17,5,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 1610.0, ""cache_deletions"": 799.0, ""cache_hits"": 3637.0, ""cache_insertions"": 2580.0, ""cache_lookups"": 4577.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.05023193359375, ""expected_unique_used_fraction"": 0.020105856457059867, ""mem"": 8971496.0, ""n_nodes"": 67, ""n_reorderings"": 3, ""n_vars"": 17, ""peak_live_nodes"": 91, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 4608, ""unique_used_fraction"": 0.01953125}, ""semantic_builds"": 3, ""variables"": 17}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,0,initial,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 51.0, ""cache_hits"": 289.0, ""cache_insertions"": 166.0, ""cache_lookups"": 454.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.00994873046875, ""expected_unique_used_fraction"": 0.03516558220303312, ""mem"": 8950216.0, ""n_nodes"": 31, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 69, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.03515625}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,0,repeat,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 51.0, ""cache_hits"": 597.0, ""cache_insertions"": 166.0, ""cache_lookups"": 762.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.00994873046875, ""expected_unique_used_fraction"": 0.03516558220303312, ""mem"": 8950216.0, ""n_nodes"": 31, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 69, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.03515625}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,0,counts,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 51.0, ""cache_hits"": 905.0, ""cache_insertions"": 166.0, ""cache_lookups"": 1070.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.00994873046875, ""expected_unique_used_fraction"": 0.03516558220303312, ""mem"": 8950216.0, ""n_nodes"": 31, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 69, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.03515625}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,0,masks,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 51.0, ""cache_hits"": 1146.0, ""cache_insertions"": 243.0, ""cache_lookups"": 1388.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01458740234375, ""expected_unique_used_fraction"": 0.04265146250217844, ""mem"": 8950216.0, ""n_nodes"": 31, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 69, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.04296875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,0,metadata,6,5,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 0.0, ""cache_deletions"": 51.0, ""cache_hits"": 1399.0, ""cache_insertions"": 243.0, ""cache_lookups"": 1641.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01458740234375, ""expected_unique_used_fraction"": 0.04265146250217844, ""mem"": 8950216.0, ""n_nodes"": 31, ""n_reorderings"": 1, ""n_vars"": 6, ""peak_live_nodes"": 69, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.04296875}, ""semantic_builds"": 1, ""variables"": 6}"
