profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,counts,agrum_conditioned,3,1.021127817615622,1.0291236768509309
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,counts,agrum_joint,3,0.9769003349276393,1.002480375876939
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,counts,storm_sparse,3,1.0620161722064754,1.1577901329305351
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,counts,storm_compact,3,0.8343672009069533,1.0096444532331421
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,ours_direct,3,1.046027493092296,1.1854589778471902
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,ours_prepared,3,0.9775235021656616,1.19268070272093
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,cudd_fixed,3,1.061291371801927,1.2467523152154385
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,cudd_sift,3,1.0731043356923822,1.2596210641992995
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,agrum_conditioned,3,1.147639824449821,1.1563751979255759
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,agrum_joint,3,0.995555414296528,1.0115160493241921
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,storm_sparse,3,1.169664134203483,1.2194170396412984
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,masks,storm_compact,3,1.2068725139051564,1.2709409572288195
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,ours_direct,3,1.0739701714482157,1.1974627787276444
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,ours_prepared,3,1.0045501128081376,1.222423780451531
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,cudd_fixed,3,1.025132790164928,1.2411981883577143
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,cudd_sift,3,1.0396302855778028,1.2437049025736657
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,agrum_conditioned,3,1.2243666449284505,1.2364324749539193
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,agrum_joint,3,1.1737950576430491,1.2153489041047147
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,storm_sparse,3,1.1575441210766542,1.258934890187732
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,metadata,storm_compact,3,0.5923832918977245,0.9970317371951539
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,ours_direct,3,1.074609138453597,1.1972764460279082
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,ours_prepared,3,1.0181394838997433,1.1452298639643543
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,cudd_fixed,3,1.0403844171762051,1.223309922795686
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,cudd_sift,3,1.0862565537640356,1.2505823405758385
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,agrum_conditioned,3,1.2501205877831985,1.2601818074167457
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,agrum_joint,3,1.2114972991650133,1.2327908417475033
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,storm_sparse,3,1.193114768599711,1.2530725001104872
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,structure,storm_compact,3,1.1361600729489527,1.2276977051669744
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,ours_direct,3,0.9895156206889888,1.1117302948517365
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,ours_prepared,3,0.9370212696939652,1.0350792271987743
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,cudd_fixed,3,0.888146863939568,1.0145172740049218
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,cudd_sift,3,0.9300449008601899,1.04417090548856
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,agrum_conditioned,3,1.06070003270801,1.0676963998799531
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,agrum_joint,3,1.0678660384734762,1.085795513192317
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,storm_sparse,3,1.1055461419262218,1.158424577162627
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,restore,storm_compact,3,1.0393566231697449,1.1134586285966492
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,ours_direct,3,0.7420684021720979,1.374057180001569
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,ours_prepared,3,0.9830676428916848,1.4614692668826215
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,cudd_fixed,3,1.286242788077937,1.3412224701067652
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,cudd_sift,3,0.7269292944815315,0.7502909123342681
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,agrum_conditioned,3,1.1897483611351278,1.2383322173569777
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,agrum_joint,3,1.1646426401792314,1.2077255630609913
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,storm_sparse,3,0.9926668905517017,1.1108022734200191
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,initial,storm_compact,3,0.8805615628137294,0.9721699845983264
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,ours_direct,3,0.6648780191852666,1.0236957838464171
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,ours_prepared,3,0.660253730267426,1.050130742934349
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,cudd_fixed,3,0.6392207717356848,1.1011294177365114
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,cudd_sift,3,0.572879095565726,0.9115863302682243
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,agrum_conditioned,3,1.0188573213821093,1.134895358434633
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,agrum_joint,3,0.8761460542728592,1.0181971062317552
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,storm_sparse,3,0.6124451721889633,1.0081879136938021
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,repeat,storm_compact,3,0.6064481148429834,1.022270615195675
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,ours_direct,3,0.7104313543757305,1.1027869054574888
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,ours_prepared,3,0.6430777881911902,1.04013213035547
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,cudd_fixed,3,0.6344518922807673,1.027367856184599
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,cudd_sift,3,0.5611880552882268,0.9854806501981325
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,agrum_conditioned,3,0.9856586056340836,1.0966058428665972
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,agrum_joint,3,0.8111841136787034,0.9808153477218226
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,storm_sparse,3,0.5975311879518975,0.9894419306184012
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,storm_compact,3,0.5899287245755346,1.0007412353923206
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,ours_direct,3,0.6602222642835898,1.028709019209828
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,ours_prepared,3,0.6392296916004025,1.058574934705288
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,cudd_fixed,3,0.4951454993064999,0.7288934657033902
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,cudd_sift,3,0.4882263011052358,0.7282228038485642
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,agrum_conditioned,3,1.1417120006959531,1.2356368129933848
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,agrum_joint,3,1.1054107052794373,1.1822856513231432
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,storm_sparse,3,0.9887327562123448,1.0964574522482187
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,storm_compact,3,0.9155942953281746,1.0132053456308463
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,ours_direct,3,0.6351408039998773,0.988952307864486
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,ours_prepared,3,0.57856502995353,0.9939525850522368
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,cudd_fixed,3,0.9632131425343626,1.643383956673758
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,cudd_sift,3,0.8160437343260466,1.488347814373274
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,agrum_conditioned,3,0.9808285519926344,1.0978876480161626
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,agrum_joint,3,0.783932235866828,0.93965435169084
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,storm_sparse,3,0.7130347630156133,1.005655022223809
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,storm_compact,3,0.6252719393122614,0.9524660390758398
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,ours_direct,3,0.6545726006850001,1.021634550344432
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,ours_prepared,3,0.8127433701393709,1.0945088084020211
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,cudd_fixed,3,0.6871311116265884,1.0570418402967707
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,cudd_sift,3,0.8331589810285843,1.1425549565866928
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,agrum_conditioned,3,1.2484931066777019,1.31265565878592
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,agrum_joint,3,1.2224669195739277,1.2804135495358193
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,storm_sparse,3,0.8720208641936399,1.0461900175952854
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,storm_compact,3,0.8949213586778255,1.0855494407953132
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,ours_direct,3,0.5686921018075358,0.9771243649953902
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,ours_prepared,3,0.7733729221044826,1.0606313561374807
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,cudd_fixed,3,0.6536684577030398,1.0389310662384044
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,cudd_sift,3,0.7881974219151091,1.0978867863108086
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,agrum_conditioned,3,1.224135263208794,1.289442284335661
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,agrum_joint,3,1.2207435651574625,1.281868251956113
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,storm_sparse,3,0.8129215742464342,1.068860098856829
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,storm_compact,3,0.8318662968413902,1.2321431785592147
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,ours_direct,3,0.9513980553486108,1.2244721894146793
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,ours_prepared,3,1.1017757507932116,1.2850782556237696
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,cudd_fixed,3,0.9349916241679975,1.0260540464643868
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,cudd_sift,3,1.1826968884156788,1.316552253668803
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,agrum_conditioned,3,1.4141725184265121,1.4476206452383762
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,agrum_joint,3,1.412427003263741,1.4697970282060764
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,storm_sparse,3,1.2947884170167734,1.391827902377393
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,storm_compact,3,1.1610654693832272,1.2606458002059906
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,ours_direct,3,0.946787086502798,1.235476574031833
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,ours_prepared,3,0.7186003028537099,1.0525354294938876
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,cudd_fixed,3,0.7774625247731627,1.1166938148508794
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,cudd_sift,3,0.7993993717336206,1.118802982244246
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,agrum_conditioned,3,1.1985318175499737,1.2365236257631331
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,agrum_joint,3,0.9030860812092922,0.995282039305293
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,storm_sparse,3,1.359045230699546,1.628102176915657
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,storm_compact,3,0.7911099908898621,1.0250210085546216
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,ours_direct,3,0.9314343022886955,1.2350812978601375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,ours_prepared,3,0.7142101663364382,1.034874440685646
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,cudd_fixed,3,0.7685701542709519,1.098119378577269
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,cudd_sift,3,0.7859204935200534,1.1304231593542278
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,agrum_conditioned,3,1.2341882451204143,1.2686971876475546
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,agrum_joint,3,0.9100722704021666,0.9962447026096517
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,storm_sparse,3,1.304754648413912,1.508072998645499
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,storm_compact,3,0.8538502899263105,1.070193946422114
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,ours_direct,3,1.0183474024250294,1.3186496500617537
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,ours_prepared,3,0.760598461218042,1.1931141199226305
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,cudd_fixed,3,0.9133790247125227,1.470880013180192
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,cudd_sift,3,0.9556538911095037,1.5158302996522153
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,agrum_conditioned,3,1.3590810558940125,1.393464107967646
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,agrum_joint,3,1.0347594764178543,1.0711923702717028
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,storm_sparse,3,1.5170279958019328,1.652290766595832
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,storm_compact,3,1.4287954155140756,1.5675794804695777
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,ours_direct,3,1.0119007055785043,1.367429565612535
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,ours_prepared,3,0.8181565316454349,1.3162801965509257
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,cudd_fixed,3,0.9186361279002699,1.4907952374319389
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,cudd_sift,3,0.9651446726339049,1.4990673587600083
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,agrum_conditioned,3,1.6798995581793579,1.7505202297775486
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,agrum_joint,3,1.1969531037972707,1.3528722569919642
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,storm_sparse,3,1.50835466202629,1.8107738784743173
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,storm_compact,3,1.130099684924848,1.4975698493689473
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,ours_direct,3,1.0170210009352643,1.3169882038895055
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,ours_prepared,3,1.197566483373296,1.4155215348387167
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,cudd_fixed,3,0.8804469335699234,1.3148132181525758
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,cudd_sift,3,1.0832915380367376,1.4786216582432472
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,agrum_conditioned,3,1.8296677814924664,1.8756741885682762
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,agrum_joint,3,1.660896186326109,1.7177440758820692
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,storm_sparse,3,1.7095133688743402,1.9303253965674672
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,storm_compact,3,1.8798435189455296,2.1606297578819094
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,ours_direct,3,0.959821327205321,1.270190340108199
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,ours_prepared,3,1.0946223216262854,1.2767947005986402
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,cudd_fixed,3,0.784151551458106,1.0924780638411669
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,cudd_sift,3,0.9314549017267446,1.2421256511234096
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,agrum_conditioned,3,1.4490286204771265,1.482107806487605
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,agrum_joint,3,1.4822793871620152,1.5297725718839101
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,storm_sparse,3,1.497742255954293,1.7100518365458033
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,storm_compact,3,1.1960236020429542,1.3758663317411846
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,ours_direct,3,0.7994678802141109,1.36499960575455
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,ours_prepared,3,0.8184471193943424,1.1667836447142739
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,cudd_fixed,3,0.9107082822899736,0.9386790752430433
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,cudd_sift,3,1.0248089517468222,1.0769861581780387
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,agrum_conditioned,3,1.1973432884704374,1.2445372134286754
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,agrum_joint,3,1.2066671437399514,1.2509254648822659
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,storm_sparse,3,0.957351334069405,1.0663554626016085
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,storm_compact,3,0.9392514471021528,1.0420471929905892
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,ours_direct,3,0.65348607757978,0.9722129098380283
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,ours_prepared,3,0.6812510662496446,1.0784495481101124
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,cudd_fixed,3,0.5971262598026172,0.9173093206374316
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,cudd_sift,3,0.7076897572981123,1.1388990385117288
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,agrum_conditioned,3,1.034574086421549,1.1553660397487664
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,agrum_joint,3,0.8034487397692288,0.9656151401858671
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,storm_sparse,3,0.5693983328158215,0.9435121498511004
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,storm_compact,3,0.5806532063546354,0.9905121705102016
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,ours_direct,3,0.6723278201252829,1.057520778430975
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,ours_prepared,3,0.5745387644216716,0.8807836420083502
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,cudd_fixed,3,0.7275070491259829,1.1894054267292922
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,cudd_sift,3,0.568985299617752,0.9579802563353329
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,agrum_conditioned,3,0.9526653150220786,1.0616806962164058
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,agrum_joint,3,0.794833062390404,0.969118371100378
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,storm_sparse,3,0.6278186710762529,1.0473946892993151
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,storm_compact,3,0.5894442238233014,1.0278409815489735
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,ours_direct,3,0.7041747760068732,1.0897149762661673
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,ours_prepared,3,0.6163748935050862,1.0191389118775944
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,cudd_fixed,3,0.49773314955517334,0.7209195383251443
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,cudd_sift,3,0.499074159387251,0.7300318652058143
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,agrum_conditioned,3,1.115521709802251,1.207702784910983
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,agrum_joint,3,1.1402603154803066,1.2223286168878107
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,storm_sparse,3,0.9903679374774963,1.09764651030792
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,storm_compact,3,0.9291946569093872,1.0131960614996351
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,ours_direct,3,0.6029125331772447,0.9395272474689006
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,ours_prepared,3,0.6224721847731077,0.9824133625462341
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,cudd_fixed,3,0.9692865059677748,1.6469326000783795
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,cudd_sift,3,0.8908400187386544,1.474436236391913
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,agrum_conditioned,3,0.9867114227843401,1.1009914748602119
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,agrum_joint,3,0.8429591612241195,1.0128357228426788
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,storm_sparse,3,0.6422917562223878,0.8471591924245131
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,storm_compact,3,0.6677661296518543,0.9707956525346387
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,ours_direct,3,0.6581145913753171,1.023387786497695
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,ours_prepared,3,0.7783121199491306,1.0794815131200208
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,cudd_fixed,3,0.6439702033420576,1.0153372856594385
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,cudd_sift,3,0.8067404754151742,1.114564176690734
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,agrum_conditioned,3,1.2254639891087855,1.2873650923877813
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,agrum_joint,3,1.2254025560698314,1.2914129052737848
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,storm_sparse,3,0.9004349361290684,1.0997398488091803
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,storm_compact,3,0.8646638834292163,1.0361397418218177
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,ours_direct,3,0.632507629626187,1.0367998348803187
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,ours_prepared,3,0.7626862159174247,1.0413566510066612
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,cudd_fixed,3,0.6685885864417079,1.0486198296391795
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,cudd_sift,3,0.768316238000987,1.1117811652022846
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,agrum_conditioned,3,1.2430464506461885,1.3086423323885
