profile,case_id,method,representation,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,agrum_conditioned,original,0,0,False,0.27,0.27,48.203125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,agrum_conditioned,completion_projected,0,0,False,0.23,0.22,48.08203125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,agrum_joint,original,0,0,False,0.21,0.19999999999999998,48.22265625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,agrum_joint,completion_projected,0,0,False,0.19,0.19,48.05859375
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,storm_sparse,original,0,0,False,0.26,0.26,94.54296875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,storm_sparse,completion_projected,0,0,False,0.25,0.24,94.70703125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,storm_compact,original,0,0,False,0.26,0.25,94.79296875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,storm_compact,completion_projected,0,0,False,0.25,0.24,94.64453125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,ours_direct,original,0,0,False,0.13,0.12000000000000001,36.01953125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,ours_direct,completion_projected,0,0,False,0.13,0.12,36.1171875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,ours_prepared,original,0,0,False,0.13,0.13,36.22265625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_fixed,original,0,0,False,0.25,0.25,61.30859375
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_fixed,completion_projected,0,0,False,0.25,0.25,61.3515625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_sift,original,0,0,False,0.25,0.24,61.390625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_sift,completion_projected,0,0,False,0.25,0.24,61.390625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_conditioned,original,0,0,False,0.16,0.15,47.51171875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_conditioned,completion_projected,0,0,False,0.15,0.15,47.5546875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_joint,original,0,0,False,0.15,0.15,47.4921875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_joint,completion_projected,0,0,False,0.15,0.13999999999999999,47.4453125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_sparse,original,0,0,False,0.24,0.22999999999999998,93.18359375
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_sparse,completion_projected,0,0,False,0.23,0.23,93.57421875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_compact,original,0,0,False,0.25,0.24000000000000002,93.33203125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_compact,completion_projected,0,0,False,0.24,0.24,93.51953125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,ours_direct,original,0,0,False,0.12,0.12000000000000001,36.01953125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,ours_direct,completion_projected,0,0,False,0.12,0.11,36.0625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,ours_prepared,original,0,0,False,0.12,0.12000000000000001,36.0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,ours_prepared,completion_projected,0,0,False,0.12,0.12000000000000001,36.1015625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_fixed,completion_projected,0,0,False,0.25,0.25,61.26953125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift,original,0,0,False,0.26,0.26,61.29296875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift,completion_projected,0,0,False,0.26,0.25,61.40625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_conditioned,original,0,0,False,0.23,0.22,47.8046875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_conditioned,completion_projected,0,0,False,0.22,0.22,47.91015625
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_joint,original,0,0,False,0.19,0.19,47.8046875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_joint,completion_projected,0,0,False,0.19,0.18,47.96875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_sparse,original,0,0,False,0.25,0.24,94.26171875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_sparse,completion_projected,0,0,False,0.24,0.22999999999999998,94.76171875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_compact,original,0,0,False,0.24,0.23,94.671875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_compact,completion_projected,0,0,False,0.25,0.24,95.046875
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,ours_direct,original,0,0,False,0.12,0.11,36.078125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,ours_direct,completion_projected,0,0,False,0.13,0.13,36.09375
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,ours_prepared,original,0,0,False,0.13,0.13,35.95703125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,ours_prepared,completion_projected,0,0,False,0.13,0.12000000000000001,36.203125
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_fixed,original,0,0,False,0.25,0.25,61.33984375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,completion_projected,1,0,False,0.13,0.12000000000000001,36.08984375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,original,1,0,False,0.13,0.13,36.02734375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_prepared,completion_projected,1,0,False,0.13,0.13,36.2265625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,original,1,0,False,0.27,0.26,61.4296875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_fixed,completion_projected,1,0,False,0.26,0.26,61.453125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,original,1,0,False,0.26,0.26,61.26171875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,cudd_sift,completion_projected,1,0,False,0.26,0.26,61.32421875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_conditioned,original,1,0,False,0.24,0.22999999999999998,48.2421875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_conditioned,completion_projected,1,0,False,0.21,0.21,47.83203125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,original,1,0,False,0.2,0.19999999999999998,48.26953125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,0,False,0.18,0.18,47.95703125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,0,False,0.26,0.26,94.69921875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,0,False,0.25,0.25,94.625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,0,False,0.26,0.26,94.59765625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,0,False,0.26,0.25,94.7734375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,0,False,0.13,0.12,36.09375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,0,False,0.12,0.12000000000000001,36.08984375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,0,False,0.13,0.12,36.09765625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,0,False,0.25,0.25,61.265625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,0,False,0.25,0.25,61.421875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,0,False,0.26,0.25,61.26171875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,0,False,0.26,0.26,61.18359375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,0,False,0.16,0.15,47.48828125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,0,False,0.15,0.15,47.55859375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,0,False,0.15,0.13999999999999999,47.54296875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,0,False,0.15,0.15,47.26953125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,0,False,0.25,0.25,93.15625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,0,False,0.24,0.24,93.5703125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,original,1,0,False,0.24,0.24000000000000002,93.38671875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,completion_projected,1,0,False,0.24,0.24,93.3359375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_direct,original,1,0,False,0.12,0.11,36.01953125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_direct,completion_projected,1,0,False,0.12,0.11,36.08984375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,ours_prepared,completion_projected,1,0,False,0.13,0.12000000000000001,36.06640625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,cudd_fixed,original,1,0,False,0.26,0.25,61.3984375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,cudd_fixed,completion_projected,1,0,False,0.25,0.24,61.1796875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,cudd_sift,original,1,0,False,0.25,0.24,61.38671875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,cudd_sift,completion_projected,1,0,False,0.25,0.25,61.34765625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,agrum_conditioned,original,1,0,False,0.2,0.2,47.7890625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,agrum_conditioned,completion_projected,1,0,False,0.2,0.19999999999999998,47.91796875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,agrum_joint,original,1,0,False,0.18,0.16999999999999998,47.91796875
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,agrum_joint,completion_projected,1,0,False,0.18,0.18,47.92578125
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,storm_sparse,original,1,0,False,0.25,0.24,95.015625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,storm_sparse,completion_projected,1,0,False,0.24,0.22999999999999998,95.0
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,storm_compact,original,1,0,False,0.25,0.24,94.734375
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,storm_compact,completion_projected,1,0,False,0.24,0.24,94.765625
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,ours_direct,original,1,0,False,0.12,0.12000000000000001,36.0
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,ours_direct,completion_projected,1,0,False,0.13,0.12000000000000001,36.0
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,ours_prepared,original,1,0,False,0.12,0.12,36.00390625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,cudd_fixed,original,1,0,False,0.28,0.27,61.4453125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,cudd_fixed,completion_projected,1,0,False,0.27,0.26,61.37890625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,cudd_sift,original,1,0,False,0.26,0.26,61.40234375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,cudd_sift,completion_projected,1,0,False,0.26,0.25,61.35546875
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,agrum_conditioned,original,1,0,False,0.51,0.51,48.5234375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,agrum_conditioned,completion_projected,1,0,False,0.4,0.4,48.0625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,agrum_joint,original,1,0,False,0.29,0.29000000000000004,48.42578125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,agrum_joint,completion_projected,1,0,False,0.25,0.25,48.08984375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,storm_sparse,original,1,0,False,0.3,0.3,95.375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,storm_sparse,completion_projected,1,0,False,0.27,0.27,95.16015625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,storm_compact,original,1,0,False,0.28,0.28,95.4375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,storm_compact,completion_projected,1,0,False,0.27,0.26,94.94140625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,ours_direct,original,1,0,False,0.15,0.15,36.22265625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,ours_direct,completion_projected,1,0,False,0.14,0.13999999999999999,36.265625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,ours_prepared,original,1,0,False,0.14,0.13999999999999999,36.1640625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,ours_prepared,completion_projected,1,0,False,0.14,0.13,36.12890625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_fixed,completion_projected,1,0,False,0.25,0.24000000000000002,61.3515625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift,original,1,0,False,0.25,0.24000000000000002,61.39453125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift,completion_projected,1,0,False,0.25,0.25,61.39453125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_conditioned,original,1,0,False,0.15,0.13999999999999999,47.59765625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_conditioned,completion_projected,1,0,False,0.15,0.15,47.515625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_joint,original,1,0,False,0.16,0.15,47.46484375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_joint,completion_projected,1,0,False,0.15,0.15,47.44921875
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,storm_sparse,original,1,0,False,0.24,0.24,93.27734375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,storm_sparse,completion_projected,1,0,False,0.24,0.24,93.65234375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,storm_compact,original,1,0,False,0.23,0.23,93.53125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,storm_compact,completion_projected,1,0,False,0.24,0.24000000000000002,93.3359375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,ours_direct,original,1,0,False,0.12,0.12000000000000001,36.0390625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,ours_direct,completion_projected,1,0,False,0.12,0.12000000000000001,36.10546875
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,ours_prepared,original,1,0,False,0.12,0.11,36.0859375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,ours_prepared,completion_projected,1,0,False,0.12,0.11,36.0859375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_fixed,original,1,0,False,0.25,0.25,61.26953125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift,original,1,0,False,0.26,0.25,61.33203125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift,completion_projected,1,0,False,0.26,0.25,61.24609375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_conditioned,original,1,0,False,0.43,0.42000000000000004,48.08984375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_conditioned,completion_projected,1,0,False,0.4,0.39,48.03125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_joint,original,1,0,False,0.25,0.24,48.02734375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_joint,completion_projected,1,0,False,0.26,0.25,48.1015625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_sparse,original,1,0,False,0.3,0.29000000000000004,94.73046875
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_sparse,completion_projected,1,0,False,0.28,0.27,94.5625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_compact,original,1,0,False,0.27,0.26,94.68359375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_compact,completion_projected,1,0,False,0.28,0.27999999999999997,94.859375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,ours_direct,original,1,0,False,0.14,0.13,36.1015625
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,ours_direct,completion_projected,1,0,False,0.14,0.13999999999999999,36.05859375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,ours_prepared,original,1,0,False,0.14,0.13,35.98828125
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,ours_prepared,completion_projected,1,0,False,0.14,0.13,36.09375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_fixed,original,1,0,False,0.27,0.27,61.40234375
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_fixed,completion_projected,1,0,False,0.27,0.27,61.3671875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift,completion_projected,1,0,False,0.26,0.25,61.3515625
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_conditioned,original,1,0,False,0.16,0.15,47.5703125
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_conditioned,completion_projected,1,0,False,0.15,0.13999999999999999,47.5546875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_joint,original,1,0,False,0.16,0.15,47.4921875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_joint,completion_projected,1,0,False,0.16,0.15,47.4765625
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_sparse,original,1,0,False,0.26,0.25,93.44921875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_sparse,completion_projected,1,0,False,0.25,0.24,93.33984375
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_compact,original,1,0,False,0.25,0.24,93.26171875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_compact,completion_projected,1,0,False,0.25,0.25,93.44921875
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,ours_direct,original,1,0,False,0.13,0.12000000000000001,36.15625
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,ours_direct,completion_projected,1,0,False,0.13,0.12,35.7109375
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,ours_prepared,original,1,0,False,0.13,0.12000000000000001,35.9765625
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,ours_prepared,completion_projected,1,0,False,0.12,0.12000000000000001,36.1015625
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_fixed,original,1,0,False,0.27,0.27,61.2109375
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_fixed,completion_projected,1,0,False,0.26,0.26,61.2734375
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift,original,1,0,False,0.26,0.25,61.390625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,agrum_conditioned,original,1,0,False,0.28,0.27,48.3984375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,agrum_conditioned,completion_projected,1,0,False,0.24,0.24,47.98046875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,agrum_joint,original,1,0,False,0.21,0.21,48.29296875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,agrum_joint,completion_projected,1,0,False,0.2,0.2,48.046875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,storm_sparse,original,1,0,False,0.28,0.28,94.69140625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,storm_sparse,completion_projected,1,0,False,0.27,0.26,94.84765625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,storm_compact,original,1,0,False,0.27,0.27,94.84765625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,storm_compact,completion_projected,1,0,False,0.26,0.26,94.69140625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,ours_direct,original,1,0,False,0.13,0.13,36.09375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,ours_direct,completion_projected,1,0,False,0.13,0.13,36.28125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,ours_prepared,original,1,0,False,0.13,0.13,36.078125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,ours_prepared,completion_projected,1,0,False,0.13,0.13,36.2265625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,cudd_fixed,original,1,0,False,0.26,0.26,61.43359375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,cudd_fixed,completion_projected,1,0,False,0.27,0.26,61.390625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,cudd_sift,original,1,0,False,0.27,0.27,61.30859375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,cudd_sift,completion_projected,1,0,False,0.26,0.26,61.28125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,agrum_conditioned,completion_projected,1,0,False,0.16,0.16,47.53125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,agrum_joint,original,1,0,False,0.16,0.16,47.44140625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,agrum_joint,completion_projected,1,0,False,0.16,0.16,47.33984375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,storm_sparse,original,1,0,False,0.24,0.24000000000000002,93.42578125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,storm_sparse,completion_projected,1,0,False,0.26,0.25,93.41015625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,storm_compact,original,1,0,False,0.26,0.25,93.34765625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,storm_compact,completion_projected,1,0,False,0.27,0.27,93.39453125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,ours_direct,original,1,0,False,0.12,0.11,36.1484375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,ours_direct,completion_projected,1,0,False,0.12,0.12000000000000001,36.05859375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,ours_prepared,original,1,0,False,0.13,0.13,36.01171875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,ours_prepared,completion_projected,1,0,False,0.12,0.12000000000000001,36.15625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,cudd_fixed,original,1,0,False,0.27,0.27,61.40234375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,cudd_fixed,completion_projected,1,0,False,0.27,0.26,61.3984375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,cudd_sift,original,1,0,False,0.28,0.27,61.34375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,cudd_sift,completion_projected,1,0,False,0.27,0.27,61.3984375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,agrum_conditioned,original,1,0,False,0.16,0.15,47.4921875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,agrum_joint,original,1,0,False,0.2,0.19,47.8125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,agrum_joint,completion_projected,1,0,False,0.2,0.19,47.82421875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,storm_sparse,original,1,0,False,0.27,0.25,94.55078125
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,storm_sparse,completion_projected,1,0,False,0.26,0.25,95.12109375
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,storm_compact,original,1,0,False,0.28,0.27,94.88671875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,storm_compact,completion_projected,1,0,False,0.26,0.25,95.046875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,ours_direct,original,1,0,False,0.13,0.13,35.98046875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,ours_direct,completion_projected,1,0,False,0.12,0.11,36.15625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,ours_prepared,original,1,0,False,0.13,0.12000000000000001,36.1015625
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,ours_prepared,completion_projected,1,0,False,0.13,0.12,35.98046875
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,cudd_fixed,original,1,0,False,0.26,0.25,61.35546875
