profile,case_id,method,representation,round,phase,status,total_ms,kernel_ms,cpu_ms,conversion_ms,key_check_ms,construction_ms,update_ms,query_including_update_ms,inference_ms,reconstructed,error
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,original,1,structure,qualified,13.194173,13.193412,13.196603,0.000761,0.063348,8.538586,0.002164,4.589383,4.587219,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,original,1,restore,qualified,13.253033,13.252211,13.255753,0.000822,0.063539,8.577619,0.002194,4.6091,4.606906,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,initial,qualified,9.629461,9.268585,9.634721,0.360876,0.084087,4.667911,0.002425,4.514052,4.511627,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,repeat,qualified,2.641562,2.360085,2.644087,0.281477,0.062768,0.0,0.002264,2.295573,2.293309,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,counts,qualified,2.580568,2.320159,2.583134,0.260409,0.059392,0.0,0.001824,2.259204,2.25738,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,masks,qualified,5.754377,5.433385,5.75703,0.320992,0.063519,0.0,1.212673,5.368323,4.15565,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,metadata,qualified,2.648224,2.330598,2.65067,0.317626,0.068408,0.0,0.002094,2.260437,2.258343,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,structure,qualified,8.947183,8.659845,8.949822,0.287338,0.064722,4.488394,0.001894,4.104584,4.10269,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,agrum_joint,completion_projected,1,restore,qualified,9.029737,8.759641,9.032327,0.270096,0.05898,4.528098,0.001824,4.170428,4.168604,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,initial,qualified,5.496223,5.494139,5.503096,0.002084,0.109856,2.928219,0.002695,2.453038,2.450343,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,repeat,qualified,2.134211,2.129302,2.13688,0.004909,0.069359,0.0,0.003476,2.058368,2.054892,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,counts,qualified,2.354844,2.348302,2.358103,0.006542,0.112672,0.0,0.228639,2.233336,2.004697,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,masks,qualified,4.812863,4.812062,4.815383,0.000801,0.066895,0.0,2.490088,4.743502,2.253414,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,metadata,qualified,2.21962,2.218809,2.221899,0.000811,0.06974,0.0,0.002144,2.147526,2.145382,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,structure,qualified,3.663547,3.662826,3.666066,0.000721,0.068699,1.445941,0.001953,2.146403,2.14445,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,original,1,restore,qualified,3.332988,3.332196,3.335329,0.000792,0.072525,1.283265,0.002124,1.974251,1.972127,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,initial,qualified,4.59264,4.261309,4.597556,0.331331,0.096922,2.449732,0.002845,1.71224,1.709395,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,repeat,qualified,1.708162,1.424881,1.710754,0.283281,0.069611,0.0,0.002865,1.353417,1.350552,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,counts,qualified,1.843656,1.572257,1.845887,0.271399,0.062767,0.0,0.139912,1.507806,1.367894,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,masks,qualified,3.783302,3.502716,3.78588,0.280586,0.063889,0.0,1.949464,3.437134,1.48767,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,metadata,qualified,1.77653,1.498208,1.778982,0.278322,0.065033,0.0,0.002124,1.431374,1.42925,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,structure,qualified,2.633877,2.357148,2.637725,0.276729,0.063849,0.824586,0.001843,1.466809,1.464966,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_sparse,completion_projected,1,restore,qualified,2.482914,2.217106,2.48505,0.265808,0.065212,0.812272,0.001724,1.337678,1.335954,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,initial,qualified,4.405168,4.404055,4.410105,0.001113,0.098184,3.096144,0.003076,1.207103,1.204027,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,repeat,qualified,0.983293,0.978414,0.98581,0.004879,0.072396,0.0,0.003316,0.904525,0.901209,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,counts,qualified,1.110631,1.103488,1.11386,0.007143,0.073849,0.0,0.150552,1.027707,0.877155,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,masks,qualified,4.280293,4.279471,4.271096,0.000822,0.065213,0.0,2.938188,4.212597,1.274409,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,metadata,qualified,1.341264,1.340492,1.343649,0.000772,0.070773,0.0,0.002254,1.268087,1.265833,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,structure,qualified,3.079051,3.0783,3.081575,0.000751,0.071484,1.795777,0.001723,1.209267,1.207544,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,original,1,restore,qualified,3.037755,3.036944,3.040168,0.000811,0.071584,2.104234,0.002044,0.859201,0.857157,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,initial,qualified,4.188802,3.880404,4.193882,0.308398,0.102282,2.516798,0.002084,1.25864,1.256556,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,repeat,qualified,1.288565,0.972212,1.29085,0.316353,0.071775,0.0,0.002905,0.898484,0.895579,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,counts,qualified,1.36534,1.097919,1.367824,0.267421,0.05911,0.0,0.139742,1.037295,0.897553,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,masks,qualified,3.477268,3.20064,3.479788,0.276628,0.065413,0.0,2.215303,3.133524,0.918221,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,metadata,qualified,1.252538,0.971712,1.254994,0.280826,0.061405,0.0,0.002134,0.908653,0.906519,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,structure,qualified,2.177442,1.906343,2.179841,0.271099,0.060594,0.945593,0.001723,0.898254,0.896531,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,storm_compact,completion_projected,1,restore,qualified,2.203261,1.920782,2.205639,0.282479,0.072185,0.94448,0.001673,0.902171,0.900498,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,initial,qualified,1.062492,1.061581,1.068194,0.000911,0.097053,0.002395,0.0,0.96001,0.96001,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,repeat,qualified,0.939391,0.934652,0.941788,0.004739,0.071063,0.0,0.0,0.862216,0.862216,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,counts,qualified,0.856295,0.850975,0.858252,0.00532,0.065322,0.0,0.0,0.78452,0.78452,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,masks,qualified,0.990858,0.990076,0.992924,0.000782,0.066604,0.0,0.0,0.922189,0.922189,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,metadata,qualified,1.043967,1.043195,1.045933,0.000772,0.067116,0.0,0.0,0.974657,0.974657,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,structure,qualified,1.004463,1.003702,1.00664,0.000761,0.087253,0.001092,0.0,0.914284,0.914284,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,ours_direct,original,1,restore,qualified,0.907611,0.906889,0.909558,0.000722,0.066996,0.000982,0.0,0.837831,0.837831,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,initial,qualified,0.527038,0.526176,0.531924,0.000862,0.153257,0.174828,0.0,0.196178,0.196178,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,repeat,qualified,0.181169,0.178113,0.183082,0.003056,0.032201,0.0,0.0,0.144701,0.144701,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,counts,qualified,0.20826,0.205464,0.210213,0.002796,0.056556,0.0,0.0,0.147607,0.147607,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,masks,qualified,0.164057,0.163286,0.16583,0.000771,0.029465,0.0,0.0,0.132729,0.132729,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,metadata,qualified,0.158047,0.157286,0.159658,0.000761,0.02663,0.0,0.0,0.129673,0.129673,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,structure,qualified,0.322245,0.321534,0.324165,0.000711,0.04825,0.137839,0.0,0.134261,0.134261,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,original,1,restore,qualified,0.275276,0.274495,0.277098,0.000781,0.026099,0.116879,0.0,0.130384,0.130384,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,initial,qualified,0.626544,0.403766,0.632581,0.222778,0.051577,0.159158,0.0,0.191259,0.191259,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,repeat,qualified,0.297898,0.191919,0.300061,0.105979,0.030447,0.0,0.0,0.160271,0.160271,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,counts,qualified,0.269505,0.164428,0.271387,0.105077,0.027591,0.0,0.0,0.135815,0.135815,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,masks,qualified,0.26094,0.156074,0.262711,0.104866,0.02675,0.0,0.0,0.12839,0.12839,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,metadata,qualified,0.259256,0.153177,0.261148,0.106079,0.025438,0.0,0.0,0.126698,0.126698,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,structure,qualified,0.371907,0.265848,0.373658,0.106059,0.025228,0.115827,0.0,0.123772,0.123772,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,ours_prepared,completion_projected,1,restore,qualified,0.349986,0.249928,0.351887,0.100058,0.025007,0.101891,0.0,0.122019,0.122019,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,initial,qualified,4.013814,4.012501,4.006841,0.001313,0.060985,3.675621,0.0,0.273362,0.273362,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,repeat,qualified,0.184536,0.18127,0.186508,0.003266,0.035517,0.0,0.0,0.14449,0.14449,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,counts,qualified,0.190918,0.188333,0.192789,0.002585,0.029716,0.0,0.0,0.157375,0.157375,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,masks,qualified,0.171883,0.171111,0.173745,0.000772,0.029947,0.0,0.0,0.140073,0.140073,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,metadata,qualified,0.239028,0.238316,0.240789,0.000712,0.030417,0.0,0.0,0.206808,0.206808,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,structure,qualified,0.214111,0.21336,0.216053,0.000751,0.030126,0.041828,0.0,0.140183,0.140183,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,original,1,restore,qualified,0.190858,0.190106,0.1927,0.000752,0.027121,0.033093,0.0,0.128761,0.128761,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,initial,qualified,3.96893,3.838445,3.976125,0.130485,0.059923,3.576785,0.0,0.199484,0.199484,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,repeat,qualified,0.334236,0.223348,0.336449,0.110888,0.034214,0.0,0.0,0.187491,0.187491,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,counts,qualified,0.274564,0.163656,0.276597,0.110908,0.029736,0.0,0.0,0.132819,0.132819,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,masks,qualified,0.3624,0.251603,0.36441,0.110797,0.027561,0.0,0.0,0.222878,0.222878,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,metadata,qualified,0.255719,0.147737,0.257722,0.107982,0.026299,0.0,0.0,0.120395,0.120395,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,structure,qualified,0.326211,0.218649,0.328152,0.107562,0.045465,0.041347,0.0,0.130555,0.130555,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_fixed,completion_projected,1,restore,qualified,0.275987,0.174036,0.277919,0.101951,0.025919,0.030618,0.0,0.116409,0.116409,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,initial,qualified,3.970723,3.969661,3.977207,0.001062,0.062096,3.693864,0.0,0.211627,0.211627,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,repeat,qualified,0.184406,0.181491,0.186378,0.002915,0.036017,0.0,0.0,0.14418,0.14418,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,counts,qualified,0.166672,0.163997,0.168484,0.002675,0.030578,0.0,0.0,0.132328,0.132328,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,masks,qualified,0.188102,0.187401,0.189975,0.000701,0.028855,0.0,0.0,0.157315,0.157315,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,metadata,qualified,0.239769,0.238928,0.241962,0.000841,0.03189,0.0,0.0,0.205875,0.205875,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,structure,qualified,0.33034,0.329679,0.332401,0.000661,0.028213,0.142637,0.0,0.157445,0.157445,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,original,1,restore,qualified,0.297368,0.296596,0.299229,0.000772,0.03733,0.132518,0.0,0.125615,0.125615,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,initial,qualified,4.21448,4.064378,4.221813,0.150102,0.064892,3.750862,0.0,0.24573,0.24573,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,repeat,qualified,0.298219,0.182322,0.300371,0.115897,0.035467,0.0,0.0,0.145112,0.145112,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,counts,qualified,0.273453,0.166452,0.275324,0.107001,0.030417,0.0,0.0,0.134873,0.134873,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,masks,qualified,0.345197,0.236894,0.347169,0.108303,0.028123,0.0,0.0,0.207489,0.207489,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,metadata,qualified,0.262161,0.151493,0.264063,0.110668,0.026801,0.0,0.0,0.123482,0.123482,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,structure,qualified,0.406912,0.300263,0.408683,0.106649,0.027171,0.121087,0.0,0.150763,0.150763,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,cudd_sift,completion_projected,1,restore,qualified,0.362851,0.265269,0.3646,0.097582,0.026179,0.113152,0.0,0.124744,0.124744,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,initial,qualified,3.465376,3.464505,3.471612,0.000871,0.070743,1.95235,0.001884,1.437835,1.435951,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,repeat,qualified,1.043526,1.04051,1.046084,0.003016,0.035356,0.0,0.001853,1.003561,1.001708,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,counts,qualified,0.98699,0.984205,0.989438,0.002785,0.031589,0.0,0.001733,0.951223,0.94949,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,masks,qualified,1.552882,1.552081,1.555455,0.000801,0.033302,0.0,0.358833,1.517214,1.158381,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,metadata,qualified,0.990327,0.989536,0.992794,0.000791,0.039694,0.0,0.001583,0.948288,0.946705,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,structure,qualified,2.761688,2.760917,2.764131,0.000771,0.033703,1.606272,0.001343,1.119057,1.117714,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,original,1,restore,qualified,2.712184,2.711402,2.714719,0.000782,0.03202,1.53636,0.001293,1.141159,1.139866,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,initial,qualified,2.87008,2.759122,2.876091,0.110958,0.072015,1.505733,0.001773,1.178789,1.177016,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,repeat,qualified,1.021785,0.907821,1.024202,0.113964,0.034195,0.0,0.001914,0.872025,0.870111,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,counts,qualified,1.025001,0.919503,1.027529,0.105498,0.030938,0.0,0.001603,0.887113,0.88551,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,masks,qualified,1.336616,1.230337,1.33914,0.106279,0.030357,0.0,0.225082,1.198507,0.973425,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,metadata,qualified,0.982432,0.85303,0.984999,0.129402,0.030297,0.0,0.001503,0.821169,0.819666,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,structure,qualified,2.231052,2.118431,2.233681,0.112621,0.034415,1.107105,0.001272,0.974798,0.973526,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_conditioned,completion_projected,1,restore,qualified,2.193402,2.078306,2.195861,0.115096,0.030407,1.06724,0.001283,0.978725,0.977442,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,initial,qualified,3.589699,3.588617,3.594723,0.001082,0.048461,1.947631,0.001903,1.590251,1.588348,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,repeat,qualified,0.546545,0.543729,0.549095,0.002816,0.057097,0.0,0.002014,0.48532,0.483306,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,counts,qualified,0.514325,0.51149,0.516504,0.002835,0.031809,0.0,0.001603,0.478407,0.476804,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,masks,qualified,1.776841,1.77612,1.779102,0.000721,0.030487,0.0,0.365575,1.74432,1.378745,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,metadata,qualified,0.486072,0.485321,0.488322,0.000751,0.031569,0.0,0.001462,0.452398,0.450936,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,structure,qualified,2.970228,2.969537,2.972551,0.000691,0.03225,1.586554,0.001302,1.348959,1.347657,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,original,1,restore,qualified,2.962103,2.961282,2.964436,0.000821,0.031729,1.580082,0.001312,1.347656,1.346344,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,initial,qualified,3.06731,2.928029,3.073108,0.139281,0.048541,1.530909,0.001864,1.346093,1.344229,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,repeat,qualified,0.618009,0.501761,0.620418,0.116248,0.032902,0.0,0.001843,0.467296,0.465453,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,counts,qualified,0.586039,0.48041,0.588319,0.105629,0.030668,0.0,0.001723,0.44838,0.446657,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,masks,qualified,1.58456,1.452262,1.587044,0.132298,0.029916,0.0,0.244028,1.420903,1.176875,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,metadata,qualified,0.611677,0.504836,0.614016,0.106841,0.028684,0.0,0.001453,0.47465,0.473197,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,structure,qualified,2.386203,2.276527,2.388751,0.109676,0.033222,1.09839,0.001333,1.142973,1.14164,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,agrum_joint,completion_projected,1,restore,qualified,2.360896,2.246181,2.363433,0.114715,0.029696,1.072982,0.001262,1.1415,1.140238,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,initial,qualified,1.17331,1.171718,1.179292,0.001592,0.059703,0.770084,0.001914,0.339627,0.337713,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,repeat,qualified,0.195767,0.192901,0.197989,0.002866,0.038553,0.0,0.001593,0.152857,0.151264,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,counts,qualified,0.164058,0.161304,0.166211,0.002754,0.032972,0.0,0.001583,0.127088,0.125505,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,masks,qualified,1.091717,1.090996,1.094013,0.000721,0.031379,0.0,0.757861,1.058254,0.300393,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,metadata,qualified,0.34154,0.340688,0.343982,0.000852,0.030558,0.0,0.001783,0.308719,0.306936,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,structure,qualified,0.536185,0.535474,0.538636,0.000711,0.038493,0.244739,0.001382,0.25076,0.249378,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,original,1,restore,qualified,0.371146,0.369593,0.374079,0.001553,0.040957,0.209432,0.001242,0.1174,0.116158,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,initial,qualified,1.226589,1.107576,1.232963,0.119013,0.057578,0.751399,0.001813,0.296576,0.294763,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,repeat,qualified,0.279103,0.166752,0.281566,0.112351,0.03754,0.0,0.001553,0.127679,0.126126,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,counts,qualified,0.260999,0.154109,0.263171,0.10689,0.033102,0.0,0.001483,0.119754,0.118271,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,masks,qualified,1.168741,1.040029,1.175435,0.128712,0.029505,0.0,0.680115,1.007469,0.327354,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,metadata,qualified,0.375745,0.270408,0.377986,0.105337,0.029044,0.0,0.001643,0.24002,0.238377,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,structure,qualified,0.604063,0.499507,0.606422,0.104556,0.029566,0.232977,0.001252,0.235421,0.234169,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_sparse,completion_projected,1,restore,qualified,0.439514,0.340348,0.441564,0.099166,0.031479,0.178214,0.001152,0.129172,0.12802,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,original,1,initial,qualified,1.36061,1.358977,1.366142,0.001633,0.210224,0.835436,0.001953,0.310502,0.308549,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,original,1,repeat,qualified,0.191829,0.188493,0.194042,0.003336,0.039684,0.0,0.001653,0.147236,0.145583,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,original,1,counts,qualified,0.16556,0.162664,0.167653,0.002896,0.038492,0.0,0.001543,0.122921,0.121378,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,storm_compact,original,1,masks,qualified,1.111183,1.110412,1.113349,0.000771,0.030948,0.0,0.807514,1.078111,0.270597,False,
