profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,original,masks,ours_prepared,66,66,0,0.480536,0.4798095,0.482456,0.0007214999999999999,0.0314785,0.0,0.0,0.4188655,0.4188655,0,0.6764917049881811,22,,0
deathstarbench_social_network,original,masks,cudd_fixed,66,66,0,0.570029,0.5692575,0.5719685,0.000771,0.0322555,0.0,0.0,0.5254544999999999,0.5254544999999999,0,0.8039065833484976,22,1.1777344250263533,22
deathstarbench_social_network,original,masks,cudd_sift,66,66,0,0.5934275,0.592706,0.5952664999999999,0.000762,0.032421000000000005,0.0,0.0,0.540569,0.540569,0,0.8224168630300284,22,1.2101936815532461,22
deathstarbench_social_network,original,masks,agrum_conditioned,66,66,0,11.2932695,11.2924375,11.2958385,0.0008014999999999999,0.036218,0.0,1.5769410000000001,11.254372,9.6973685,0,13.290561453531748,22,22.5315830714057,22
deathstarbench_social_network,original,masks,agrum_joint,66,66,0,6.281731,6.2810500000000005,6.2843845,0.0007415,0.0346,0.0,1.6046075,6.246109499999999,4.6453235,0,8.695584520579533,22,12.054337014775411,22
deathstarbench_social_network,original,masks,storm_sparse,66,66,0,2.7972885,2.7965315,2.799738,0.0007915,0.034765500000000005,0.0,1.6970765,2.7611205,1.0600715,0,4.811543550155837,22,6.785753066812159,22
deathstarbench_social_network,original,masks,storm_compact,66,66,0,2.5348965,2.53413,2.537368,0.000772,0.035741999999999996,0.0,1.7956115000000001,2.498859,0.724273,0,4.353415991201904,22,6.532324755407149,22
deathstarbench_social_network,original,metadata,ours_direct,66,66,0,0.7118945,0.7112134999999999,0.7137525,0.0007515,0.030722,0.0,0.0,0.6815475,0.6815475,0,,0,1.4858767951366878,22
deathstarbench_social_network,original,metadata,ours_prepared,66,66,0,0.47444,0.473719,0.4761145,0.000736,0.028944499999999998,0.0,0.0,0.4054095,0.4054095,0,0.6730975970447934,22,,0
deathstarbench_social_network,original,metadata,cudd_fixed,66,66,0,0.5716375,0.5708505,0.5736915,0.0007615,0.030958,0.0,0.0,0.516664,0.516664,0,0.7855905306955338,22,1.2585759845633269,22
deathstarbench_social_network,original,metadata,cudd_sift,66,66,0,0.585387,0.584641,0.5873065,0.000752,0.031344,0.0,0.0,0.5330895,0.5330895,0,0.8377500245077412,22,1.2777988023592752,22
deathstarbench_social_network,original,metadata,agrum_conditioned,66,66,0,9.1565425,9.155616,9.159228500000001,0.0008765,0.036488999999999994,0.0,0.0022389999999999997,9.1169075,9.1146085,0,10.056361392068117,22,18.73899985991426,22
deathstarbench_social_network,original,metadata,agrum_joint,66,66,0,2.3392915,2.3383944999999997,2.341898,0.000891,0.035325999999999996,0.0,0.002225,2.267187,2.264888,0,2.5829273080721666,22,5.086884425052942,22
deathstarbench_social_network,original,metadata,storm_sparse,66,66,0,1.0550125000000001,1.054186,1.0574245,0.0008565000000000001,0.036037,0.0,0.0021745000000000002,1.0168460000000001,1.014607,0,1.5156357369112057,22,2.4835500058093674,22
deathstarbench_social_network,original,metadata,storm_compact,66,66,0,0.6736575,0.672841,0.6760875,0.000852,0.0366785,0.0,0.002224,0.634209,0.63194,0,1.23320367617116,22,1.6930442865415327,22
deathstarbench_social_network,original,structure,ours_direct,66,66,0,0.7302744999999999,0.7295725,0.7320869999999999,0.000701,0.031424,0.0009465000000000001,0.0,0.6901495,0.6901495,66,,0,0.6433868060390726,22
deathstarbench_social_network,original,structure,ours_prepared,66,66,0,1.603897,1.6032410000000001,1.605828,0.000681,0.0307825,1.131361,0.0,0.431554,0.431554,66,1.5542784785163128,22,,0
deathstarbench_social_network,original,structure,cudd_fixed,66,66,0,0.615769,0.6149825,0.6177889999999999,0.000712,0.030227,0.051486500000000004,0.0,0.500884,0.500884,66,0.8342768982760491,22,0.650865443743935,22
deathstarbench_social_network,original,structure,cudd_sift,66,66,0,0.867246,0.86658,0.8691329999999999,0.000701,0.030963499999999998,0.2844635,0.0,0.5246435,0.5246435,66,1.1875723718456266,22,0.8061793894869341,22
deathstarbench_social_network,original,structure,agrum_conditioned,66,66,0,15.1002065,15.0993305,15.1027875,0.000812,0.036893999999999996,5.428121,0.0019785000000000002,9.631771,9.629717,66,15.04514767366093,22,9.41444669765104,22
deathstarbench_social_network,original,structure,agrum_joint,66,66,0,10.026731999999999,10.025936,10.0296585,0.000776,0.0348005,5.382073999999999,0.0019635,4.5826005,4.5805865,66,13.894824499840876,22,8.17828119524232,22
deathstarbench_social_network,original,structure,storm_sparse,66,66,0,1.846396,1.8456899999999998,1.8488475000000002,0.000771,0.034835,0.7729045,0.0018535000000000001,1.0341735,1.0323405,66,2.7545997017476367,22,1.7837131786675489,22
deathstarbench_social_network,original,structure,storm_compact,66,66,0,1.700943,1.700116,1.703516,0.0007615,0.036899,1.016761,0.0017035000000000002,0.6456805,0.6440325,66,2.7996341747523132,22,1.7919068398341125,22
deathstarbench_social_network,original,restore,ours_direct,66,66,0,0.6411370000000001,0.6404004999999999,0.6428105,0.0007264999999999999,0.028358500000000002,0.0008914999999999999,0.0,0.6046585,0.6046585,66,,0,0.6047895208391425,22
deathstarbench_social_network,original,restore,ours_prepared,66,66,0,1.5955265,1.5948295,1.5975234999999999,0.000762,0.029234999999999997,1.122094,0.0,0.414011,0.414011,66,1.6534804472522562,22,,0
deathstarbench_social_network,original,restore,cudd_fixed,66,66,0,0.5987180000000001,0.5979915,0.600667,0.0007715,0.029385500000000002,0.043437,0.0,0.48264,0.48264,66,0.9343180300079585,22,0.624648312262321,22
deathstarbench_social_network,original,restore,cudd_sift,66,66,0,0.8554935,0.8547525,0.857476,0.000772,0.0305825,0.27395349999999996,0.0,0.5161625000000001,0.5161625000000001,66,1.3550317821027411,22,0.75327294000756,22
deathstarbench_social_network,original,restore,agrum_conditioned,66,66,0,14.9829495,14.981972500000001,14.985463,0.000872,0.035036,5.3374185,0.002014,9.5856955,9.583647,66,17.098341430561558,22,10.33362304421323,22
deathstarbench_social_network,original,restore,agrum_joint,66,66,0,10.012032999999999,10.011116000000001,10.014641000000001,0.000862,0.0341785,5.359232,0.0020835,4.602217,4.599868000000001,66,15.616374081197463,22,7.75243837502903,22
deathstarbench_social_network,original,restore,storm_sparse,66,66,0,1.6111300000000002,1.6103285,1.6135685,0.0008265,0.034224500000000005,0.7164785,0.0019535,0.8558785,0.853885,66,2.496471522187747,22,1.3331311490025526,22
deathstarbench_social_network,original,restore,storm_compact,66,66,0,1.0904995,1.089598,1.0930309999999999,0.000822,0.0350955,0.7899309999999999,0.0018585,0.255519,0.253681,66,2.3861341120871478,22,1.5705243506476676,22
deathstarbench_social_network,completion_projected,initial,ours_direct,66,66,0,0.9663714999999999,0.7870604999999999,0.972701,0.230968,0.0527035,0.002585,0.0,0.7201305,0.7201305,66,,0,0.7426903229884259,22
deathstarbench_social_network,completion_projected,initial,ours_prepared,66,66,0,1.952931,1.724689,1.958262,0.224882,0.0537605,1.183233,0.0,0.47182,0.47182,66,1.346465526321827,22,,0
