application,method,attempts,cell_median_absolute_error_pp,cell_p90_absolute_error_pp,own_support,per_operation,planned_cells,quantile_scope,scored_cells,standardized_mean,status
opentelemetry_demo,Gstar,13717,1.9404133461273454,4.866569773553958,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""checkout"", ""placement"": ""split""}, {""campaigns"": 1, ""law"": ""NC"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 1, ""law"": ""NC"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 1, ""law"": ""NC"", ""operation"": ""checkout"", ""placement"": ""split""}]","{""add_to_cart"": {""attempts"": 4586, ""campaigns"": 4, ""median_absolute_error_pp"": 1.2676395778158212, ""p90_absolute_error_pp"": 3.5342833852330906, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 2.6559067837595594, ""brier"": 0.08656035616315032, ""forecast"": 0.8891666666666667, ""observed"": 0.9051955385275636, ""signed_error_pp"": -1.602887186089691}}, ""browse_product"": {""attempts"": 4568, ""campaigns"": 4, ""median_absolute_error_pp"": 1.8763247787640713, ""p90_absolute_error_pp"": 2.1753632065906627, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 1.5920838689354957, ""brier"": 0.09310857023382654, ""forecast"": 0.8947222222222222, ""observed"": 0.8964040589669372, ""signed_error_pp"": -0.16818367447150218}}, ""checkout"": {""attempts"": 4563, ""campaigns"": 4, ""median_absolute_error_pp"": 4.177195136741251, ""p90_absolute_error_pp"": 7.012333950659622, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 5.56747041624523, ""brier"": 0.16915688023462333, ""forecast"": 0.7611111111111111, ""observed"": 0.7889378476952884, ""signed_error_pp"": -2.78267365841773}}}",18,unweighted available campaign-operation cell errors; same estimator for every method,12,"{""absolute_error_pp"": 3.2718203563134285, ""brier"": 0.11627526887720008, ""signed_error_pp"": -1.5179148396596411}",estimable_on_reported_own_support
opentelemetry_demo,PMX,10763,1.8437586877953827,4.904447308793323,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""checkout"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""checkout"", ""placement"": ""split""}]","{""add_to_cart"": {""attempts"": 3591, ""campaigns"": 3, ""median_absolute_error_pp"": 0.6915204678362596, ""p90_absolute_error_pp"": 1.613311043803558, ""planned_campaigns"": 6, ""retained_conditions"": 1, ""standardized_mean"": {""absolute_error_pp"": 1.0530195976698686, ""brier"": 0.09568666710016999, ""forecast"": 0.9033333333333333, ""observed"": 0.8928031373566346, ""signed_error_pp"": 1.0530195976698686}}, ""browse_product"": {""attempts"": 3585, ""campaigns"": 3, ""median_absolute_error_pp"": 2.037068004459308, ""p90_absolute_error_pp"": 2.195119664037999, ""planned_campaigns"": 6, ""retained_conditions"": 1, ""standardized_mean"": {""absolute_error_pp"": 1.4685861848021566, ""brier"": 0.09698255317817643, ""forecast"": 0.9052777777777777, ""observed"": 0.8914856357365194, ""signed_error_pp"": 1.3792142041258302}}, ""checkout"": {""attempts"": 3587, ""campaigns"": 3, ""median_absolute_error_pp"": 4.6772686853559176, ""p90_absolute_error_pp"": 5.585983179105538, ""planned_campaigns"": 6, ""retained_conditions"": 1, ""standardized_mean"": {""absolute_error_pp"": 3.5165906960200353, ""brier"": 0.18550873425404726, ""forecast"": 0.7923448810393019, ""observed"": 0.7571789740791015, ""signed_error_pp"": 3.5165906960200353}}}",18,unweighted available campaign-operation cell errors; same estimator for every method,9,"{""absolute_error_pp"": 2.0127321594973533, ""brier"": 0.12605931817746455, ""signed_error_pp"": 1.9829414992719112}",estimable_on_reported_own_support
opentelemetry_demo,PMX_inclusive,19656,14.197258133777286,26.404087213582233,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""checkout"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""browse_product"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""add_to_cart"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""checkout"", ""placement"": ""split""}]","{""add_to_cart"": {""attempts"": 6579, ""campaigns"": 6, ""median_absolute_error_pp"": 11.51316366072872, ""p90_absolute_error_pp"": 22.39996910046475, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 13.845019347683747, ""brier"": 0.11027692156562968, ""forecast"": 0.7653441772256655, ""observed"": 0.903794370702503, ""signed_error_pp"": -13.845019347683747}}, ""browse_product"": {""attempts"": 6553, ""campaigns"": 6, ""median_absolute_error_pp"": 10.832078877673373, ""p90_absolute_error_pp"": 22.413064105988624, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 13.167796638062741, ""brier"": 0.11313804202798249, ""forecast"": 0.7671140152507303, ""observed"": 0.8987919816313577, ""signed_error_pp"": -13.167796638062741}}, ""checkout"": {""attempts"": 6524, ""campaigns"": 6, ""median_absolute_error_pp"": 22.37450769511882, ""p90_absolute_error_pp"": 28.080100940292503, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 20.62410747122432, ""brier"": 0.21522534385031872, ""forecast"": 0.5793328720382032, ""observed"": 0.7855739467504463, ""signed_error_pp"": -20.62410747122432}}}",18,unweighted available campaign-operation cell errors; same estimator for every method,18,"{""absolute_error_pp"": 15.878974485656936, ""brier"": 0.1462134358146436, ""signed_error_pp"": -15.878974485656936}",estimable_on_reported_own_support
spring_petclinic_microservices,B0,15236,0.9374584165003363,6.334851677743558,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 3780, ""campaigns"": 6, ""median_absolute_error_pp"": 3.1597744360902236, ""p90_absolute_error_pp"": 7.551082274006377, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.39948933826036, ""brier"": 0.015241526460286382, ""forecast"": 0.942962962962963, ""observed"": 0.9869578563455665, ""signed_error_pp"": -4.39948933826036}}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 3791, ""campaigns"": 6, ""median_absolute_error_pp"": 4.438243629917698, ""p90_absolute_error_pp"": 6.819397322897785, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.509477567549717, ""brier"": 0.014344415934533618, ""forecast"": 0.9427777777777777, ""observed"": 0.9878725534532751, ""signed_error_pp"": -4.509477567549717}}}",24,unweighted available campaign-operation cell errors; same estimator for every method,24,"{""absolute_error_pp"": 2.2272417264525193, ""brier"": 0.007396485598705, ""signed_error_pp"": -2.2272417264525193}",estimable_on_reported_own_support
spring_petclinic_microservices,G0,15236,0.0,2.025122831743584,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 3780, ""campaigns"": 6, ""median_absolute_error_pp"": 0.9583025784094201, ""p90_absolute_error_pp"": 2.656721470301565, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 1.304214365443344, ""brier"": 0.013042143654433439, ""forecast"": 1.0, ""observed"": 0.9869578563455665, ""signed_error_pp"": 1.304214365443344}}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 3791, ""campaigns"": 6, ""median_absolute_error_pp"": 1.3656942171021258, ""p90_absolute_error_pp"": 2.1250471215466638, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 1.2127446546725078, ""brier"": 0.012127446546725078, ""forecast"": 1.0, ""observed"": 0.9878725534532751, ""signed_error_pp"": 1.2127446546725078}}}",24,unweighted available campaign-operation cell errors; same estimator for every method,24,"{""absolute_error_pp"": 0.6292397550289629, ""brier"": 0.00629239755028963, ""signed_error_pp"": 0.6292397550289629}",estimable_on_reported_own_support
spring_petclinic_microservices,GID,7665,0.0,0.0,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}}",24,unweighted available campaign-operation cell errors; same estimator for every method,12,"{""absolute_error_pp"": 0.0, ""brier"": 0.0, ""signed_error_pp"": 0.0}",estimable_on_reported_own_support
spring_petclinic_microservices,G_without_completion,7665,0.0,0.0,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}}",24,unweighted available campaign-operation cell errors; same estimator for every method,12,"{""absolute_error_pp"": 0.0, ""brier"": 0.0, ""signed_error_pp"": 0.0}",estimable_on_reported_own_support
spring_petclinic_microservices,G_without_deadline,7665,0.0,0.0,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}}",24,unweighted available campaign-operation cell errors; same estimator for every method,12,"{""absolute_error_pp"": 0.0, ""brier"": 0.0, ""signed_error_pp"": 0.0}",estimable_on_reported_own_support
spring_petclinic_microservices,G_without_selection,15236,0.9374584165003363,6.334851677743558,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 3780, ""campaigns"": 6, ""median_absolute_error_pp"": 3.1597744360902236, ""p90_absolute_error_pp"": 7.551082274006377, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.39948933826036, ""brier"": 0.015241526460286382, ""forecast"": 0.942962962962963, ""observed"": 0.9869578563455665, ""signed_error_pp"": -4.39948933826036}}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 3791, ""campaigns"": 6, ""median_absolute_error_pp"": 4.438243629917698, ""p90_absolute_error_pp"": 6.819397322897785, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.509477567549717, ""brier"": 0.014344415934533618, ""forecast"": 0.9427777777777777, ""observed"": 0.9878725534532751, ""signed_error_pp"": -4.509477567549717}}}",24,unweighted available campaign-operation cell errors; same estimator for every method,24,"{""absolute_error_pp"": 2.2272417264525193, ""brier"": 0.007396485598705, ""signed_error_pp"": -2.2272417264525193}",estimable_on_reported_own_support
spring_petclinic_microservices,Gselected,7665,0.0,0.0,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 0, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 0, ""campaigns"": 0, ""median_absolute_error_pp"": null, ""p90_absolute_error_pp"": null, ""planned_campaigns"": 6, ""retained_conditions"": 0, ""standardized_mean"": null}}",24,unweighted available campaign-operation cell errors; same estimator for every method,12,"{""absolute_error_pp"": 0.0, ""brier"": 0.0, ""signed_error_pp"": 0.0}",estimable_on_reported_own_support
spring_petclinic_microservices,Gstar,15236,0.9374584165003363,6.334851677743558,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 3780, ""campaigns"": 6, ""median_absolute_error_pp"": 3.1597744360902236, ""p90_absolute_error_pp"": 7.551082274006377, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.39948933826036, ""brier"": 0.015241526460286382, ""forecast"": 0.942962962962963, ""observed"": 0.9869578563455665, ""signed_error_pp"": -4.39948933826036}}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 3791, ""campaigns"": 6, ""median_absolute_error_pp"": 4.438243629917698, ""p90_absolute_error_pp"": 6.819397322897785, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.509477567549717, ""brier"": 0.014344415934533618, ""forecast"": 0.9427777777777777, ""observed"": 0.9878725534532751, ""signed_error_pp"": -4.509477567549717}}}",24,unweighted available campaign-operation cell errors; same estimator for every method,24,"{""absolute_error_pp"": 2.2272417264525193, ""brier"": 0.007396485598705, ""signed_error_pp"": -2.2272417264525193}",estimable_on_reported_own_support
spring_petclinic_microservices,PMX,15236,0.9374584165003363,6.284340205510333,"[{""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""N"", ""operation"": ""list_vets"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_owners"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""owner_details_with_visits"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""create_visit"", ""placement"": ""split""}, {""campaigns"": 3, ""law"": ""NC"", ""operation"": ""list_vets"", ""placement"": ""split""}]","{""create_visit"": {""attempts"": 3780, ""campaigns"": 6, ""median_absolute_error_pp"": 3.1597744360902236, ""p90_absolute_error_pp"": 7.490631245645174, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.37498703657798, ""brier"": 0.015209665554600665, ""forecast"": 0.9432079859797867, ""observed"": 0.9869578563455665, ""signed_error_pp"": -4.37498703657798}}, ""list_owners"": {""attempts"": 3785, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""list_vets"": {""attempts"": 3880, ""campaigns"": 6, ""median_absolute_error_pp"": 0.0, ""p90_absolute_error_pp"": 0.0, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 0.0, ""brier"": 0.0, ""forecast"": 1.0, ""observed"": 1.0, ""signed_error_pp"": 0.0}}, ""owner_details_with_visits"": {""attempts"": 3791, ""campaigns"": 6, ""median_absolute_error_pp"": 4.438243629917698, ""p90_absolute_error_pp"": 6.819397322897785, ""planned_campaigns"": 6, ""retained_conditions"": 2, ""standardized_mean"": {""absolute_error_pp"": 4.509477567549717, ""brier"": 0.014344415934533618, ""forecast"": 0.9427777777777777, ""observed"": 0.9878725534532751, ""signed_error_pp"": -4.509477567549717}}}",24,unweighted available campaign-operation cell errors; same estimator for every method,24,"{""absolute_error_pp"": 2.221116151031924, ""brier"": 0.007388520372283571, ""signed_error_pp"": -2.221116151031924}",estimable_on_reported_own_support
